generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
704,409,1524.8785,356.7074,1056.8929,1102.8834,46.2839,45.5207,1.8333,2.365,81.48,80.30
724,421,1568.3590,366.8786,1088.1071,1133.1942,46.2250,45.5207,1.6667,2.445,79.70,78.59
746,433,1613.8740,377.5257,1119.6786,1165.9795,46.2209,45.5207,1.8333,2.525,80.04,78.85
766,445,1658.2185,387.8990,1151.1071,1197.2801,46.1851,45.5207,1.6667,2.605,79.68,78.55
788,457,1703.7336,398.5461,1182.6786,1230.0654,46.1823,45.5207,1.8333,2.685,80.41,79.28
808,469,1748.0788,408.9196,1214.1071,1261.3660,46.1493,45.5207,1.6667,2.766,80.87,79.79
830,481,1792.2077,419.2425,1244.3214,1293.5327,46.1652,45.5207,1.8333,2.846,79.75,78.61
850,493,1837.7228,429.8896,1275.8929,1326.3179,46.1631,45.5207,1.6667,2.925,79.53,78.45
872,505,1882.0683,440.2631,1307.3214,1357.6185,46.1329,45.5207,1.8333,3.005,79.63,78.49
892,517,1927.5834,450.9102,1338.8929,1390.4038,46.1317,45.5207,1.6667,3.084,79.25,78.19
914,529,1971.9295,461.2839,1370.3214,1421.7044,46.1036,45.5207,1.8333,3.164,79.99,78.83
934,541,2017.4446,471.9310,1401.8929,1454.4897,46.1031,45.5207,1.6667,3.244,79.67,78.57
956,553,2061.7911,482.3048,1433.3214,1485.7903,46.0768,45.5207,1.8333,3.324,79.92,78.76
976,565,2107.3062,492.9519,1464.8929,1518.5755,46.0769,45.5207,1.6667,3.403,79.20,78.14
996,577,2150.7919,503.1243,1496.1071,1548.8864,46.0381,45.4843,1.6667,3.483,79.49,78.42
1018,589,2197.1683,513.9729,1527.8929,1582.6614,46.0529,45.5207,1.8333,3.562,79.66,78.51
1038,601,2240.6545,524.1454,1559.1071,1612.9723,46.0161,45.5207,1.6667,3.642,79.68,78.60
1060,613,2287.0307,534.9940,1590.8929,1646.7473,46.0308,45.5207,1.8333,3.721,79.34,78.20
1080,625,2330.5175,545.1666,1622.1071,1677.0582,45.9958,45.5207,1.6667,3.801,79.54,78.45
1102,637,2376.0325,555.8138,1653.6786,1709.8434,45.9974,45.4843,1.8333,3.880,79.52,78.38
1122,649,2420.3806,566.1879,1685.1071,1741.1441,45.9770,45.5207,1.6667,3.960,79.59,78.53
1144,661,2465.8957,576.8350,1716.6786,1773.9293,45.9789,45.5207,1.8333,4.039,79.37,78.22
1164,673,2510.2441,587.2092,1748.1071,1805.2300,45.9596,45.5207,1.6667,4.119,79.70,78.60
1186,685,2554.3711,597.5316,1778.3214,1837.3966,45.9740,45.5567,1.8333,4.199,79.93,78.77
1206,697,2599.8861,608.1788,1809.8929,1870.1819,45.9758,45.6197,1.6667,4.279,80.21,79.12
1228,709,2644.2345,618.5530,1841.3214,1901.4825,45.9575,45.5207,1.8333,4.359,80.34,79.15
1248,721,2689.7496,629.2001,1872.8929,1934.2677,45.9596,45.5207,1.6667,4.440,80.51,79.40
1270,733,2734.0982,639.5743,1904.3214,1965.5684,45.9421,45.5207,1.8333,4.520,79.74,78.60
1290,745,2779.6132,650.2214,1935.8929,1998.3536,45.9444,45.5207,1.6667,4.599,79.29,78.22
1312,757,2823.9621,660.5957,1967.3214,2029.6543,45.9277,45.5207,1.8333,4.679,79.69,78.55
1332,769,2869.4770,671.2428,1998.8929,2062.4395,45.9301,45.5207,1.6667,4.758,79.09,77.96
1354,781,2913.8261,681.6172,2030.3214,2093.7401,45.9142,45.5207,1.8333,4.837,79.22,78.04
1374,793,2959.3410,692.2643,2061.8929,2126.5254,45.9168,45.5207,1.6667,4.917,79.72,78.62
1394,805,3002.8304,702.4376,2093.1071,2156.8363,45.8913,45.5207,1.6667,4.996,79.73,78.64
1416,817,3049.2052,713.2858,2124.8929,2190.6113,45.9042,45.5207,1.8333,5.076,79.27,78.12
1436,829,3092.6948,723.4591,2156.1071,2220.9221,45.8796,45.5207,1.6667,5.155,79.34,78.25
1458,841,3138.2097,734.1062,2187.6786,2253.7074,45.8825,45.4843,1.8333,5.235,79.92,78.77
1478,853,3182.5594,744.4807,2219.1071,2285.0080,45.8686,45.5207,1.6667,5.315,80.15,79.04
1500,865,3228.0742,755.1277,2250.6786,2317.7933,45.8716,45.5207,1.8333,5.395,79.82,78.66
1520,877,3272.4240,765.5023,2282.1071,2349.0939,45.8582,45.5207,1.6667,5.475,79.87,78.75
1542,889,3316.5498,775.8244,2312.3214,2381.2606,45.8706,45.5567,1.8333,5.555,80.09,78.92
1562,901,3362.2888,786.5239,2345.1071,2413.1798,45.8483,45.5207,1.6667,5.634,79.47,78.38
1584,913,3406.4145,796.8460,2375.3214,2445.3464,45.8606,45.5207,1.8333,5.713,78.40,77.26
1604,925,3451.9293,807.4931,2406.8929,2478.1317,45.8635,45.5207,1.6667,5.792,79.37,78.31
1626,937,3496.2792,817.8676,2438.3214,2509.4323,45.8510,45.5207,1.8333,5.870,77.85,76.71
1646,949,3541.7940,828.5147,2469.8929,2542.2176,45.8540,45.5207,1.6667,5.947,76.62,75.58
1668,961,3586.1440,838.8893,2501.3214,2573.5182,45.8420,45.5207,1.8333,6.025,77.94,76.80
1688,973,3631.6588,849.5363,2532.8929,2606.3035,45.8450,45.5207,1.6667,6.103,78.41,77.36
1710,985,3676.0089,859.9109,2564.3214,2637.6041,45.8334,45.5207,1.8333,6.182,78.61,77.49
1730,997,3721.5236,870.5580,2595.8929,2670.3893,45.8364,45.5207,1.6667,6.260,78.68,77.59
1750,1009,3765.0148,880.7316,2627.1071,2700.7002,45.8170,45.4843,1.6667,6.339,78.52,77.45
1772,1021,3811.3886,891.5796,2658.8929,2734.4752,45.8282,45.5207,1.8333,6.417,78.13,77.00
1792,1033,3854.8799,901.7534,2690.1071,2764.7861,45.8094,45.5207,1.6667,6.495,77.86,76.81
1814,1045,3901.2536,912.6013,2721.8929,2798.5611,45.8204,45.5207,1.8333,6.573,77.89,76.77
1834,1057,3944.7451,922.7751,2753.1071,2828.8720,45.8021,45.5207,1.6667,6.651,78.69,77.62
1856,1069,3990.2597,933.4221,2784.6786,2861.6572,45.8053,45.5207,1.8333,6.731,79.32,78.18
1876,1081,4034.6104,943.7968,2816.1071,2892.9579,45.7951,45.5207,1.6667,6.810,79.73,78.65
1898,1093,4080.1249,954.4438,2847.6786,2925.7431,45.7983,45.5207,1.8333,6.890,79.42,78.29
1918,1105,4124.4757,964.8186,2879.1071,2957.0437,45.7885,45.5207,1.6667,6.970,80.54,79.48
1940,1117,4168.6006,975.1405,2909.3214,2989.2104,45.7991,45.5207,1.8333,7.051,81.03,79.79
1960,1129,4214.1151,985.7875,2940.8929,3021.9956,45.8021,45.6197,1.6667,7.133,81.88,80.77
1982,1141,4258.4658,996.1623,2972.3214,3053.2963,45.7926,45.5207,1.8333,7.214,80.39,79.18
2002,1153,4303.9804,1006.8093,3003.8929,3086.0815,45.7956,45.5207,1.6667,7.294,79.97,78.87
2024,1165,4348.3312,1017.1840,3035.3214,3117.3822,45.7863,45.5207,1.8333,7.373,79.64,78.52
2044,1177,4393.8457,1027.8310,3066.8929,3150.1674,45.7893,45.5207,1.6667,7.453,79.77,78.68
2066,1189,4438.1966,1038.2058,3098.3214,3181.4680,45.7803,45.5207,1.8333,7.533,79.80,78.64
2086,1201,4483.7111,1048.8528,3129.8929,3214.2533,45.7833,45.5207,1.6667,7.613,80.60,79.50
2108,1213,4528.0620,1059.2276,3161.3214,3245.5539,45.7745,45.5207,1.8333,7.693,79.84,78.70
2128,1225,4573.5765,1069.8746,3192.8929,3278.3392,45.7776,45.5207,1.6667,7.774,80.29,79.19
2148,1237,4617.0688,1080.0485,3224.1071,3308.6501,45.7623,45.5207,1.6667,7.854,79.96,78.85
2170,1249,4663.4419,1090.8964,3255.8929,3342.4250,45.7720,45.5207,1.8333,7.934,80.63,79.48
2190,1261,4706.9344,1101.0703,3287.1071,3372.7359,45.7571,45.5207,1.6667,8.014,80.23,79.11
2212,1273,4752.4488,1111.7173,3318.6786,3405.5212,45.7602,45.4843,1.8333,8.094,79.64,78.51
2232,1285,4796.8000,1122.0922,3350.1071,3436.8218,45.7521,45.5207,1.6667,8.174,79.89,78.81
2254,1297,4842.3144,1132.7391,3381.6786,3469.6071,45.7552,45.5207,1.8333,8.255,80.73,79.57
2274,1309,4886.6657,1143.1140,3413.1071,3500.9077,45.7473,45.5207,1.6667,8.337,82.18,81.08
2296,1321,4930.7900,1153.4358,3443.3214,3533.0744,45.7566,45.5567,1.8333,8.417,80.03,78.85
2316,1333,4976.5313,1164.1358,3476.1071,3564.9936,45.7426,45.5207,1.6667,8.496,79.13,78.05
2338,1345,5020.6556,1174.4576,3506.3214,3597.1602,45.7518,45.5207,1.8333,8.576,79.54,78.39
2358,1357,5066.1700,1185.1046,3537.8929,3629.9455,45.7548,45.5207,1.6667,8.654,78.04,76.95
2380,1369,5110.5212,1195.4794,3569.3214,3661.2461,45.7472,45.5207,1.8333,8.731,77.20,76.09
2400,1381,5156.0356,1206.1264,3600.8929,3694.0314,45.7502,45.5207,1.6667,8.807,76.41,75.38
2422,1393,5200.3869,1216.5013,3632.3214,3725.3320,45.7428,45.5207,1.8333,8.884,76.52,75.40
2442,1405,5245.9012,1227.1482,3663.8929,3758.1172,45.7457,45.5207,1.6667,8.961,76.90,75.84
2464,1417,5290.2526,1237.5231,3695.3214,3789.4179,45.7385,45.5207,1.8333,9.038,77.69,76.56
2484,1429,5335.7669,1248.1701,3726.8929,3822.2031,45.7414,45.5207,1.6667,9.117,78.25,77.19
2504,1441,5379.2600,1258.3442,3758.1071,3852.5140,45.7286,45.4843,1.6667,9.196,79.02,77.95
2526,1453,5425.6326,1269.1919,3789.8929,3886.2890,45.7372,45.5207,1.8333,9.274,78.61,77.46
2546,1465,5469.1258,1279.3661,3821.1071,3916.5999,45.7247,45.5207,1.6667,9.352,77.98,76.92
2568,1477,5515.4984,1290.2138,3852.8929,3950.3749,45.7332,45.5207,1.8333,9.430,77.78,76.66
2588,1489,5558.9917,1300.3880,3884.1071,3980.6858,45.7209,45.5207,1.6667,9.508,78.30,77.25
2610,1501,5604.5059,1311.0349,3915.6786,4013.4710,45.7238,45.5207,1.8333,9.587,78.44,77.30
2630,1513,5648.8575,1321.4098,3947.1071,4044.7716,45.7172,45.5207,1.6667,9.665,78.01,76.91
2652,1525,5694.3717,1332.0568,3978.6786,4077.5569,45.7201,45.5207,1.8333,9.742,77.65,76.52
2672,1537,5738.7234,1342.4317,4010.1071,4108.8575,45.7136,45.5207,1.6667,9.819,76.68,75.62
2694,1549,5782.8472,1352.7534,4040.3214,4141.0242,45.7219,45.5207,1.8333,9.896,76.68,75.56
2714,1561,5828.3614,1363.4003,4071.8929,4173.8094,45.7247,45.6197,1.6667,9.973,77.16,76.08
2736,1573,5872.7130,1373.7753,4103.3214,4205.1101,45.7183,45.5207,1.8333,10.050,77.01,75.88
2756,1585,5918.2273,1384.4222,4134.8929,4237.8953,45.7211,45.5207,1.6667,10.127,76.92,75.85
2778,1597,5962.5789,1394.7972,4166.3214,4269.1959,45.7149,45.5207,1.8333,10.204,77.15,76.03
2798,1609,6008.0931,1405.4441,4197.8929,4301.9812,45.7176,45.5207,1.6667,10.282,77.94,76.89
2820,1621,6052.4448,1415.8190,4229.3214,4333.2818,45.7115,45.5207,1.8333,10.360,78.34,77.22
2840,1633,6097.9590,1426.4660,4260.8929,4366.0671,45.7143,45.5207,1.6667,10.439,78.57,77.50
2862,1645,6142.3107,1436.8409,4292.3214,4397.3677,45.7083,45.5207,1.8333,10.518,79.59,78.45
2882,1657,6187.8249,1447.4879,4323.8929,4430.1530,45.7110,45.5207,1.6667,10.598,79.46,78.39
2902,1669,6231.3186,1457.6621,4355.1071,4460.4638,45.7002,45.5207,1.6667,10.679,80.72,79.64
2924,1681,6277.6908,1468.5097,4386.8929,4494.2388,45.7078,45.5207,1.8333,10.758,79.92,78.78
2944,1693,6321.1845,1478.6840,4418.1071,4524.5497,45.6972,45.5207,1.6667,10.839,81.04,79.94
2966,1705,6366.6987,1489.3309,4449.6786,4557.3350,45.6999,45.4843,1.8333,10.921,81.18,80.06
2986,1717,6411.0505,1499.7059,4481.1071,4588.6356,45.6943,45.5207,1.6667,11.002,81.47,80.40
3008,1729,6456.5646,1510.3528,4512.6786,4621.4208,45.6970,45.5207,1.8333,11.082,80.15,78.95
3028,1741,6500.9165,1520.7279,4544.1071,4652.7215,45.6914,45.5207,1.6667,11.162,80.08,79.02
3050,1753,6545.0400,1531.0495,4574.3214,4684.8881,45.6989,45.5567,1.8333,11.243,80.30,79.16
3070,1765,6590.7825,1541.7498,4607.1071,4716.8074,45.6887,45.5207,1.6667,11.323,80.62,79.54
3092,1777,6634.9060,1552.0714,4637.3214,4748.9740,45.6960,45.5207,1.8333,11.403,79.53,78.37
3112,1789,6680.4201,1562.7183,4668.8929,4781.7593,45.6986,45.5207,1.6667,11.483,80.31,79.18
3134,1801,6724.7720,1573.0933,4700.3214,4813.0599,45.6933,45.5207,1.8333,11.563,79.94,78.79
3154,1813,6770.2861,1583.7402,4731.8929,4845.8451,45.6959,45.5207,1.6667,11.642,79.40,78.34
3176,1825,6814.6380,1594.1152,4763.3214,4877.1458,45.6906,45.5207,1.8333,11.722,79.56,78.44
3196,1837,6860.1521,1604.7621,4794.8929,4909.9310,45.6932,45.5207,1.6667,11.801,79.20,78.12
3218,1849,6904.5040,1615.1371,4826.3214,4941.2317,45.6880,45.5207,1.8333,11.880,79.24,78.10
3238,1861,6950.0181,1625.7840,4857.8929,4974.0169,45.6905,45.5207,1.6667,11.961,80.13,79.06
3258,1873,6993.5122,1635.9584,4889.1071,5004.3278,45.6810,45.4843,1.6667,12.040,79.76,78.67
3280,1885,7039.8841,1646.8059,4920.8929,5038.1028,45.6880,45.5207,1.8333,12.120,79.57,78.44
3300,1897,7083.3783,1656.9803,4952.1071,5068.4137,45.6786,45.5207,1.6667,12.200,80.39,79.27
3322,1909,7129.7501,1667.8279,4983.8929,5102.1887,45.6855,45.5207,1.8333,12.280,79.95,78.79
3342,1921,7173.2443,1678.0023,5015.1071,5132.4996,45.6762,45.5207,1.6667,12.360,79.56,78.49
3364,1933,7218.7584,1688.6491,5046.6786,5165.2848,45.6787,45.5207,1.8333,12.439,79.49,78.36
3384,1945,7263.1104,1699.0242,5078.1071,5196.5854,45.6739,45.5207,1.6667,12.519,79.55,78.49
3406,1957,7308.6244,1709.6711,5109.6786,5229.3707,45.6764,45.5207,1.8333,12.599,80.00,78.84
3426,1969,7352.9766,1720.0461,5141.1071,5260.6713,45.6716,45.5207,1.6667,12.679,79.79,78.69
3448,1981,7397.0997,1730.3677,5171.3214,5292.8380,45.6783,45.5207,1.8333,12.758,79.80,78.66
3468,1993,7442.6138,1741.0145,5202.8929,5325.6232,45.6808,45.6197,1.6667,12.838,79.56,78.48
3490,2005,7486.9658,1751.3896,5234.3214,5356.9239,45.6761,45.5207,1.8333,12.918,79.72,78.57
3510,2017,7532.4798,1762.0365,5265.8929,5389.7091,45.6785,45.5207,1.6667,12.997,79.44,78.37
3532,2029,7576.8319,1772.4115,5297.3214,5421.0097,45.6738,45.5207,1.8333,13.076,79.23,78.08
3552,2041,7622.3459,1783.0584,5328.8929,5453.7950,45.6763,45.5207,1.6667,13.154,78.07,77.02
3574,2053,7666.6980,1793.4335,5360.3214,5485.0956,45.6717,45.5207,1.8333,13.232,77.89,76.74
3594,2065,7712.2120,1804.0803,5391.8929,5517.8809,45.6741,45.5207,1.6667,13.310,77.42,76.32
3616,2077,7756.5642,1814.4554,5423.3214,5549.1815,45.6696,45.5207,1.8333,13.386,76.42,75.30
3636,2089,7802.0781,1825.1023,5454.8929,5581.9667,45.6720,45.5207,1.6667,13.462,76.21,75.16
3656,2101,7845.5726,1835.2767,5486.1071,5612.2776,45.6636,45.5207,1.6667,13.540,77.12,76.08
3678,2113,7891.9442,1846.1242,5517.8929,5646.0526,45.6699,45.5207,1.8333,13.617,77.75,76.65
3698,2125,7935.4388,1856.2987,5549.1071,5676.3635,45.6616,45.5207,1.6667,13.696,78.41,77.36
3720,2137,7980.9527,1866.9455,5580.6786,5709.1488,45.6640,45.4843,1.8333,13.774,78.55,77.43
3740,2149,8025.3049,1877.3207,5612.1071,5740.4494,45.6597,45.5207,1.6667,13.853,78.91,77.84
3762,2161,8070.8188,1887.9675,5643.6786,5773.2346,45.6621,45.5207,1.8333,13.931,78.21,77.05
3782,2173,8115.1711,1898.3426,5675.1071,5804.5353,45.6578,45.5207,1.6667,14.009,78.11,77.05
3804,2185,8159.2941,1908.6641,5705.3214,5836.7019,45.6639,45.5567,1.8333,14.089,79.16,78.02
3824,2197,8205.0373,1919.3646,5738.1071,5868.6211,45.6560,45.5207,1.6667,14.168,79.16,78.07
3846,2209,8249.1602,1929.6860,5768.3214,5900.7878,45.6620,45.5207,1.8333,14.248,79.96,78.81
3866,2221,8294.6742,1940.3329,5799.8929,5933.5731,45.6643,45.5207,1.6667,14.328,79.93,78.78
3888,2233,8339.0264,1950.7080,5831.3214,5964.8737,45.6602,45.5207,1.8333,14.408,80.17,79.03
3908,2245,8384.5403,1961.3548,5862.8929,5997.6589,45.6625,45.5207,1.6667,14.487,79.32,78.26
3930,2257,8428.8926,1971.7300,5894.3214,6028.9596,45.6584,45.5207,1.8333,14.567,79.62,78.48
3950,2269,8474.4065,1982.3768,5925.8929,6061.7448,45.6606,45.5207,1.6667,14.646,79.30,78.22
3972,2281,8518.7587,1992.7519,5957.3214,6093.0454,45.6566,45.5207,1.8333,14.725,79.39,78.28
3992,2293,8564.2726,2003.3988,5988.8929,6125.8307,45.6588,45.5207,1.6667,14.805,79.81,78.72
4012,2305,8607.7674,2013.5733,6020.1071,6156.1416,45.6513,45.4843,1.6667,14.886,80.84,79.81
4034,2317,8654.1388,2024.4207,6051.8929,6189.9166,45.6571,45.5207,1.8333,14.967,81.13,79.97
4054,2329,8697.6336,2034.5952,6083.1071,6220.2275,45.6496,45.5207,1.6667,15.048,80.41,79.35
4076,2341,8744.0050,2045.4427,6114.8929,6254.0025,45.6554,45.5207,1.8333,15.127,79.49,78.33
4096,2353,8787.4998,2055.6172,6146.1071,6284.3133,45.6479,45.5207,1.6667,15.208,80.89,79.82
4118,2365,8833.0136,2066.2640,6177.6786,6317.0986,45.6502,45.5207,1.8333,15.288,80.21,79.00
4138,2377,8877.3660,2076.6392,6209.1071,6348.3992,45.6463,45.5207,1.6667,15.370,81.83,80.69
4160,2389,8922.8799,2087.2860,6240.6786,6381.1845,45.6486,45.5207,1.8333,15.451,80.69,79.53
4180,2401,8967.2323,2097.6611,6272.1071,6412.4851,45.6448,45.5207,1.6667,15.531,79.79,78.72
4202,2413,9011.3550,2107.9826,6302.3214,6444.6518,45.6504,45.5207,1.8333,15.610,79.79,78.66
4222,2425,9056.8689,2118.6294,6333.8929,6477.4370,45.6526,45.6197,1.6667,15.690,79.61,78.56
4244,2437,9101.2213,2129.0045,6365.3214,6508.7376,45.6488,45.5207,1.8333,15.770,80.06,78.93
4264,2449,9146.7351,2139.6514,6396.8929,6541.5229,45.6509,45.5207,1.6667,15.849,79.50,78.42
4286,2461,9191.0875,2150.0265,6428.3214,6572.8235,45.6472,45.5207,1.8333,15.930,80.12,78.96
4306,2473,9236.6013,2160.6733,6459.8929,6605.6088,45.6494,45.5207,1.6667,16.009,79.69,78.60
4328,2485,9280.9537,2171.0485,6491.3214,6636.9094,45.6457,45.5207,1.8333,16.089,79.66,78.52
4348,2497,9326.4675,2181.6953,6522.8929,6669.6946,45.6478,45.5207,1.6667,16.168,79.42,78.34
4370,2509,9370.8199,2192.0705,6554.3214,6700.9953,45.6442,45.5207,1.8333,16.248,79.61,78.46
4390,2521,9416.3338,2202.7173,6585.8929,6733.7805,45.6463,45.5207,1.6667,16.329,80.52,79.42
4410,2533,9459.8287,2212.8918,6617.1071,6764.0914,45.6395,45.5207,1.6667,16.409,80.30,79.21
4432,2545,9506.2000,2223.7393,6648.8929,6797.8664,45.6448,45.5207,1.8333,16.488,79.24,78.09
4452,2557,9549.6950,2233.9138,6680.1071,6828.1773,45.6381,45.5207,1.6667,16.567,79.20,78.13
4474,2569,9595.2088,2244.5606,6711.6786,6860.9625,45.6402,45.4843,1.8333,16.647,79.72,78.55
4494,2581,9639.5613,2254.9358,6743.1071,6892.2632,45.6367,45.5207,1.6667,16.728,80.91,79.83
4516,2593,9685.0750,2265.5826,6774.6786,6925.0484,45.6388,45.5207,1.8333,16.809,80.71,79.55
4536,2605,9729.4275,2275.9578,6806.1071,6956.3491,45.6353,45.5207,1.6667,16.889,80.46,79.37
4558,2617,9773.5502,2286.2792,6836.3214,6988.5157,45.6406,45.5567,1.8333,16.969,79.92,78.78
4578,2629,9819.2938,2296.9798,6869.1071,7020.4349,45.6340,45.5207,1.6667,17.049,80.16,79.08
4600,2641,9863.4164,2307.3012,6899.3214,7052.6016,45.6392,45.5207,1.8333,17.130,80.80,79.63
4620,2653,9908.9302,2317.9480,6930.8929,7085.3868,45.6412,45.5207,1.6667,17.210,79.86,78.73
4642,2665,9953.2827,2328.3231,6962.3214,7116.6875,45.6378,45.5207,1.8333,17.290,80.69,79.54
4662,2677,9998.7965,2338.9700,6993.8929,7149.4727,45.6398,45.5207,1.6667,17.370,79.70,78.61
4684,2689,10043.1490,2349.3451,7025.3214,7180.7734,45.6365,45.5207,1.8333,17.450,80.17,79.02
4704,2701,10088.6627,2359.9919,7056.8929,7213.5586,45.6385,45.5207,1.6667,17.530,79.25,78.19
4726,2713,10133.0152,2370.3671,7088.3214,7244.8592,45.6352,45.5207,1.8333,17.609,79.07,77.94
4746,2725,10178.5290,2381.0139,7119.8929,7277.6445,45.6372,45.5207,1.6667,17.688,79.13,78.05
4766,2737,10222.0241,2391.1885,7151.1071,7307.9554,45.6309,45.4843,1.6667,17.767,79.05,77.98
4788,2749,10268.3953,2402.0359,7182.8929,7341.7304,45.6359,45.5207,1.8333,17.846,79.56,78.43
4808,2761,10311.8904,2412.2105,7214.1071,7372.0412,45.6297,45.5207,1.6667,17.925,78.14,77.06
4830,2773,10358.2615,2423.0579,7245.8929,7405.8162,45.6346,45.5207,1.8333,18.001,76.88,75.75
4850,2785,10401.7567,2433.2325,7277.1071,7436.1271,45.6285,45.5207,1.6667,18.078,76.50,75.46
4872,2797,10447.2705,2443.8793,7308.6786,7468.9124,45.6304,45.5207,1.8333,18.155,76.61,75.50
4892,2809,10491.6230,2454.2545,7340.1071,7500.2130,45.6273,45.5207,1.6667,18.233,78.09,77.02
4914,2821,10537.1368,2464.9013,7371.6786,7532.9983,45.6292,45.5207,1.8333,18.312,79.31,78.16
4934,2833,10581.4893,2475.2765,7403.1071,7564.2989,45.6261,45.5207,1.6667,18.391,78.87,77.82
4956,2845,10625.6118,2485.5978,7433.3214,7596.4655,45.6309,45.5207,1.8333,18.470,78.94,77.81
4976,2857,10671.1256,2496.2446,7464.8929,7629.2508,45.6329,45.6197,1.6667,18.548,78.58,77.47
4998,2869,10715.4781,2506.6198,7496.3214,7660.5514,45.6298,45.5207,1.8333,18.627,78.58,77.45
5018,2881,10760.9919,2517.2666,7527.8929,7693.3367,45.6317,45.5207,1.6667,18.705,78.58,77.52
5040,2893,10805.3444,2527.6418,7559.3214,7724.6373,45.6286,45.5207,1.8333,18.785,79.68,78.54
5060,2905,10850.8581,2538.2886,7590.8929,7757.4226,45.6305,45.5207,1.6667,18.865,79.54,78.47
5082,2917,10895.2107,2548.6638,7622.3214,7788.7232,45.6274,45.5207,1.8333,18.945,80.05,78.91
5102,2929,10940.7244,2559.3106,7653.8929,7821.5084,45.6293,45.5207,1.6667,19.024,79.25,78.18
5124,2941,10985.0770,2569.6858,7685.3214,7852.8091,45.6263,45.5207,1.8333,19.104,79.60,78.48
5144,2953,11030.5907,2580.3326,7716.8929,7885.5943,45.6282,45.5207,1.6667,19.183,79.12,78.06
5164,2965,11074.0861,2590.5072,7748.1071,7915.9052,45.6224,45.5207,1.6667,19.263,80.33,79.21
5186,2977,11120.4571,2601.3546,7779.8929,7949.6802,45.6271,45.5207,1.8333,19.344,80.67,79.49
5206,2989,11163.9524,2611.5292,7811.1071,7979.9911,45.6213,45.5207,1.6667,19.425,81.09,79.98
5228,3001,11209.4661,2622.1760,7842.6786,8012.7763,45.6232,45.4843,1.8333,19.505,79.85,78.66
