generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
9780,5599,20933.6821,4893.4771,-14655.6786,-14943.8251,-134.4468,-134.4793,1.7500,39.078,85.74,84.59
9801,5611,20978.6050,4903.9783,-14681.1071,-14981.8065,-134.4238,-134.4793,1.7500,39.163,84.90,83.68
9822,5623,21023.0399,4914.3655,-14717.3214,-15008.5295,-134.4433,-134.3850,1.7500,39.248,85.18,84.03
9843,5635,21068.4715,4924.9856,-14744.1071,-15045.8924,-134.4241,-134.4793,1.7500,39.333,84.81,83.64
9864,5647,21112.9064,4935.3728,-14780.3214,-15072.6154,-134.4436,-134.4793,1.7500,39.417,84.41,83.25
9885,5659,21158.3379,4945.9929,-14807.1071,-15109.9782,-134.4245,-134.4793,1.7500,39.502,84.49,83.35
9906,5671,21202.7729,4956.3800,-14843.3214,-15136.7013,-134.4439,-134.4793,1.7500,39.587,84.88,83.69
9927,5683,21248.2044,4967.0001,-14870.1071,-15174.0641,-134.4249,-134.4793,1.7500,39.671,84.00,82.82
9948,5695,21292.6394,4977.3873,-14906.3214,-15200.7872,-134.4441,-134.4793,1.7500,39.755,84.81,83.64
9969,5707,21338.0709,4988.0074,-14933.1071,-15238.1500,-134.4252,-134.4793,1.7500,39.839,83.67,82.53
9990,5719,21382.5059,4998.3946,-14969.3214,-15264.8731,-134.4444,-134.4793,1.7500,39.923,84.08,82.96
10011,5731,21427.9373,5009.0147,-14996.1071,-15302.2359,-134.4256,-134.4793,1.7500,40.007,83.36,82.21
10032,5743,21472.3725,5019.4019,-15032.3214,-15328.9589,-134.4447,-134.4793,1.7500,40.091,84.47,83.33
10053,5755,21517.8038,5030.0219,-15059.1071,-15366.3218,-134.4259,-134.4793,1.7500,40.175,83.65,82.52
10074,5767,21562.2390,5040.4092,-15095.3214,-15393.0448,-134.4450,-134.4793,1.7500,40.259,84.21,83.07
10095,5779,21607.6703,5051.0292,-15122.1071,-15430.4076,-134.4263,-134.4793,1.7500,40.342,83.37,82.25
10115,5791,21650.9351,5061.1428,-15152.1071,-15461.5845,-134.4252,-133.9661,1.6667,40.427,84.58,83.47
10136,5803,21695.8788,5071.6489,-15189.6786,-15487.6890,-134.4478,-135.0203,1.7500,40.512,84.93,83.75
10157,5815,21740.8015,5082.1501,-15215.1071,-15525.6704,-134.4256,-134.4793,1.7500,40.596,84.61,83.45
10178,5827,21785.7453,5092.6562,-15252.6786,-15551.7749,-134.4481,-134.4793,1.7500,40.682,85.60,84.42
10199,5839,21830.6680,5103.1574,-15278.1071,-15589.7563,-134.4259,-134.4793,1.7500,40.766,84.49,83.32
10220,5851,21875.1031,5113.5446,-15314.3214,-15616.4794,-134.4447,-134.4793,1.7500,40.851,84.41,83.26
10241,5863,21920.5345,5124.1646,-15341.1071,-15653.8422,-134.4263,-134.4793,1.7500,40.935,84.43,83.24
10262,5875,21964.9696,5134.5519,-15377.3214,-15680.5653,-134.4450,-134.4793,1.7500,41.020,84.22,83.08
