generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
752,408,1165.6862,366.9774,-1140.2183,247.8548,167.6309,167.9578,1.7500,2.872,89.88,88.90
775,420,1201.5679,378.2735,-1175.7725,253.2256,167.7439,168.0375,1.9167,2.962,90.45,89.41
797,432,1235.4569,388.9423,-1209.8789,255.8210,167.9621,168.6897,1.8333,3.054,91.59,90.55
818,444,1270.3185,399.9173,-1242.7336,268.8427,167.6967,167.7947,1.7500,3.145,91.28,90.21
841,456,1305.5544,411.0102,-1277.5115,274.7352,167.7693,168.0261,1.9167,3.234,89.44,88.33
862,468,1341.0313,422.1789,-1312.1882,282.2277,167.7703,168.0131,1.7500,3.324,89.07,88.03
885,481,1376.4425,433.3269,-1347.7015,285.5189,167.9496,168.5214,1.7692,3.412,88.28,87.19
905,493,1408.6417,443.4638,-1378.5938,295.0254,167.8338,167.9508,1.6667,3.501,89.05,88.05
926,505,1442.3706,454.0822,-1410.8974,305.2149,167.7085,167.8692,1.7500,3.590,89.36,88.37
949,517,1477.9841,465.2939,-1447.0745,306.3946,167.9624,168.0626,1.9167,3.680,89.31,88.13
970,529,1510.6636,475.5820,-1477.7315,319.2638,167.7275,168.0626,1.7500,3.774,94.16,93.14
992,541,1545.0116,486.3953,-1511.5912,325.1984,167.7794,167.9811,1.8333,3.865,91.07,89.99
1014,553,1580.7388,497.6428,-1546.4247,333.1489,167.7650,167.5584,1.8333,3.958,92.74,91.64
1037,565,1615.2514,508.5079,-1581.2811,335.2207,167.9552,168.5583,1.9167,4.050,92.35,91.20
1058,577,1649.4792,519.2834,-1613.3711,348.7876,167.7269,167.4023,1.7500,4.142,92.39,91.33
1081,589,1685.3201,530.5667,-1649.9596,349.1274,167.9801,168.4984,1.9167,4.236,93.36,92.23
1102,601,1720.1764,541.5401,-1682.8143,362.1491,167.7837,167.7947,1.7500,4.328,92.89,91.80
1125,613,1755.4144,552.6336,-1717.5923,368.0416,167.8360,168.0309,1.9167,4.420,91.43,90.32
1146,625,1790.6886,563.7385,-1751.6050,377.6457,167.7649,167.3835,1.7500,4.509,89.50,88.43
1169,638,1826.3057,574.9513,-1787.7822,378.8253,167.9692,168.5661,1.7692,4.599,89.87,88.74
1190,650,1858.9821,585.2384,-1818.4392,391.6946,167.7782,167.8409,1.7500,4.692,93.04,91.99
1212,662,1894.8785,596.5392,-1854.0080,397.0437,167.8478,167.6338,1.8333,4.785,92.27,91.15
1235,674,1930.7678,607.8377,-1889.5621,402.4146,167.9141,168.3323,1.9167,4.876,91.82,90.71
1258,686,1966.9555,619.2302,-1924.1489,413.7042,167.8035,167.8710,1.9167,4.970,93.45,92.35
1281,698,2002.1940,630.3239,-1958.9269,419.5968,167.8490,168.0084,1.9167,5.061,90.76,89.61
1302,710,2037.6708,641.4926,-1993.6035,427.0893,167.8482,167.6373,1.7500,5.151,90.21,89.11
1325,723,2073.0855,652.6417,-2029.1168,430.3805,167.9659,168.2461,1.7692,5.240,89.35,88.25
1346,735,2105.7611,662.9285,-2059.7738,443.2497,167.7974,167.9905,1.7500,5.332,91.74,90.68
1368,747,2141.6581,674.2295,-2095.3426,448.5989,167.8586,167.6275,1.8333,5.424,92.31,91.15
1389,759,2174.6272,684.6087,-2128.4899,451.2561,167.9739,168.5343,1.7500,5.515,91.20,90.12
1409,771,2206.8241,694.7448,-2159.3822,460.7626,167.8996,168.1802,1.6667,5.606,90.87,89.87
1430,783,2240.5483,705.3618,-2191.6858,470.9521,167.8180,167.9449,1.7500,5.697,91.01,89.98
1453,795,2276.1689,716.5757,-2227.8629,472.1318,167.9811,168.0444,1.9167,5.788,91.11,89.97
1474,807,2308.8420,726.8618,-2258.5199,485.0010,167.8272,168.0780,1.7500,5.883,94.61,93.59
1496,819,2343.1922,737.6758,-2292.3796,490.9356,167.8599,167.5521,1.8333,5.975,92.44,91.35
1518,831,2378.9187,748.9231,-2327.2131,498.8861,167.8491,168.0199,1.8333,6.071,95.83,94.77
1541,843,2413.4362,759.7897,-2362.0695,500.9579,167.9752,168.3468,1.9167,6.167,95.57,94.40
1562,855,2447.6574,770.5631,-2394.1595,514.5248,167.8211,167.9744,1.7500,6.263,96.24,95.13
1585,867,2483.5050,781.8486,-2430.7480,514.8646,167.9915,168.0535,1.9167,6.361,97.53,96.38
1606,879,2518.3569,792.8205,-2463.6027,527.8863,167.8573,168.0801,1.7500,6.457,96.22,95.16
1628,891,2552.7152,803.6371,-2497.5669,533.3694,167.8973,168.0398,1.8333,6.554,96.87,95.75
1650,903,2588.8683,815.0187,-2532.3934,543.3829,167.8422,167.6312,1.8333,6.647,93.73,92.62
1673,916,2624.4905,826.2331,-2568.5706,544.5625,167.9834,168.5214,1.7692,6.741,93.37,92.26
1694,928,2657.1623,836.5188,-2599.2276,557.4318,167.8496,167.8515,1.7500,6.836,95.56,94.52
1716,940,2691.5129,847.3329,-2633.0872,563.3664,167.8778,167.9699,1.8333,6.930,93.41,92.30
1737,952,2726.0322,858.2002,-2667.9436,565.4382,167.9891,168.0626,1.7500,7.023,93.66,92.64
1758,964,2758.7032,868.4855,-2698.6006,578.3075,167.8601,168.0626,1.7500,7.119,95.52,94.43
1780,976,2793.0540,879.2997,-2732.4603,584.2420,167.8872,167.9811,1.8333,7.214,94.94,93.81
1802,988,2828.7803,890.5470,-2767.2938,592.1925,167.8778,167.5584,1.8333,7.311,96.99,95.91
1825,1000,2863.2994,901.4142,-2802.1502,594.2643,167.9837,168.2666,1.9167,7.408,96.86,95.72
1846,1012,2897.5183,912.1868,-2834.2402,607.8313,167.8534,167.9744,1.7500,7.504,96.48,95.38
1869,1024,2931.1219,922.7658,-2868.9435,606.2336,168.0267,168.1852,1.9167,7.599,94.59,93.38
1888,1036,2965.1230,933.4699,-2900.5412,621.0805,167.8727,168.0330,1.5833,7.697,97.90,96.86
1910,1048,3000.1314,944.4911,-2935.2816,626.0419,167.9195,168.1320,1.8333,7.793,96.48,95.29
1933,1060,3036.0230,955.7904,-2970.8357,631.4127,167.9608,168.3650,1.9167,7.889,96.01,94.88
1956,1072,3072.8458,967.3828,-3006.1839,642.2023,167.9015,167.6317,1.9167,7.985,96.16,95.04
1979,1084,3109.2454,978.8420,-3041.8688,649.3939,167.9097,168.2377,1.9167,8.080,94.75,93.64
2000,1096,3141.3750,988.9570,-3073.1680,656.6728,167.8995,167.5521,1.7500,8.174,93.97,92.89
2021,1108,3173.6982,999.1328,-3105.8152,658.5686,167.9896,168.4981,1.7500,8.270,95.90,94.74
2042,1120,3208.5649,1010.1095,-3138.6814,671.6139,167.8839,167.8315,1.7500,8.366,95.63,94.53
2064,1132,3242.9162,1020.9238,-3172.5410,677.5485,167.9069,168.1630,1.8333,8.459,92.92,91.80
2084,1144,3275.1158,1031.0608,-3203.4333,687.0550,167.8575,167.3498,1.6667,8.551,92.87,91.83
2107,1157,3311.4065,1042.4857,-3240.1341,688.9846,167.9584,168.4006,1.7692,8.645,93.24,92.10
2130,1169,3348.4527,1054.1484,-3275.9893,698.4726,167.9277,168.1320,1.9167,8.740,95.75,94.64
2153,1181,3384.3445,1065.4478,-3311.5434,703.8435,167.9646,167.8635,1.9167,8.836,95.54,94.42
2174,1193,3418.7825,1076.2895,-3343.9401,717.0220,167.8618,167.8690,1.7500,8.929,93.40,92.33
2197,1205,3453.3218,1087.1630,-3378.5421,720.3917,167.9279,168.1001,1.9167,9.025,95.30,94.19
2218,1217,3487.2414,1097.8414,-3411.6027,727.9946,167.9194,168.0979,1.7500,9.119,93.98,92.91
2240,1229,3522.7083,1109.0070,-3446.2647,735.5088,167.9178,167.6317,1.8333,9.213,94.53,93.46
2263,1241,3557.5179,1119.9657,-3480.9451,739.7897,167.9673,168.4673,1.9167,9.306,93.17,92.08
2284,1253,3591.2374,1130.5811,-3513.2487,749.9792,167.9158,167.4232,1.7500,9.401,94.20,93.12
2305,1265,3623.5615,1140.7573,-3545.8959,751.8750,167.9945,168.5430,1.7500,9.496,95.55,94.51
2326,1277,3658.4271,1151.7336,-3578.7621,764.9203,167.9018,167.8210,1.7500,9.592,95.47,94.38
2348,1289,3692.7788,1162.5480,-3612.6218,770.8549,167.9218,167.7417,1.8333,9.685,93.30,92.17
2368,1301,3724.9775,1172.6847,-3643.5141,780.3614,167.8783,167.7688,1.6667,9.778,93.12,92.09
2389,1313,3757.9462,1183.0638,-3676.6613,783.0186,167.9448,168.1127,1.7500,9.874,95.61,94.55
2412,1325,3794.3202,1194.5149,-3711.9948,791.7305,167.9276,168.0626,1.9167,9.967,93.30,92.14
2432,1337,3825.8013,1204.4257,-3742.7940,798.2480,167.9286,167.6317,1.6667,10.061,94.49,93.46
2454,1349,3860.8699,1215.4659,-3776.7468,807.1716,167.9045,168.0058,1.8333,10.158,96.12,95.02
2477,1361,3896.3190,1226.6259,-3812.1886,810.9526,167.9593,168.2193,1.9167,10.253,95.60,94.43
2498,1373,3931.5876,1237.7290,-3846.2014,820.5566,167.9258,168.2666,1.7500,10.349,95.93,94.84
2521,1386,3967.0059,1248.8793,-3881.7147,823.8478,167.9866,168.1290,1.7692,10.443,93.95,92.81
2542,1398,3999.6749,1259.1640,-3912.3717,836.7171,167.8977,167.7438,1.7500,10.539,95.64,94.57
2564,1410,4035.5753,1270.4661,-3947.9405,842.0662,167.9293,167.7459,1.8333,10.634,95.66,94.51
2585,1422,4068.5477,1280.8463,-3981.0877,844.7235,167.9904,168.6666,1.7500,10.727,92.98,91.88
2606,1434,4101.2162,1291.1309,-4011.7447,857.5928,167.9036,167.7743,1.7500,10.824,96.54,95.43
2629,1446,4136.4291,1302.2165,-4047.5718,858.4325,167.9962,168.4093,1.9167,10.918,93.83,92.71
2650,1458,4171.9177,1313.3889,-4081.1879,870.9542,167.9241,167.9578,1.7500,11.013,95.49,94.45
2673,1470,4207.8092,1324.6882,-4116.7420,876.3250,167.9538,167.8800,1.9167,11.109,95.47,94.35
2694,1482,4241.1045,1335.1701,-4149.0527,884.4515,167.9376,168.0580,1.7500,11.203,94.56,93.49
2715,1494,4274.0625,1345.5458,-4182.3568,886.2988,168.0066,168.0741,1.7500,11.298,94.37,93.31
2736,1506,4307.6364,1356.1154,-4213.6853,900.3658,167.9102,167.9578,1.7500,11.393,95.62,94.57
2759,1518,4343.5274,1367.4145,-4249.2395,905.7366,167.9392,168.0375,1.9167,11.489,95.67,94.54
2781,1530,4377.4256,1378.0862,-4283.3459,908.3320,167.9992,168.6897,1.8333,11.585,96.23,95.12
2802,1542,4412.2738,1389.0570,-4316.2006,921.3537,167.9225,167.7947,1.7500,11.681,96.31,95.23
2825,1554,4447.5151,1400.1515,-4350.9785,927.2462,167.9420,168.0261,1.9167,11.776,94.32,93.17
2846,1566,4482.9919,1411.3202,-4385.6552,934.7387,167.9410,168.0131,1.7500,11.870,94.30,93.26
2869,1579,4518.4111,1422.4708,-4421.1685,938.0299,167.9942,168.5214,1.7692,11.963,93.46,92.27
2889,1591,4550.6060,1432.6063,-4452.0608,947.5364,167.9581,167.9508,1.6667,12.059,95.29,94.23
2910,1603,4584.3257,1443.2218,-4484.3644,957.7259,167.9178,167.8692,1.7500,12.152,93.42,92.36
2933,1615,4619.9529,1454.4378,-4520.5415,958.9056,167.9974,168.0626,1.9167,12.245,93.13,91.99
2954,1627,4652.6200,1464.7220,-4551.1985,971.7748,167.9209,168.0626,1.7500,12.341,95.74,94.68
2976,1639,4686.9721,1475.5366,-4585.0582,977.7094,167.9365,167.9811,1.8333,12.434,93.22,92.13
2998,1651,4722.6980,1486.7837,-4619.8917,985.6599,167.9305,167.5584,1.8333,12.531,96.46,95.38
3021,1663,4757.2200,1497.6518,-4654.7481,987.7317,167.9939,168.5583,1.9167,12.627,96.26,95.09
3042,1675,4791.4347,1508.4231,-4686.8381,1001.2986,167.9151,167.4023,1.7500,12.723,95.78,94.68
3065,1687,4827.2890,1519.7107,-4723.4266,1001.6384,168.0020,168.4984,1.9167,12.819,95.89,94.77
3086,1699,4862.1365,1530.6812,-4756.2813,1014.6601,167.9324,167.7947,1.7500,12.914,95.82,94.72
3109,1711,4897.3781,1541.7759,-4791.0593,1020.5526,167.9501,168.0309,1.9167,13.009,94.17,93.01
3130,1723,4932.6470,1552.8791,-4825.0720,1030.1567,167.9234,167.3835,1.7500,13.101,92.83,91.78
3153,1736,4968.2744,1564.0952,-4861.2492,1031.3363,167.9974,168.5661,1.7692,13.195,93.54,92.40
3174,1748,5000.9413,1574.3793,-4891.9062,1044.2056,167.9262,167.8409,1.7500,13.291,95.78,94.71
3196,1760,5036.8427,1585.6816,-4927.4750,1049.5547,167.9514,167.6338,1.8333,13.386,95.60,94.50
3219,1772,5072.7352,1596.9812,-4963.0291,1054.9256,167.9759,168.3323,1.9167,13.483,96.28,95.13
3242,1784,5108.9164,1608.3716,-4997.6159,1066.2152,167.9328,167.8710,1.9167,13.578,95.74,94.60
3265,1796,5144.1580,1619.4663,-5032.3939,1072.1078,167.9496,168.0084,1.9167,13.673,94.75,93.56
3286,1808,5179.6348,1630.6350,-5067.0705,1079.6003,167.9487,167.6373,1.7500,13.767,93.80,92.76
3309,1821,5215.0542,1641.7856,-5102.5838,1082.8915,167.9948,168.2461,1.7692,13.860,93.30,92.15
3330,1833,5247.7212,1652.0697,-5133.2408,1095.7607,167.9270,167.9905,1.7500,13.956,95.62,94.54
3353,1845,5283.5765,1663.3575,-5169.8292,1096.1005,168.0063,168.0689,1.9167,14.050,94.05,92.95
3374,1857,5318.4233,1674.3279,-5202.6840,1109.1222,167.9427,168.0951,1.7500,14.146,95.77,94.71
3397,1869,5354.3154,1685.6273,-5238.2381,1114.4930,167.9659,168.1725,1.9167,14.243,97.04,95.81
3420,1881,5390.6889,1697.0783,-5273.5716,1123.2049,167.9537,168.1174,1.9167,14.337,93.97,92.80
3441,1893,5423.0152,1707.2551,-5306.2188,1125.1007,168.0061,168.0930,1.7500,14.433,96.49,95.37
3462,1905,5457.2378,1718.0290,-5338.3235,1138.6460,167.9370,168.0951,1.7500,14.529,95.74,94.64
3485,1917,5493.3568,1729.3999,-5374.2890,1143.1770,167.9692,167.7313,1.9167,14.623,93.80,92.67
3508,1929,5530.4025,1741.0624,-5410.1442,1152.6650,167.9505,168.0820,1.9167,14.720,96.98,95.89
3529,1941,5563.3758,1751.4430,-5443.2914,1155.3223,167.9950,168.3254,1.7500,14.813,93.67,92.59
3550,1953,5596.0425,1761.7270,-5473.9484,1168.1915,167.9314,167.9905,1.7500,14.909,96.01,94.96
3572,1965,5631.9441,1773.0294,-5509.5173,1173.5407,167.9538,167.6275,1.8333,15.004,95.12,94.00
3593,1977,5664.9176,1783.4100,-5542.6645,1176.1979,167.9975,168.5343,1.7500,15.097,92.76,91.68
3613,1989,5697.1122,1793.5454,-5573.5568,1185.7044,167.9686,168.1001,1.6667,15.191,93.25,92.23
3634,2001,5730.8311,1804.1607,-5605.8604,1195.8939,167.9363,167.6312,1.7500,15.285,94.48,93.39
3657,2014,5766.4594,1815.3771,-5642.0376,1197.0735,168.0000,168.5214,1.7692,15.379,93.64,92.43
3678,2026,5799.1255,1825.6609,-5672.6946,1209.9428,167.9386,167.8515,1.7500,15.474,95.80,94.70
3700,2038,5833.4779,1836.4756,-5706.5542,1215.8774,167.9511,167.9699,1.8333,15.568,93.30,92.21
3721,2050,5868.0012,1847.3441,-5741.4106,1217.9492,168.0023,168.0626,1.7500,15.662,94.19,93.14
3742,2062,5900.6670,1857.6279,-5772.0676,1230.8185,167.9420,168.0626,1.7500,15.758,95.84,94.77
3764,2074,5935.0195,1868.4426,-5805.9273,1236.7530,167.9542,167.5315,1.8333,15.852,93.87,92.72
3786,2086,5970.7452,1879.6896,-5840.7608,1244.7035,167.9494,168.0040,1.8333,15.948,95.94,94.83
3809,2098,6005.2684,1890.5581,-5875.6172,1246.7753,167.9995,168.2752,1.9167,16.044,95.95,94.80
3830,2110,6039.4815,1901.3290,-5907.7072,1260.3423,167.9369,167.7972,1.7500,16.141,97.58,96.56
3853,2122,6073.0910,1911.9098,-5942.4105,1258.7446,168.0200,168.1365,1.9167,16.236,94.93,93.80
3872,2134,6107.0875,1922.6124,-5974.0082,1273.5915,167.9453,168.0150,1.5833,16.332,95.80,94.82
3894,2146,6142.0984,1933.6345,-6008.7486,1278.5529,167.9677,167.9553,1.8333,16.430,97.93,96.81
3917,2158,6177.9914,1944.9342,-6044.3027,1283.9237,167.9878,168.3060,1.9167,16.527,97.10,95.91
3940,2170,6214.8120,1956.5259,-6079.6509,1294.7133,167.9583,167.6448,1.9167,16.622,95.42,94.29
3963,2182,6251.2120,1967.9852,-6115.3358,1301.9049,167.9621,168.2239,1.9167,16.717,94.53,93.39
3984,2194,6283.3410,1978.1000,-6146.6350,1309.1838,167.9567,167.9811,1.7500,16.810,93.53,92.42
4005,2206,6315.6672,1988.2768,-6179.2822,1311.0796,168.0016,168.0375,1.7500,16.906,95.58,94.54
4026,2218,6350.5300,1999.2522,-6212.1484,1324.1249,167.9482,167.7698,1.7500,17.001,95.16,94.07
4048,2230,6384.8826,2010.0670,-6246.0080,1330.0595,167.9595,168.1630,1.8333,17.094,92.93,91.82
4068,2242,6417.0790,2020.2029,-6276.9003,1339.5660,167.9340,167.3498,1.6667,17.187,93.44,92.42
4091,2255,6453.3749,2031.6295,-6313.6011,1341.4956,167.9854,168.4006,1.7692,17.282,94.53,93.40
4114,2267,6490.4200,2043.2919,-6349.4563,1350.9836,167.9694,168.1320,1.9167,17.378,95.58,94.45
4137,2279,6526.3130,2054.5916,-6385.0104,1356.3545,167.9883,167.8635,1.9167,17.474,96.04,94.91
4160,2291,6563.4004,2066.2673,-6420.4370,1368.0554,167.9528,168.0489,1.9167,17.570,96.13,94.96
4183,2303,6599.5335,2077.6426,-6456.0434,1374.3357,167.9640,168.0509,1.9167,17.665,95.17,94.01
4204,2315,6631.6625,2087.7574,-6487.3426,1381.6146,167.9588,168.0444,1.7500,17.758,93.25,92.20
4226,2327,6667.3882,2099.0044,-6522.1761,1389.5651,167.9545,167.5464,1.8333,17.854,95.42,94.34
4249,2339,6701.9115,2109.8729,-6557.0325,1391.6368,167.9993,168.5688,1.9167,17.949,95.22,94.10
4270,2351,6736.1243,2120.6437,-6589.1226,1405.2038,167.9432,167.2396,1.7500,18.045,95.87,94.78
4293,2363,6771.9806,2131.9318,-6625.7110,1405.5436,168.0051,168.5539,1.9167,18.140,95.66,94.51
4314,2375,6806.8268,2142.9020,-6658.5657,1418.5653,167.9553,167.8407,1.7500,18.236,95.84,94.74
4337,2387,6842.0689,2153.9968,-6693.3437,1424.4578,167.9678,167.7826,1.9167,18.330,94.28,93.12
4358,2399,6877.3369,2165.0997,-6727.3565,1434.0619,167.9487,167.8584,1.7500,18.423,92.87,91.79
4381,2412,6912.9660,2176.3164,-6763.5336,1435.2415,168.0017,168.3762,1.7692,18.516,92.81,91.69
4402,2424,6945.6313,2186.6000,-6794.1906,1448.1108,167.9504,167.8913,1.7500,18.613,96.76,95.66
4424,2436,6981.5335,2197.9026,-6829.7594,1453.4599,167.9684,167.6535,1.8333,18.710,97.02,95.86
4447,2448,7017.4265,2209.2023,-6865.3136,1458.8308,167.9861,168.3470,1.9167,18.807,97.51,96.27
4470,2460,7053.6067,2220.5924,-6899.9003,1470.1204,167.9548,167.9102,1.9167,18.905,97.96,96.83
4493,2472,7088.8488,2231.6872,-6934.6783,1476.0130,167.9669,168.2810,1.9167,19.000,94.37,93.21
4514,2484,7124.3255,2242.8559,-6969.3549,1483.5055,167.9661,167.7807,1.7500,19.094,94.48,93.41
4537,2497,7159.7458,2254.0067,-7004.8682,1486.7967,167.9996,168.2930,1.7692,19.188,93.72,92.55
4558,2509,7192.4112,2264.2904,-7035.5252,1499.6659,167.9501,167.5759,1.7500,19.284,96.03,94.97
4580,2521,7228.3134,2275.5930,-7071.0940,1505.0151,167.9675,168.1131,1.8333,19.379,95.30,94.17
4601,2533,7261.2876,2285.9738,-7104.2413,1507.6723,168.0015,168.3762,1.7500,19.472,93.01,91.92
4621,2545,7293.4818,2296.1091,-7135.1336,1517.1788,167.9789,168.1802,1.6667,19.565,93.01,91.99
4642,2557,7327.1999,2306.7241,-7167.4372,1527.3683,167.9536,167.9449,1.7500,19.659,93.85,92.81
4664,2569,7361.5849,2317.5491,-7201.2254,1533.7926,167.9596,167.5558,1.8333,19.754,94.69,93.57
4687,2581,7397.7182,2328.9244,-7236.8318,1540.0729,167.9696,168.2377,1.9167,19.848,94.34,93.20
4708,2593,7429.8471,2339.0391,-7268.1310,1547.3518,167.9650,167.5521,1.7500,19.942,93.46,92.37
4730,2605,7465.5728,2350.2862,-7302.9645,1555.3023,167.9610,168.0199,1.8333,20.038,96.55,95.39
4753,2617,7500.0965,2361.1548,-7337.8209,1557.3741,168.0011,168.3468,1.9167,20.134,95.57,94.42
4774,2629,7534.3088,2371.9254,-7369.9109,1570.9410,167.9509,167.9744,1.7500,20.230,96.01,94.92
4797,2641,7570.1656,2383.2137,-7406.4994,1571.2808,168.0062,168.0535,1.9167,20.326,96.11,95.00
4818,2653,7605.0114,2394.1837,-7439.3541,1584.3025,167.9617,168.0801,1.7500,20.422,95.85,94.78
4841,2665,7640.2537,2405.2786,-7474.1321,1590.1950,167.9728,168.0196,1.9167,20.516,94.23,93.10
4862,2677,7675.5214,2416.3815,-7508.1449,1599.7991,167.9556,167.6312,1.7500,20.609,93.18,92.04
4885,2690,7711.1510,2427.5983,-7544.3220,1600.9787,168.0032,168.5214,1.7692,20.703,93.58,92.39
4906,2702,7743.8159,2437.8817,-7574.9790,1613.8480,167.9572,167.8515,1.7500,20.799,95.86,94.80
4928,2714,7779.7183,2449.1844,-7610.5478,1619.1971,167.9733,168.0511,1.8333,20.894,95.90,94.77
4951,2726,7815.6114,2460.4841,-7646.1019,1624.5680,167.9891,167.8741,1.9167,20.990,95.81,94.71
4974,2738,7851.7913,2471.8741,-7680.6887,1635.8576,167.9610,168.0801,1.9167,21.086,95.83,94.70
4997,2750,7887.0335,2482.9690,-7715.4667,1641.7502,167.9719,168.0196,1.9167,21.180,93.90,92.76
5018,2762,7922.5102,2494.1377,-7750.1433,1649.2427,167.9711,167.6373,1.7500,21.274,94.31,93.25
5041,2775,7957.9307,2505.2886,-7785.6566,1652.5339,168.0012,168.2461,1.7692,21.368,93.40,92.27
5062,2787,7990.5958,2515.5721,-7816.3136,1665.4031,167.9567,167.9905,1.7500,21.463,95.56,94.53
5084,2799,8026.4981,2526.8748,-7851.8824,1670.7523,167.9723,168.1131,1.8333,21.559,95.30,94.19
5105,2811,8059.4726,2537.2557,-7885.0297,1673.4095,168.0029,168.3762,1.7500,21.652,93.73,92.64
5125,2823,8091.6667,2547.3909,-7915.9220,1682.9160,167.9826,168.1802,1.6667,21.745,92.89,91.88
5146,2835,8125.3845,2558.0058,-7948.2256,1693.1055,167.9597,167.9449,1.7500,21.838,93.33,92.29
5169,2847,8161.0144,2569.2227,-7984.4027,1694.2852,168.0046,168.0444,1.9167,21.932,93.22,92.09
5190,2859,8193.6790,2579.5061,-8015.0597,1707.1544,167.9611,168.0780,1.7500,22.027,95.79,94.74
5212,2871,8228.0319,2590.3209,-8048.9194,1713.0890,167.9699,167.5521,1.8333,22.121,93.60,92.48
5234,2883,8263.7575,2601.5679,-8083.7529,1721.0395,167.9663,168.0199,1.8333,22.217,96.21,95.11
5257,2895,8298.2815,2612.4367,-8118.6093,1723.1113,168.0025,168.3468,1.9167,22.313,95.60,94.48
5278,2907,8332.4933,2623.2071,-8150.6993,1736.6782,167.9571,167.9744,1.7500,22.409,95.94,94.83
5301,2919,8368.3506,2634.4956,-8187.2878,1737.0180,168.0071,168.0535,1.9167,22.505,95.68,94.55
5322,2931,8403.1961,2645.4655,-8220.1425,1750.0397,167.9668,168.0801,1.7500,22.600,95.81,94.69
5344,2943,8437.5573,2656.2830,-8254.1067,1755.5228,167.9785,168.0398,1.8333,22.695,94.63,93.53
5366,2955,8473.7060,2667.6632,-8288.9332,1765.5363,167.9613,167.6312,1.8333,22.788,93.50,92.37
5388,2967,8507.0156,2678.1496,-8321.0531,1774.6257,167.9465,167.7730,1.8333,22.883,94.83,93.71
5409,2979,8539.9802,2688.5274,-8354.2935,1776.8079,167.9788,168.0626,1.7500,22.979,95.64,94.56
