generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
1933,1066,3044.3064,958.9035,-2023.5331,-2277.7061,-131.6188,-132.1877,1.5833,8.234,95.74,94.75
1955,1078,3080.2243,970.2170,-2045.9500,-2305.8351,-131.5830,-132.4150,1.8333,8.329,94.86,93.67
1978,1090,3115.0392,981.1831,-2066.0123,-2334.5744,-131.5082,-131.2434,1.9167,8.423,93.41,92.31
1999,1102,3148.9480,991.8638,-2092.9668,-2355.9930,-131.6172,-132.2156,1.7500,8.518,95.18,94.10
2022,1114,3186.6465,1003.7381,-2116.5564,-2385.4618,-131.5824,-131.8999,1.9167,8.610,92.50,91.34
2043,1126,3220.3400,1014.3510,-2141.5326,-2408.3428,-131.6446,-132.5447,1.7500,8.702,92.06,91.01
2065,1138,3253.6293,1024.8366,-2165.0994,-2431.9329,-131.6787,-132.1365,1.8333,8.795,92.78,91.71
2088,1150,3289.0644,1035.9980,-2184.7095,-2461.9120,-131.5866,-131.8654,1.9167,8.888,93.16,92.03
2109,1162,3324.5511,1047.1757,-2209.5333,-2487.3273,-131.6158,-132.1769,1.7500,8.984,95.69,94.63
2132,1175,3360.0020,1058.3421,-2230.1402,-2516.4371,-131.5489,-131.5345,1.7692,9.078,94.52,93.39
2153,1187,3393.5107,1068.8968,-2257.3638,-2537.0758,-131.6617,-132.2583,1.7500,9.176,97.77,96.73
2175,1199,3428.5375,1079.9296,-2279.0307,-2564.6812,-131.6256,-131.7684,1.8333,9.273,97.28,96.16
2198,1211,3464.4451,1091.2399,-2301.4590,-2592.7865,-131.5941,-132.0590,1.9167,9.370,96.31,95.13
2221,1223,3500.5975,1102.6272,-2328.5295,-2617.0947,-131.6613,-132.1678,1.9167,9.466,96.01,94.82
2242,1235,3534.9596,1113.4507,-2349.6371,-2644.3079,-131.6237,-131.8999,1.7500,9.559,92.82,91.68
2263,1247,3568.6555,1124.0643,-2374.6133,-2667.1889,-131.6795,-131.7989,1.7500,9.651,92.21,91.18
2286,1259,3604.1143,1135.2332,-2394.2471,-2697.1794,-131.5956,-132.0328,1.9167,9.744,92.88,91.77
2308,1271,3638.9507,1146.2061,-2419.4994,-2721.3435,-131.6403,-131.6861,1.8333,9.836,92.60,91.53
2329,1283,3672.8655,1156.8887,-2442.6140,-2746.1734,-131.6524,-132.4951,1.7500,9.931,94.69,93.64
2352,1295,3709.0067,1168.2725,-2465.8561,-2773.8694,-131.6364,-131.7166,1.9167,10.024,93.20,92.08
2375,1307,3744.9265,1179.5866,-2492.1129,-2798.5870,-131.6853,-132.1593,1.9167,10.119,95.27,94.12
2397,1319,3779.2976,1190.4129,-2513.8435,-2825.2593,-131.6624,-132.3856,1.8333,10.212,92.99,91.88
2420,1331,3814.7359,1201.5754,-2533.8274,-2854.9100,-131.5906,-131.4649,1.9167,10.308,95.57,94.42
2441,1343,3849.5579,1212.5437,-2561.5580,-2876.8502,-131.6826,-132.1640,1.7500,10.403,95.21,94.12
2462,1355,3883.2743,1223.1638,-2582.7179,-2903.1540,-131.6576,-131.7209,1.7500,10.495,92.06,90.99
2483,1367,3916.9720,1233.7780,-2607.6941,-2926.0350,-131.7081,-131.8526,1.7500,10.587,91.94,90.85
2506,1379,3952.4279,1244.9459,-2627.3278,-2956.0255,-131.6314,-131.8534,1.9167,10.679,92.00,90.89
2528,1391,3987.2660,1255.9193,-2652.5801,-2980.1896,-131.6719,-131.9532,1.8333,10.774,94.78,93.70
2550,1403,4020.2631,1266.3129,-2671.0902,-3007.8856,-131.6065,-131.8999,1.8333,10.869,95.04,93.91
2569,1415,4051.8053,1276.2481,-2699.0262,-3025.2469,-131.7389,-132.1365,1.5833,10.964,94.78,93.74
2592,1427,4087.2339,1287.4075,-2718.6363,-3055.2260,-131.6642,-131.8654,1.9167,11.059,95.51,94.35
2613,1439,4122.7228,1298.5859,-2743.4601,-3080.6413,-131.6872,-132.1769,1.7500,11.158,98.67,97.63
2636,1452,4158.1684,1309.7506,-2764.0670,-3109.7511,-131.6324,-131.4786,1.7692,11.254,96.01,94.83
2657,1464,4191.6855,1320.3079,-2791.2906,-3130.3898,-131.7232,-132.2583,1.7500,11.353,98.69,97.57
2679,1476,4226.7098,1331.3400,-2812.9575,-3157.9951,-131.6933,-131.7684,1.8333,11.451,98.48,97.37
2702,1488,4262.6150,1342.6495,-2835.3859,-3186.1005,-131.6672,-132.0590,1.9167,11.550,98.69,97.53
2725,1500,4298.7722,1354.0384,-2862.4564,-3210.4087,-131.7213,-132.1678,1.9167,11.648,98.21,97.03
2748,1512,4335.5823,1365.6329,-2885.6609,-3239.0357,-131.6984,-131.9532,1.9167,11.745,97.28,96.08
2770,1524,4368.5771,1376.0257,-2904.1709,-3266.7317,-131.6380,-131.6475,1.8333,11.843,97.22,96.08
2789,1536,4400.1235,1385.9622,-2932.1069,-3284.0930,-131.7597,-132.1847,1.5833,11.939,96.39,95.35
2810,1548,4434.6734,1396.8449,-2951.3293,-3313.2436,-131.6941,-131.8767,1.7500,12.035,96.05,94.96
2831,1560,4466.7983,1406.9637,-2973.2826,-3336.7101,-131.7042,-132.3683,1.7500,12.133,97.60,96.52
2853,1572,4501.8558,1418.0062,-2997.9871,-3361.6522,-131.7277,-131.9942,1.8333,12.232,99.12,97.97
2876,1584,4537.3277,1429.1792,-3018.9824,-3390.4553,-131.6835,-131.8370,1.9167,12.329,96.93,95.77
2897,1596,4571.0267,1439.7938,-3043.9586,-3413.3363,-131.7266,-131.8370,1.7500,12.425,96.48,95.46
2917,1608,4603.2073,1449.9301,-3067.6377,-3435.3366,-131.7643,-132.5715,1.6667,12.522,96.56,95.54
2938,1620,4636.2020,1460.3229,-3086.5125,-3462.7143,-131.7129,-131.9649,1.7500,12.620,97.90,96.83
2960,1632,4670.1271,1471.0087,-3105.8134,-3490.9536,-131.6592,-131.9847,1.8333,12.719,99.80,98.63
2981,1645,4704.7493,1481.9141,-3135.4030,-3510.9583,-131.7664,-131.9374,1.6154,12.818,98.56,97.42
3002,1657,4737.7437,1492.3067,-3154.2779,-3538.3361,-131.7162,-132.0424,1.7500,12.918,99.64,98.56
3024,1669,4771.6686,1502.9925,-3173.5787,-3566.5754,-131.6635,-131.5133,1.8333,13.016,98.81,97.65
3043,1681,4801.6646,1512.4407,-3201.1672,-3582.1639,-131.7858,-132.7766,1.5833,13.114,97.57,96.53
3064,1693,4835.2994,1523.0351,-3215.7736,-3614.2041,-131.6619,-131.2627,1.7500,13.214,99.74,98.64
3085,1705,4870.1279,1534.0055,-3243.5042,-3636.1444,-131.7340,-132.0013,1.7500,13.313,98.97,97.86
3108,1718,4905.5700,1545.1691,-3264.1111,-3665.2542,-131.6873,-131.8208,1.7692,13.408,95.78,94.65
3129,1730,4939.0925,1555.7281,-3291.3348,-3685.8929,-131.7639,-132.0499,1.7500,13.507,98.66,97.60
3151,1742,4974.1153,1566.7597,-3313.0017,-3713.4982,-131.7383,-132.0089,1.8333,13.606,99.34,98.21
3174,1754,5010.0189,1578.0687,-3335.4300,-3741.6036,-131.7157,-132.2444,1.9167,13.705,98.76,97.59
3197,1766,5046.8227,1589.6613,-3362.4482,-3766.8212,-131.7541,-131.7163,1.9167,13.804,98.89,97.68
3218,1778,5080.5370,1600.2807,-3383.6081,-3793.1249,-131.7346,-132.0126,1.7500,13.900,96.30,95.17
3239,1790,5114.2389,1610.8962,-3408.5843,-3816.0059,-131.7728,-132.2461,1.7500,13.997,96.11,94.99
3262,1802,5149.6880,1622.0620,-3428.2180,-3845.9965,-131.7134,-131.6139,1.9167,14.092,95.75,94.58
3284,1814,5184.5298,1633.0366,-3453.4704,-3870.1606,-131.7440,-132.1684,1.8333,14.189,97.03,95.95
3305,1826,5218.4459,1643.7196,-3476.5850,-3894.9905,-131.7519,-131.9305,1.7500,14.288,99.18,98.12
3327,1838,5251.5259,1654.1392,-3502.0133,-3916.6317,-131.8016,-132.0667,1.8333,14.386,97.95,96.83
3350,1850,5287.1634,1665.3644,-3519.7619,-3948.5597,-131.7144,-131.7248,1.9167,14.485,98.87,97.71
3371,1862,5321.3439,1676.1306,-3547.5562,-3969.5670,-131.7873,-132.7059,1.7500,14.584,98.50,97.40
3394,1874,5354.9960,1686.7305,-3563.5242,-4000.4198,-131.6947,-131.1755,1.9167,14.680,96.00,94.84
3413,1886,5388.9533,1697.4264,-3592.1809,-4020.3607,-131.7812,-132.2541,1.5833,14.779,98.93,97.88
3435,1898,5423.9753,1708.4578,-3613.8478,-4047.9661,-131.7575,-132.4453,1.8333,14.877,98.04,96.88
3458,1910,5459.8783,1719.7665,-3636.2761,-4076.0715,-131.7367,-131.3785,1.9167,14.975,98.59,97.42
3481,1922,5496.0399,1731.1568,-3663.3466,-4100.3796,-131.7786,-132.6327,1.9167,15.074,98.58,97.35
3504,1934,5532.8481,1742.7508,-3686.5511,-4129.0067,-131.7603,-131.9532,1.9167,15.171,96.88,95.71
3526,1946,5565.8375,1753.1418,-3705.0611,-4156.7026,-131.7125,-131.8999,1.8333,15.268,97.01,95.90
3545,1958,5597.3938,1763.0815,-3732.9971,-4174.0640,-131.8077,-132.1365,1.5833,15.364,96.56,95.55
3568,1970,5632.8151,1774.2386,-3752.6073,-4204.0430,-131.7531,-131.8654,1.9167,15.460,95.97,94.84
3589,1982,5668.3064,1785.4178,-3777.4311,-4229.4584,-131.7692,-132.1769,1.7500,15.559,98.19,97.13
3612,1995,5703.7458,1796.5806,-3798.0380,-4258.5682,-131.7288,-131.5345,1.7692,15.655,96.17,94.98
3633,2007,5737.2725,1807.1409,-3825.2616,-4279.2068,-131.7946,-132.2583,1.7500,15.753,98.64,97.56
3655,2019,5772.2939,1818.1720,-3846.9285,-4306.8122,-131.7723,-131.7684,1.8333,15.852,98.73,97.56
3678,2031,5808.1963,1829.4807,-3869.3568,-4334.9175,-131.7526,-132.0590,1.9167,15.951,98.64,97.44
3701,2043,5845.0022,1841.0739,-3896.3750,-4360.1352,-131.7856,-132.1115,1.9167,16.049,98.64,97.48
3722,2055,5878.7155,1851.6930,-3917.5349,-4386.4389,-131.7685,-131.8999,1.7500,16.145,95.66,94.59
3743,2067,5912.4192,1862.3091,-3942.5111,-4409.3199,-131.8013,-131.7989,1.7500,16.241,95.59,94.51
3766,2079,5947.8653,1873.4740,-3962.1449,-4439.3104,-131.7497,-132.0328,1.9167,16.338,97.43,96.27
3788,2091,5982.7088,1884.4491,-3987.3972,-4463.4746,-131.7761,-131.6861,1.8333,16.434,96.35,95.23
3809,2103,6016.6253,1895.1322,-4010.5118,-4488.3045,-131.7827,-132.4951,1.7500,16.533,98.36,97.27
3831,2115,6049.7074,1905.5525,-4035.9401,-4509.9457,-131.8257,-132.1891,1.8333,16.631,98.04,96.92
3854,2127,6085.3407,1916.7763,-4053.6887,-4541.8737,-131.7498,-131.6861,1.9167,16.730,99.52,98.33
3875,2139,6119.5248,1927.5437,-4081.4831,-4562.8810,-131.8130,-132.4442,1.7500,16.829,99.17,97.96
3898,2151,6153.1721,1938.1420,-4097.4511,-4593.7337,-131.7322,-131.3447,1.9167,16.926,96.35,95.19
3917,2163,6186.2437,1948.5590,-4125.3577,-4613.1511,-131.8054,-132.1877,1.5833,17.024,98.01,96.92
3939,2175,6222.1549,1959.8704,-4147.7746,-4641.2801,-131.7866,-132.4150,1.8333,17.123,98.75,97.61
3962,2187,6256.9539,1970.8315,-4167.8369,-4670.0194,-131.7482,-131.2434,1.9167,17.221,98.05,96.82
3983,2199,6290.8845,1981.5190,-4194.7914,-4691.4380,-131.8015,-132.2156,1.7500,17.320,99.23,98.10
4006,2211,6328.5763,1993.3913,-4218.3810,-4720.9068,-131.7829,-131.8999,1.9167,17.416,96.30,95.14
4027,2223,6362.2809,2004.0077,-4243.3572,-4743.7878,-131.8133,-132.5447,1.7500,17.513,96.48,95.34
4049,2235,6395.5755,2014.4949,-4266.9240,-4767.3779,-131.8298,-132.1365,1.8333,17.609,96.82,95.69
4072,2247,6430.9944,2025.6512,-4286.5341,-4797.3570,-131.7818,-131.8654,1.9167,17.705,95.39,94.16
4093,2259,6466.4865,2036.8306,-4311.3579,-4822.7723,-131.7958,-132.1769,1.7500,17.803,98.36,97.30
4115,2271,6499.5696,2047.2512,-4336.7862,-4844.4136,-131.8357,-132.2839,1.8333,17.901,97.71,96.55
4136,2283,6532.7711,2057.7091,-4353.7995,-4873.7402,-131.7754,-131.8370,1.7500,17.997,96.52,95.38
4157,2295,6568.0285,2068.8146,-4379.1233,-4898.3941,-131.7968,-131.7563,1.7500,18.096,98.04,96.93
4179,2307,6601.1116,2079.2352,-4404.5516,-4920.0354,-131.8362,-132.6231,1.8333,18.195,99.39,98.20
4200,2319,6634.0945,2089.6242,-4423.0616,-4947.7313,-131.7957,-131.9763,1.7500,18.295,99.95,98.81
4221,2331,6669.5705,2100.7985,-4446.8886,-4974.0159,-131.7978,-131.9374,1.7500,18.395,100.46,99.32
4243,2343,6702.6537,2111.2192,-4472.3170,-4995.6571,-131.8366,-131.9374,1.8333,18.496,100.72,99.49
4264,2355,6735.6366,2121.6082,-4490.8270,-5023.3531,-131.7968,-132.2365,1.7500,18.598,102.10,100.97
4285,2367,6770.8949,2132.7139,-4516.1507,-5048.0070,-131.8175,-131.8600,1.7500,18.698,99.99,98.83
4307,2379,6805.2826,2143.5455,-4538.6085,-5074.0563,-131.8122,-132.5663,1.8333,18.800,102.01,100.91
4330,2391,6841.4207,2154.9284,-4561.8506,-5101.7522,-131.8026,-131.7761,1.9167,18.901,100.81,99.67
4350,2403,6872.9018,2164.8444,-4582.8944,-5125.1663,-131.8033,-131.9625,1.6667,19.000,99.36,98.26
4373,2415,6909.2704,2176.2998,-4608.1059,-5151.4101,-131.8141,-132.4453,1.9167,19.105,105.07,103.85
4394,2427,6942.2608,2186.6912,-4626.9808,-5178.7878,-131.7795,-131.5671,1.7500,19.205,100.12,98.97
4414,2439,6974.4439,2196.8283,-4650.6598,-5200.7881,-131.8042,-132.0126,1.6667,19.305,99.40,98.30
4435,2451,7008.1496,2207.4451,-4675.6360,-5223.6691,-131.8317,-132.0126,1.7500,19.405,99.84,98.72
4458,2463,7043.5924,2218.6089,-4695.2697,-5253.6596,-131.7880,-131.3755,1.9167,19.505,100.38,99.20
4480,2475,7078.4377,2229.5846,-4720.5220,-5277.8238,-131.8100,-132.0903,1.8333,19.606,100.58,99.46
4502,2487,7111.6853,2240.0570,-4739.8605,-5305.1319,-131.7795,-131.6162,1.8333,19.706,100.46,99.29
4523,2499,7147.1518,2251.2283,-4767.5127,-5327.9835,-131.8227,-131.6922,1.7500,19.809,102.51,101.40
4546,2511,7183.0524,2262.5364,-4789.9410,-5356.0889,-131.8066,-132.1200,1.9167,19.911,101.94,100.73
4567,2523,7216.3423,2273.0221,-4813.1341,-5380.0075,-131.8172,-132.0239,1.7500,20.013,101.94,100.83
4590,2535,7253.1333,2284.6106,-4836.3124,-5408.6364,-131.8029,-131.4660,1.9167,20.115,102.57,101.39
4613,2547,7289.0516,2295.9243,-4862.5806,-5433.3304,-131.8274,-132.1485,1.9167,20.217,102.12,100.88
4636,2559,7325.2153,2307.3152,-4885.8374,-5461.0481,-131.8184,-132.0275,1.9167,20.320,102.43,101.20
4659,2571,7362.2048,2318.9663,-4910.6056,-5488.5213,-131.8195,-131.6457,1.9167,20.421,101.83,100.62
4681,2583,7396.8421,2329.8764,-4936.3815,-5511.9355,-131.8474,-132.3627,1.8333,20.521,99.79,98.61
4702,2595,7429.8300,2340.2670,-4955.2564,-5539.3132,-131.8149,-131.7888,1.7500,20.622,101.19,100.10
4724,2607,7463.7465,2350.9502,-4974.5573,-5567.5525,-131.7808,-131.4570,1.8333,20.725,102.57,101.40
4745,2620,7499.2600,2362.1363,-5004.5346,-5588.3857,-131.8456,-132.2924,1.6154,20.825,99.92,98.77
4768,2632,7533.8178,2373.0214,-5024.7538,-5616.6670,-131.8166,-131.9556,1.9167,20.927,102.26,101.08
4789,2644,7567.4973,2383.6298,-5047.0547,-5641.9064,-131.8151,-131.8256,1.7500,21.027,100.11,98.99
4811,2656,7603.4644,2394.9589,-5072.5353,-5667.3702,-131.8302,-132.3627,1.8333,21.129,102.06,100.90
4834,2668,7638.0232,2405.8443,-5092.7545,-5695.6516,-131.8018,-131.7765,1.9167,21.229,99.21,98.00
4855,2680,7671.5426,2416.4023,-5119.6158,-5716.5951,-131.8470,-132.0095,1.7500,21.331,102.53,101.40
4878,2692,7707.4248,2427.7046,-5138.2043,-5748.1118,-131.7937,-131.8543,1.9167,21.432,100.89,99.67
4899,2704,7742.2498,2438.6738,-5165.9088,-5770.0540,-131.8383,-132.1399,1.7500,21.535,102.76,101.68
4922,2716,7778.1498,2449.9817,-5188.3371,-5798.1593,-131.8233,-132.2909,1.9167,21.636,101.20,99.95
4944,2728,7812.0656,2460.6646,-5207.6380,-5826.3986,-131.7907,-131.4461,1.8333,21.738,102.39,101.20
4965,2741,7846.7046,2471.5753,-5237.2276,-5846.4033,-131.8544,-132.3725,1.6154,21.838,99.90,98.75
4986,2753,7879.6919,2481.9657,-5256.1025,-5873.7811,-131.8238,-131.8955,1.7500,21.940,101.59,100.50
5008,2765,7913.6077,2492.6486,-5275.4033,-5902.0204,-131.7916,-131.6677,1.8333,22.042,102.13,100.94
5027,2777,7943.6221,2502.1026,-5302.9918,-5917.6089,-131.8651,-132.2839,1.5833,22.142,100.35,99.21
5048,2789,7977.2380,2512.6910,-5317.5982,-5949.6491,-131.7896,-131.4660,1.7500,22.245,102.49,101.37
5069,2801,8012.0785,2523.6652,-5345.3288,-5971.5894,-131.8329,-131.9847,1.7500,22.347,102.31,101.15
5092,2814,8047.5130,2534.8264,-5365.9357,-6000.6992,-131.8040,-131.3109,1.7692,22.448,100.38,99.15
