generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
1296,723,2066.1001,650.9187,657.1098,-1960.1304,-71.4088,-72.1485,1.9167,5.449,99.98,98.81
1318,735,2100.4648,661.7452,668.9001,-1992.4210,-71.3848,-72.0301,1.8333,5.544,95.41,94.27
1340,747,2136.1825,672.9980,679.4316,-2026.5630,-71.4094,-72.4416,1.8333,5.643,98.08,96.97
1363,759,2170.7654,683.8932,695.0656,-2057.7854,-71.2811,-71.4417,1.9167,5.741,98.81,97.61
1384,771,2204.9006,694.6474,699.3612,-2092.3596,-71.4637,-72.5977,1.7500,5.841,100.07,98.95
1407,783,2240.8375,705.9692,717.3612,-2124.2161,-71.2862,-71.4438,1.9167,5.943,101.58,100.40
1428,795,2275.6141,716.9255,722.5115,-2159.1799,-71.4459,-72.2053,1.7500,6.045,101.70,100.54
1451,807,2310.8701,728.0328,734.7974,-2192.2448,-71.4180,-71.9489,1.9167,6.145,100.48,99.27
1472,819,2346.1125,739.1358,743.4864,-2226.5028,-71.4834,-72.1791,1.7500,6.244,99.26,98.15
1494,831,2380.5034,749.9705,754.8169,-2258.9764,-71.4730,-71.9688,1.8333,6.347,102.94,101.82
1517,843,2416.6477,761.3577,767.1812,-2292.9526,-71.4511,-72.1791,1.9167,6.448,100.13,98.92
1538,855,2448.7691,771.4774,776.5271,-2323.6979,-71.4726,-72.0301,1.7500,6.547,99.03,97.94
1558,867,2482.0432,781.9603,786.4246,-2355.4738,-71.4890,-71.6788,1.6667,6.647,100.27,99.21
1581,879,2514.8255,792.2883,801.9164,-2384.8519,-71.3668,-71.6016,1.9167,6.747,99.80,98.62
1600,891,2547.8608,802.6960,807.9588,-2417.6724,-71.4739,-72.4453,1.5833,6.846,99.83,98.74
1622,903,2583.3248,813.8688,818.7823,-2451.4476,-71.4843,-71.6569,1.8333,6.946,99.78,98.64
1645,915,2618.8264,825.0535,832.0273,-2484.4507,-71.4388,-71.8229,1.9167,7.045,98.68,97.53
1667,927,2653.6555,836.0263,840.3279,-2518.4019,-71.5023,-71.9419,1.8333,7.145,99.86,98.70
1689,939,2686.6672,846.4265,855.0583,-2548.2800,-71.4065,-71.6933,1.8333,7.245,99.80,98.62
1710,951,2722.3607,857.6717,860.2722,-2584.1769,-71.5434,-71.9670,1.7500,7.346,101.94,100.80
1733,963,2758.2711,868.9851,873.3980,-2617.6531,-71.5049,-71.8884,1.9167,7.448,101.57,100.35
1754,975,2791.5537,879.4707,882.5156,-2649.6981,-71.5361,-71.9489,1.7500,7.549,101.35,100.24
1777,987,2828.3534,891.0644,895.7198,-2684.0856,-71.5030,-72.2356,1.9167,7.651,101.89,100.70
1800,999,2864.2561,902.3754,903.9714,-2719.1816,-71.5692,-71.9220,1.9167,7.753,101.72,100.49
1822,1011,2898.6182,913.2011,915.7617,-2751.4722,-71.5499,-72.4479,1.8333,7.852,99.13,97.94
1844,1023,2934.3383,924.4546,926.2932,-2785.6141,-71.5658,-71.9801,1.8333,7.954,102.19,101.03
1867,1035,2968.9065,935.3452,941.9271,-2816.8366,-71.4701,-71.6532,1.9167,8.056,101.50,100.31
1888,1047,3003.0615,946.1056,946.2228,-2851.4108,-71.6020,-72.0256,1.7500,8.158,101.69,100.56
1911,1059,3038.9788,957.4213,964.2228,-2883.2672,-71.4696,-71.4570,1.9167,8.260,102.59,101.37
1932,1071,3073.7731,968.3831,969.3730,-2918.2311,-71.5857,-72.0807,1.7500,8.362,101.90,100.74
1955,1083,3109.0261,979.4894,981.6589,-2951.2960,-71.5633,-71.8999,1.9167,8.462,100.39,99.17
1976,1095,3144.2748,990.5944,990.3479,-2985.5539,-71.6106,-72.0660,1.7500,8.561,98.95,97.86
1998,1107,3178.6646,1001.4288,1001.6784,-3018.0276,-71.6014,-72.4899,1.8333,8.663,101.52,100.38
2021,1119,3214.8067,1012.8153,1014.0428,-3052.0037,-71.5834,-72.0019,1.9167,8.763,100.10,98.83
2042,1131,3246.9301,1022.9357,1023.3886,-3082.7491,-71.5984,-72.0424,1.7500,8.862,99.30,98.21
2062,1143,3280.2057,1033.4191,1033.2861,-3114.5250,-71.6095,-72.2854,1.6667,8.963,100.67,99.59
2085,1155,3312.9754,1043.7431,1048.7779,-3143.9031,-71.5156,-71.5692,1.9167,9.062,99.50,98.21
2104,1167,3346.0217,1054.1542,1054.8203,-3176.7236,-71.5956,-72.3662,1.5833,9.163,100.36,99.26
2126,1179,3381.4866,1065.3273,1065.6438,-3210.4988,-71.6023,-71.8456,1.8333,9.263,100.21,99.05
2149,1191,3416.9837,1076.5106,1078.8889,-3243.5018,-71.5662,-71.8229,1.9167,9.362,98.81,97.61
2171,1203,3451.8188,1087.4853,1087.1895,-3277.4531,-71.6137,-71.9419,1.8333,9.461,99.62,98.51
2193,1215,3484.8210,1097.8825,1101.9198,-3307.3312,-71.5388,-71.6933,1.8333,9.561,100.02,98.87
2214,1227,3520.5275,1109.1317,1107.1338,-3343.2281,-71.6433,-71.9670,1.7500,9.663,101.87,100.74
2237,1239,3556.4344,1120.4441,1120.2596,-3376.7043,-71.6125,-71.8884,1.9167,9.765,101.66,100.44
2258,1251,3589.7198,1130.9306,1129.3772,-3408.7493,-71.6357,-71.9489,1.7500,9.867,101.94,100.77
2281,1263,3626.5165,1142.5233,1142.5814,-3443.1368,-71.6089,-72.2356,1.9167,9.969,102.45,101.26
2304,1275,3662.4247,1153.8360,1150.8329,-3478.2328,-71.6596,-71.9220,1.9167,10.071,101.18,99.95
2326,1287,3696.7852,1164.6612,1162.6233,-3510.5234,-71.6437,-72.4479,1.8333,10.170,99.31,98.11
2348,1299,3732.5066,1175.9151,1173.1547,-3544.6653,-71.6553,-71.9801,1.8333,10.272,101.86,100.72
2371,1311,3767.0662,1186.8030,1188.7887,-3575.8877,-71.5790,-71.6532,1.9167,10.373,101.19,100.01
2392,1323,3801.2324,1197.5670,1193.0844,-3610.4620,-71.6823,-72.0256,1.7500,10.475,101.72,100.57
2415,1335,3837.1383,1208.8790,1211.0844,-3642.3184,-71.5766,-71.4570,1.9167,10.576,101.82,100.64
2436,1347,3871.9427,1219.8441,1216.2346,-3677.2823,-71.6678,-72.0807,1.7500,10.678,101.56,100.42
2459,1359,3907.1940,1230.9499,1228.5205,-3710.3472,-71.6493,-71.8999,1.9167,10.779,100.61,99.35
2480,1371,3942.4462,1242.0560,1237.2095,-3744.6051,-71.6862,-72.0660,1.7500,10.876,97.70,96.60
2502,1383,3976.8354,1252.8902,1248.5400,-3777.0787,-71.6782,-72.4899,1.8333,10.978,101.23,100.11
2525,1395,4012.9761,1264.2762,1260.9043,-3811.0549,-71.6632,-72.0019,1.9167,11.077,99.60,98.44
2546,1407,4045.1006,1274.3969,1270.2502,-3841.8003,-71.6745,-72.0424,1.7500,11.177,99.37,98.27
2568,1419,4080.8223,1285.6510,1280.7817,-3875.9422,-71.6849,-72.2955,1.8333,11.278,101.87,100.72
2591,1431,4115.3791,1296.5380,1296.4156,-3907.1646,-71.6148,-71.6206,1.9167,11.380,101.14,99.92
2612,1443,4149.5491,1307.3031,1300.7113,-3941.7389,-71.7091,-72.6016,1.7500,11.481,101.95,100.79
2635,1455,4185.4511,1318.6139,1318.7113,-3973.5953,-71.6120,-71.4461,1.9167,11.583,101.98,100.76
2656,1467,4220.2589,1329.5800,1323.8615,-4008.5592,-71.6954,-72.1396,1.7500,11.685,101.29,100.13
2679,1479,4255.5095,1340.6856,1336.1474,-4041.6240,-71.6782,-71.9070,1.9167,11.784,99.07,97.84
2700,1491,4290.7630,1351.7921,1344.8364,-4075.8820,-71.7118,-72.2737,1.7500,11.883,99.06,97.96
2723,1503,4323.3520,1362.0592,1360.8990,-4104.8915,-71.6303,-71.4680,1.9167,11.983,99.72,98.53
2744,1515,4359.0575,1373.3081,1366.0868,-4140.7865,-71.7143,-72.1087,1.7500,12.085,102.57,101.45
2766,1527,4394.9720,1384.6229,1379.2387,-4174.2646,-71.6885,-71.8754,1.8333,12.187,102.16,100.99
2788,1539,4429.1390,1395.3871,1388.4086,-4207.2191,-71.7098,-72.4536,1.8333,12.288,101.15,99.96
2811,1551,4463.6933,1406.2733,1404.0426,-4238.4415,-71.6450,-71.4312,1.9167,12.390,101.83,100.62
2832,1563,4497.8665,1417.0395,1408.3382,-4273.0158,-71.7318,-72.6327,1.7500,12.492,101.79,100.69
2855,1575,4533.7652,1428.3493,1426.3382,-4304.8722,-71.6420,-71.4906,1.9167,12.594,101.99,100.81
2876,1588,4568.3851,1439.2562,1428.8680,-4340.4999,-71.7526,-72.3627,1.6154,12.693,98.93,97.77
2897,1600,4601.3805,1449.6513,1443.1404,-4370.5349,-71.7009,-71.7888,1.7500,12.794,101.25,100.13
2919,1612,4635.3066,1460.3396,1457.9459,-4401.3696,-71.6468,-71.4570,1.8333,12.896,101.79,100.62
2940,1625,4669.9270,1471.2466,1460.4757,-4436.9973,-71.7550,-72.3160,1.6154,12.995,99.31,98.19
2961,1637,4702.9222,1481.6417,1474.7481,-4467.0323,-71.7044,-71.8884,1.7500,13.097,101.84,100.71
2982,1649,4736.2098,1492.1288,1483.8657,-4499.0774,-71.7214,-71.9489,1.7500,13.199,101.91,100.80
3005,1661,4773.0038,1503.7207,1497.0699,-4533.4649,-71.7003,-72.2356,1.9167,13.301,101.72,100.55
3028,1673,4808.9168,1515.0350,1505.3214,-4568.5608,-71.7383,-71.9220,1.9167,13.402,100.96,99.71
3050,1685,4843.2759,1525.8597,1517.1118,-4600.8514,-71.7255,-72.4479,1.8333,13.501,99.16,97.97
3072,1697,4878.9983,1537.1139,1527.6432,-4634.9934,-71.7338,-71.9801,1.8333,13.603,101.90,100.76
3095,1709,4913.5502,1547.9994,1543.2772,-4666.2158,-71.6748,-71.6532,1.9167,13.704,101.38,100.21
3116,1721,4947.7264,1558.7665,1547.5728,-4700.7901,-71.7535,-72.0256,1.7500,13.806,101.62,100.51
3139,1733,4983.6220,1570.0753,1565.5728,-4732.6465,-71.6716,-71.9419,1.9167,13.907,101.35,100.11
3160,1745,5018.4354,1581.0432,1570.7231,-4767.6103,-71.7413,-71.9199,1.7500,14.009,101.58,100.42
3183,1757,5053.6849,1592.1484,1583.0090,-4800.6752,-71.7265,-71.9804,1.9167,14.109,100.01,98.81
3204,1769,5088.9404,1603.2556,1591.6980,-4834.9332,-71.7546,-72.0551,1.7500,14.208,98.96,97.87
3226,1781,5123.3288,1614.0895,1603.0285,-4867.4068,-71.7479,-72.4442,1.8333,14.309,101.65,100.52
3249,1793,5159.4682,1625.4751,1615.3928,-4901.3830,-71.7357,-71.7623,1.9167,14.410,100.56,99.36
3270,1805,5191.5937,1635.5962,1624.7387,-4932.1283,-71.7441,-72.4479,1.7500,14.510,100.00,98.90
3290,1817,5224.8707,1646.0800,1634.6362,-4963.9042,-71.7502,-71.7334,1.6667,14.610,100.42,99.35
3313,1829,5257.6254,1656.3993,1650.1280,-4993.2823,-71.6901,-71.6143,1.9167,14.711,100.19,99.01
3332,1841,5290.6845,1666.8145,1656.1704,-5026.1028,-71.7396,-72.3960,1.5833,14.811,100.08,99.01
3354,1853,5326.1503,1677.9878,1666.9939,-5059.8781,-71.7429,-71.6569,1.8333,14.911,100.14,99.00
3377,1865,5361.6419,1689.1694,1680.2389,-5092.8811,-71.7190,-71.8229,1.9167,15.012,100.71,99.54
3399,1877,5396.4840,1700.1463,1688.5395,-5126.8323,-71.7484,-71.9419,1.8333,15.111,99.76,98.64
3421,1889,5429.4743,1710.5398,1703.2699,-5156.7104,-71.6995,-71.6933,1.8333,15.211,99.93,98.78
3442,1901,5465.1965,1721.7939,1708.4839,-5192.6073,-71.7658,-71.9670,1.7500,15.313,101.75,100.61
3465,1913,5501.0991,1733.1049,1721.6096,-5226.0835,-71.7450,-71.8884,1.9167,15.415,102.25,101.05
3486,1925,5534.3876,1743.5924,1730.7272,-5258.1285,-71.7593,-71.9489,1.7500,15.517,101.76,100.61
3509,1937,5571.1805,1755.1839,1743.9314,-5292.5160,-71.7410,-72.2356,1.9167,15.619,101.94,100.74
3532,1949,5607.0956,1766.4988,1752.1830,-5327.6120,-71.7733,-71.9220,1.9167,15.721,101.84,100.64
3554,1961,5641.4539,1777.3233,1763.9733,-5359.9026,-71.7621,-72.4479,1.8333,15.820,99.39,98.22
3576,1973,5677.1767,1788.5777,1774.5048,-5394.0445,-71.7690,-71.9801,1.8333,15.922,101.44,100.29
3599,1985,5711.7252,1799.4621,1790.1388,-5425.2670,-71.7181,-71.6532,1.9167,16.023,101.72,100.46
3620,1997,5745.9058,1810.2306,1794.4344,-5459.8412,-71.7855,-72.0256,1.7500,16.125,101.56,100.41
3643,2009,5781.7967,1821.5379,1812.4344,-5491.6976,-71.7148,-71.4570,1.9167,16.227,101.80,100.60
3664,2021,5816.6142,1832.5070,1817.5846,-5526.6615,-71.7747,-72.0807,1.7500,16.328,101.45,100.31
3687,2033,5851.8630,1843.6121,1829.8705,-5559.7264,-71.7617,-71.8999,1.9167,16.429,100.68,99.45
3708,2045,5887.1198,1854.7196,1838.5596,-5593.9844,-71.7857,-72.0660,1.7500,16.528,99.01,97.87
3730,2057,5921.5080,1865.5535,1849.8900,-5626.4580,-71.7798,-72.4899,1.8333,16.629,101.55,100.39
3753,2069,5957.6467,1876.9389,1862.2544,-5660.4342,-71.7690,-72.0019,1.9167,16.730,100.56,99.33
3774,2081,5989.7726,1887.0601,1871.6003,-5691.1795,-71.7761,-72.0424,1.7500,16.829,99.03,97.92
3794,2093,6023.0500,1897.5440,1881.4977,-5722.9554,-71.7812,-72.2854,1.6667,16.929,99.77,98.74
3817,2105,6055.8013,1907.8622,1896.9895,-5752.3335,-71.7289,-71.5692,1.9167,17.028,99.76,98.62
3836,2117,6088.8632,1918.2783,1903.0319,-5785.1540,-71.7717,-72.3662,1.5833,17.130,101.59,100.50
3858,2129,6124.3292,1929.4517,1913.8554,-5818.9292,-71.7744,-71.8456,1.8333,17.230,99.92,98.75
3881,2141,6159.8194,1940.6328,1927.1005,-5851.9323,-71.7534,-71.8229,1.9167,17.329,98.71,97.48
3903,2153,6194.6631,1951.6102,1935.4011,-5885.8835,-71.7788,-71.9419,1.8333,17.428,99.76,98.65
3925,2165,6227.6507,1962.0029,1950.1314,-5915.7616,-71.7360,-71.6933,1.8333,17.528,99.91,98.76
3946,2177,6263.3764,1973.2582,1955.3454,-5951.6585,-71.7936,-71.9670,1.7500,17.630,101.40,100.27
3969,2189,6299.2781,1984.5689,1968.4712,-5985.1347,-71.7753,-71.8884,1.9167,17.731,101.35,100.12
3990,2201,6332.5673,1995.0565,1977.5888,-6017.1797,-71.7876,-71.9489,1.7500,17.832,101.22,100.01
4013,2213,6369.3592,2006.6477,1990.7930,-6051.5672,-71.7715,-72.2356,1.9167,17.935,103.10,101.88
4036,2225,6405.2758,2017.9631,1999.0445,-6086.6632,-71.7996,-71.9220,1.9167,18.037,101.80,100.62
4058,2237,6439.6337,2028.7875,2010.8349,-6118.9538,-71.7897,-72.4479,1.8333,18.136,99.25,98.10
4080,2249,6475.3568,2040.0419,2021.3663,-6153.0957,-71.7956,-71.9801,1.8333,18.238,101.80,100.66
4103,2261,6509.9027,2050.9255,2037.0003,-6184.3182,-71.7507,-71.6532,1.9167,18.340,101.87,100.65
4124,2273,6544.0866,2061.6951,2041.2960,-6218.8924,-71.8098,-72.0256,1.7500,18.442,101.77,100.63
4147,2285,6579.9740,2073.0013,2059.2960,-6250.7488,-71.7475,-71.4570,1.9167,18.544,101.61,100.41
4168,2297,6614.7945,2083.9714,2064.4462,-6285.7127,-71.8000,-72.0807,1.7500,18.645,101.81,100.66
4191,2309,6650.0427,2095.0762,2076.7321,-6318.7776,-71.7884,-71.8999,1.9167,18.746,100.24,99.03
4212,2321,6685.3006,2106.1841,2085.4211,-6353.0355,-71.8094,-72.0660,1.7500,18.845,99.36,98.28
4234,2333,6719.6885,2117.0179,2096.7516,-6385.5092,-71.8041,-72.4899,1.8333,18.946,101.52,100.38
4257,2345,6755.8268,2128.4032,2109.1159,-6419.4853,-71.7944,-72.0019,1.9167,19.047,100.19,98.97
4278,2357,6787.9530,2138.5244,2118.4618,-6450.2307,-71.8006,-72.0424,1.7500,19.147,100.03,98.95
4300,2369,6823.6762,2149.7790,2128.9933,-6484.3726,-71.8061,-72.2955,1.8333,19.250,103.23,102.08
4323,2381,6858.2211,2160.6622,2144.6273,-6515.5950,-71.7635,-71.6206,1.9167,19.351,101.35,100.14
4344,2393,6892.4063,2171.4322,2148.9229,-6550.1693,-71.8195,-72.6016,1.7500,19.453,101.55,100.41
4367,2405,6928.2923,2182.7379,2166.9229,-6582.0257,-71.7603,-71.4461,1.9167,19.555,101.88,100.71
4388,2417,6963.1141,2193.7084,2172.0731,-6616.9896,-71.8101,-72.1396,1.7500,19.656,101.42,100.26
4411,2429,6998.3620,2204.8132,2184.3590,-6650.0544,-71.7990,-71.9070,1.9167,19.757,100.73,99.53
4432,2441,7033.6204,2215.9212,2193.0480,-6684.3124,-71.8189,-72.2737,1.7500,19.856,99.28,98.15
4454,2453,7066.9214,2226.4126,2201.2364,-6716.6738,-71.8377,-72.2068,1.8333,19.956,100.25,99.16
4475,2465,7099.9040,2236.8037,2215.9667,-6746.5519,-71.7999,-71.8999,1.7500,20.058,101.29,100.17
4496,2477,7133.5836,2247.4143,2226.6742,-6778.4846,-71.7983,-71.8256,1.7500,20.158,100.19,99.06
4518,2489,7169.5502,2258.7455,2235.9862,-6813.2835,-71.8145,-72.4442,1.8333,20.258,100.41,99.23
4541,2501,7202.2979,2269.0626,2251.4780,-6842.6616,-71.7704,-71.3785,1.9167,20.358,99.80,98.62
4560,2513,7235.3628,2279.4796,2257.5204,-6875.4821,-71.8062,-72.3960,1.5833,20.458,100.31,99.27
4582,2525,7270.8289,2290.6531,2268.3439,-6909.2573,-71.8083,-71.8924,1.8333,20.558,100.04,98.91
4605,2537,7305.6520,2301.6240,2281.9767,-6941.4319,-71.7855,-71.7563,1.9167,20.658,99.71,98.52
4625,2549,7338.7114,2312.0392,2289.7136,-6973.6886,-71.8068,-71.7807,1.6667,20.758,99.49,98.44
4646,2561,7372.4172,2322.6582,2297.0410,-7006.7592,-71.8330,-72.1308,1.7500,20.856,98.64,97.55
4669,2573,7407.8598,2333.8243,2313.1967,-7038.7577,-71.7914,-71.7604,1.9167,20.955,99.21,98.07
4692,2585,7443.8104,2345.1504,2319.7652,-7074.4410,-71.8292,-72.1259,1.9167,21.057,101.87,100.71
4714,2597,7479.0678,2356.2581,2332.0773,-7107.5078,-71.8186,-71.9489,1.8333,21.159,101.61,100.45
4737,2609,7515.8587,2367.8490,2345.2815,-7141.8953,-71.8048,-72.2356,1.9167,21.261,102.22,101.03
4760,2621,7551.7771,2379.1650,2353.5330,-7176.9912,-71.8284,-71.9220,1.9167,21.364,102.34,101.10
4782,2633,7586.1343,2389.9891,2365.3234,-7209.2818,-71.8199,-72.4479,1.8333,21.463,99.41,98.23
4804,2645,7621.8578,2401.2437,2375.8548,-7243.4238,-71.8247,-71.9801,1.8333,21.564,100.98,99.85
4827,2657,7656.4008,2412.1263,2391.4888,-7274.6462,-71.7865,-71.6532,1.9167,21.666,101.78,100.53
4848,2669,7690.5884,2422.8971,2395.7845,-7309.2205,-71.8366,-72.0256,1.7500,21.767,101.39,100.28
4871,2681,7726.4719,2434.2020,2413.7845,-7341.0769,-71.7834,-71.2013,1.9167,21.869,101.69,100.49
4892,2693,7761.2958,2445.1732,2418.9347,-7376.0407,-71.8280,-72.1290,1.7500,21.970,101.39,100.23
4915,2705,7796.5433,2456.2778,2431.2206,-7409.1056,-71.8180,-72.0292,1.9167,22.070,100.09,98.91
4936,2717,7831.8024,2467.3861,2439.9096,-7443.3636,-71.8358,-72.0660,1.7500,22.169,98.76,97.66
4958,2729,7866.1900,2478.2198,2451.2401,-7475.8372,-71.8311,-72.4899,1.8333,22.270,101.49,100.34
4981,2741,7902.3277,2489.6049,2463.6044,-7509.8134,-71.8227,-72.0019,1.9167,22.370,99.65,98.44
5002,2753,7934.4542,2499.7263,2472.9503,-7540.5587,-71.8279,-72.0424,1.7500,22.469,98.86,97.73
5022,2765,7967.7321,2510.2103,2482.8478,-7572.3346,-71.8315,-72.3392,1.6667,22.570,100.73,99.66
5045,2777,8000.4779,2520.5268,2498.3396,-7601.7127,-71.7917,-71.6238,1.9167,22.669,99.73,98.54
5064,2789,8033.5444,2530.9443,2504.3820,-7634.5332,-71.8239,-71.7227,1.5833,22.769,99.90,98.83
5086,2801,8069.0106,2542.1178,2515.2055,-7668.3085,-71.8257,-72.2097,1.8333,22.869,99.60,98.41
5109,2813,8104.4987,2553.2983,2528.4505,-7701.3115,-71.8095,-71.5874,1.9167,22.968,99.11,97.92
5131,2825,8139.3449,2564.2765,2536.7511,-7735.2627,-71.8286,-71.9419,1.8333,23.068,100.00,98.86
5153,2837,8172.3281,2574.6677,2551.4815,-7765.1408,-71.7958,-71.6933,1.8333,23.168,100.01,98.83
5174,2849,8208.0595,2585.9248,2556.6955,-7801.0377,-71.8395,-71.9670,1.7500,23.270,101.73,100.64
5197,2861,8243.9595,2597.2350,2569.8212,-7834.5139,-71.8254,-71.8884,1.9167,23.371,101.66,100.43
5218,2873,8277.2498,2607.7230,2578.9388,-7866.5589,-71.8346,-71.9489,1.7500,23.473,101.47,100.36
