generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
337370,196842,722125.4467,169718.8434,699189.0714,-180565.3069,-14.4804,-14.1777,1.5833,1789.823,122.58,121.25
339427,198042,726529.7090,170753.9631,703455.0714,-181660.2105,-14.4798,-14.7920,1.5833,1801.721,117.00,115.74
341485,199242,730934.7855,171789.2742,707720.1071,-182762.1041,-14.4799,-13.8356,1.8333,1813.629,118.45,117.04
343538,200442,735330.7601,172822.4461,711975.0714,-183866.5958,-14.4803,-14.8385,1.5833,1825.558,118.42,117.07
345596,201642,739736.6930,173857.9585,716241.0714,-184968.1801,-14.4803,-15.2316,1.5833,1837.368,119.85,118.53
347653,202842,744140.0990,174892.8770,720506.1071,-186063.3929,-14.4798,-14.8292,1.8333,1849.108,110.55,109.27
349706,204042,748536.0736,175926.0489,724761.0714,-187167.8846,-14.4802,-14.8385,1.5833,1860.727,118.57,117.30
351764,205242,752942.0064,176961.5613,729027.0714,-188269.4689,-14.4802,-15.2316,1.5833,1872.341,119.19,117.91
353821,206442,757346.2688,177996.6810,733293.0714,-189364.3725,-14.4797,-14.7920,1.5833,1884.003,115.51,114.24
355876,207642,761744.7566,179030.4436,737549.3214,-190473.9366,-14.4805,-14.4945,1.6667,1895.640,114.22,112.92
357932,208842,766147.3199,180065.1640,741813.0714,-191570.7578,-14.4802,-14.1777,1.5833,1907.261,119.03,117.72
359989,210042,770551.5822,181100.2838,746079.0714,-192665.6613,-14.4797,-14.7920,1.5833,1918.926,116.12,114.85
362047,211242,774956.6587,182135.5949,750344.1071,-193767.5549,-14.4797,-13.8356,1.8333,1930.525,115.19,113.80
364100,212442,779352.6333,183168.7668,754599.0714,-194872.0466,-14.4801,-14.8385,1.5833,1942.149,119.09,117.77
366158,213642,783758.5661,184204.2791,758865.0714,-195973.6309,-14.4801,-15.2316,1.5833,1953.785,115.02,113.75
368215,214842,788162.8285,185239.3989,763131.0714,-197068.5345,-14.4797,-14.7920,1.8333,1965.410,116.49,115.11
370270,216042,792561.3163,186273.1615,767387.3214,-198178.0986,-14.4804,-15.1148,1.6667,1977.025,115.04,113.74
372326,217242,796963.8796,187307.8819,771651.0714,-199274.9198,-14.4801,-14.1777,1.5833,1988.640,117.64,116.32
374383,218442,801368.1420,188343.0016,775917.0714,-200369.8233,-14.4796,-14.7920,1.5833,2000.261,115.77,114.52
376438,219642,805766.6298,189376.7642,780173.3214,-201479.3874,-14.4803,-14.4945,1.6667,2011.869,114.81,113.47
378494,220842,810169.1931,190411.4846,784437.0714,-202576.2086,-14.4800,-14.8385,1.5833,2023.511,119.18,117.88
380552,222042,814575.1259,191446.9970,788703.0714,-203677.7929,-14.4800,-15.2316,1.5833,2035.140,119.26,117.91
382609,223242,818978.5319,192481.9155,792968.1071,-204773.0058,-14.4796,-14.8292,1.8333,2046.732,113.90,112.52
384662,224442,823374.5065,193515.0874,797223.0714,-205877.4974,-14.4800,-14.8385,1.5833,2058.345,119.07,117.74
386720,225642,827780.4393,194550.5998,801489.0714,-206979.0818,-14.4800,-15.2316,1.5833,2069.931,118.62,117.24
388777,226842,832184.7017,195585.7195,805755.0714,-208073.9853,-14.4795,-14.7920,1.8333,2081.522,114.51,113.12
390832,228042,836583.1895,196619.4821,810011.3214,-209183.5494,-14.4802,-14.4945,1.6667,2093.112,115.00,113.70
392888,229242,840985.7528,197654.2025,814275.0714,-210280.3706,-14.4800,-14.1777,1.5833,2104.721,119.16,117.85
394945,230442,845390.0152,198689.3223,818541.0714,-211375.2741,-14.4795,-14.7920,1.5833,2116.357,115.56,114.28
397003,231642,849795.0917,199724.6334,822806.1071,-212477.1678,-14.4795,-13.8356,1.8333,2127.936,115.05,113.68
399056,232842,854191.0663,200757.8053,827061.0714,-213581.6594,-14.4799,-14.8385,1.5833,2139.547,117.73,116.42
401114,234042,858596.9991,201793.3176,831327.0714,-214683.2438,-14.4799,-15.2316,1.5833,2151.174,118.66,117.35
403171,235242,863001.2615,202828.4374,835593.0714,-215778.1473,-14.4795,-14.7920,1.8333,2162.752,115.56,114.18
405226,236442,867399.7492,203862.1999,839849.3214,-216887.7114,-14.4801,-15.1148,1.6667,2174.381,115.86,114.57
407282,237642,871802.3126,204896.9204,844113.0714,-217984.5326,-14.4799,-14.1777,1.5833,2186.018,119.80,118.49
409339,238842,876206.5749,205932.0401,848379.0714,-219079.4361,-14.4794,-14.7920,1.5833,2197.776,118.05,116.78
411394,240042,880605.0627,206965.8027,852635.3214,-220189.0003,-14.4801,-14.4945,1.6667,2209.563,116.84,115.53
413450,241242,885007.6260,208000.5231,856899.0714,-221285.8214,-14.4798,-14.8385,1.5833,2221.275,119.14,117.78
415508,242442,889413.5588,209036.0355,861165.0714,-222387.4057,-14.4798,-15.2316,1.5833,2232.901,119.46,118.15
417565,243642,893816.9649,210070.9540,865430.1071,-223482.6186,-14.4794,-14.8292,1.8333,2244.667,114.73,113.36
419618,244842,898212.9395,211104.1259,869685.0714,-224587.1103,-14.4798,-14.8385,1.5833,2256.274,118.17,116.84
421676,246042,902618.8723,212139.6382,873951.0714,-225688.6946,-14.4798,-15.2316,1.5833,2267.891,119.35,118.03
423733,247242,907023.1347,213174.7580,878217.0714,-226783.5981,-14.4794,-14.7920,1.8333,2279.512,116.53,115.13
425788,248442,911421.6225,214208.5206,882473.3214,-227893.1622,-14.4800,-15.1148,1.6667,2291.294,118.01,116.63
427844,249642,915824.1858,215243.2410,886737.0714,-228989.9834,-14.4798,-14.1777,1.5833,2303.275,122.30,120.94
429901,250842,920228.4482,216278.3608,891003.0714,-230084.8870,-14.4793,-14.7920,1.5833,2315.270,118.67,117.36
431959,252042,924633.5247,217313.6719,895268.1071,-231186.7806,-14.4794,-13.8356,1.8333,2327.243,117.34,115.96
434012,253242,929029.4992,218346.8438,899523.0714,-232291.2723,-14.4797,-14.8385,1.5833,2339.193,121.10,119.71
436070,254442,933435.4320,219382.3561,903789.0714,-233392.8566,-14.4797,-15.2316,1.5833,2351.126,120.78,119.44
438127,255642,937839.6944,220417.4759,908055.0714,-234487.7601,-14.4793,-14.7920,1.8333,2362.958,115.80,114.41
440182,256842,942238.1822,221451.2384,912311.3214,-235597.3242,-14.4799,-15.1148,1.6667,2374.681,115.90,114.63
442238,258042,946640.7455,222485.9589,916575.0714,-236694.1454,-14.4797,-14.1777,1.5833,2386.322,117.10,115.81
444295,259242,951045.0079,223521.0786,920841.0714,-237789.0490,-14.4793,-14.7920,1.5833,2397.947,112.70,111.44
446350,260442,955443.4957,224554.8412,925097.3214,-238898.6131,-14.4799,-14.4945,1.6667,2409.568,113.93,112.65
448406,261642,959846.0590,225589.5616,929361.0714,-239995.4343,-14.4796,-14.1777,1.5833,2421.201,118.01,116.71
450463,262842,964250.3214,226624.6814,933627.0714,-241090.3378,-14.4793,-14.7920,1.5833,2432.818,111.91,110.67
452521,264042,968655.3979,227659.9925,937892.1071,-242192.2314,-14.4793,-14.8292,1.8333,2444.382,112.52,111.14
454574,265242,973051.3724,228693.1644,942147.0714,-243296.7231,-14.4796,-14.8385,1.5833,2456.004,119.50,118.22
456632,266442,977457.3053,229728.6767,946413.0714,-244398.3074,-14.4796,-15.2316,1.5833,2467.637,119.30,117.93
458689,267642,981861.5677,230763.7965,950679.0714,-245493.2110,-14.4792,-14.7920,1.8333,2479.252,114.89,113.50
460744,268842,986260.0554,231797.5591,954935.3214,-246602.7751,-14.4798,-15.1148,1.6667,2490.859,115.59,114.24
462800,270042,990662.6187,232832.2795,959199.0714,-247699.5962,-14.4796,-14.1777,1.5833,2502.494,119.34,118.03
464857,271242,995066.8811,233867.3993,963465.0714,-248794.4998,-14.4792,-14.7920,1.5833,2514.114,116.12,114.83
466915,272442,999471.9576,234902.7104,967730.1071,-249896.3934,-14.4792,-13.8356,1.8333,2525.725,115.06,113.67
468968,273642,1003867.9322,235935.8823,971985.0714,-251000.8851,-14.4796,-14.8385,1.5833,2537.341,118.81,117.51
471026,274842,1008273.8650,236971.3946,976251.0714,-252102.4694,-14.4796,-15.2316,1.5833,2548.954,117.79,116.45
473083,276042,1012677.2711,238006.3131,980516.1071,-253197.6822,-14.4792,-14.8292,1.8333,2560.610,113.37,112.05
475136,277242,1017073.2457,239039.4850,984771.0714,-254302.1739,-14.4795,-14.8385,1.5833,2572.238,117.02,115.68
477194,278442,1021479.1785,240074.9974,989037.0714,-255403.7582,-14.4795,-14.1777,1.5833,2583.867,117.44,116.12
479251,279642,1025883.4409,241110.1171,993303.0714,-256498.6618,-14.4792,-14.7920,1.5833,2595.450,115.59,114.32
481306,280842,1030281.9286,242143.8797,997559.3214,-257608.2259,-14.4797,-14.4945,1.6667,2607.036,110.15,108.92
483362,282042,1034684.4919,243178.6001,1001823.0714,-258705.0471,-14.4795,-14.1777,1.5833,2618.666,118.78,117.50
485419,283242,1039088.7544,244213.7199,1006089.0714,-259799.9506,-14.4791,-14.7920,1.5833,2630.272,115.70,114.42
487477,284442,1043493.8309,245249.0310,1010354.1071,-260901.8442,-14.4792,-14.8292,1.8333,2641.847,114.73,113.37
489530,285642,1047889.8054,246282.2029,1014609.0714,-262006.3359,-14.4795,-14.8385,1.5833,2653.464,118.16,116.85
491588,286842,1052295.7382,247317.7152,1018875.0714,-263107.9202,-14.4795,-15.2316,1.5833,2665.040,115.97,114.66
493645,288042,1056700.0007,248352.8350,1023141.0714,-264202.8238,-14.4791,-14.7920,1.8333,2676.641,113.11,111.73
495700,289242,1061098.4884,249386.5976,1027397.3214,-265312.3879,-14.4797,-15.1148,1.6667,2688.274,116.29,114.94
497756,290442,1065501.0517,250421.3180,1031661.0714,-266409.2091,-14.4794,-14.1777,1.5833,2699.940,119.84,118.53
499813,291642,1069905.3141,251456.4378,1035927.0714,-267504.1126,-14.4791,-14.7920,1.5833,2711.605,116.46,115.13
501871,292842,1074310.3906,252491.7489,1040192.1071,-268606.0062,-14.4791,-13.8356,1.8333,2723.298,114.20,112.80
503924,294042,1078706.3652,253524.9208,1044447.0714,-269710.4979,-14.4794,-14.8385,1.5833,2734.939,119.64,118.36
505982,295242,1083112.2980,254560.4331,1048713.0714,-270812.0822,-14.4794,-15.2316,1.5833,2746.603,119.30,118.01
508039,296442,1087515.7041,255595.3516,1052978.1071,-271907.2951,-14.4791,-14.8292,1.8333,2758.267,115.70,114.35
510092,297642,1091911.6786,256628.5235,1057233.0714,-273011.7867,-14.4794,-14.8385,1.5833,2769.923,119.06,117.76
512150,298842,1096317.6114,257664.0359,1061499.0714,-274113.3711,-14.4794,-15.2316,1.5833,2781.581,120.06,118.75
514207,300042,1100721.8739,258699.1556,1065765.0714,-275208.2746,-14.4790,-14.7920,1.5833,2793.236,114.77,113.50
516262,301242,1105120.3616,259732.9182,1070021.3214,-276317.8387,-14.4796,-14.4945,1.6667,2804.864,114.13,112.86
518318,302442,1109522.9249,260767.6386,1074285.0714,-277414.6599,-14.4794,-14.1777,1.5833,2816.468,117.11,115.84
520375,303642,1113927.1873,261802.7584,1078551.0714,-278509.5634,-14.4790,-14.7920,1.5833,2828.076,115.05,113.81
522433,304842,1118332.2638,262838.0695,1082816.1071,-279611.4571,-14.4791,-13.8356,1.8333,2839.682,115.27,113.86
524486,306042,1122728.2384,263871.2414,1087071.0714,-280715.9487,-14.4793,-14.8385,1.5833,2851.294,115.04,113.74
526544,307242,1127134.1712,264906.7538,1091337.0714,-281817.5331,-14.4793,-15.2316,1.5833,2862.891,118.30,117.02
528601,308442,1131538.4336,265941.8735,1095603.0714,-282912.4366,-14.4790,-14.7920,1.8333,2874.519,111.74,110.43
530656,309642,1135936.9213,266975.6361,1099859.3214,-284022.0007,-14.4795,-15.1148,1.6667,2886.115,111.57,110.30
532712,310842,1140339.4847,268010.3565,1104123.0714,-285118.8219,-14.4793,-14.1777,1.5833,2897.743,117.10,115.86
534769,312042,1144743.7471,269045.4763,1108389.0714,-286213.7254,-14.4790,-14.7920,1.5833,2909.346,115.56,114.25
536824,313242,1149142.2348,270079.2388,1112645.3214,-287323.2896,-14.4795,-14.4945,1.6667,2920.912,110.10,108.86
538880,314442,1153544.7981,271113.9593,1116909.0714,-288420.1107,-14.4793,-14.8385,1.5833,2932.613,117.09,115.77
540938,315642,1157950.7310,272149.4716,1121175.0714,-289521.6950,-14.4793,-15.2316,1.5833,2944.400,118.89,117.60
542995,316842,1162354.1371,273184.3901,1125440.1071,-290616.9079,-14.4790,-14.8292,1.8333,2956.003,115.24,113.86
545048,318042,1166750.1116,274217.5620,1129695.0714,-291721.3996,-14.4793,-14.8385,1.5833,2967.616,117.58,116.26
547106,319242,1171156.0444,275253.0744,1133961.0714,-292822.9839,-14.4793,-15.2316,1.5833,2979.200,119.12,117.79
549163,320442,1175560.3069,276288.1942,1138227.0714,-293917.8874,-14.4789,-14.7920,1.8333,2990.794,113.38,112.02
551218,321642,1179958.7945,277321.9567,1142483.3214,-295027.4516,-14.4794,-14.4945,1.6667,3002.399,115.09,113.78
553274,322842,1184361.3579,278356.6771,1146747.0714,-296124.2727,-14.4792,-14.1777,1.5833,3014.155,118.62,117.34
555331,324042,1188765.6203,279391.7969,1151013.0714,-297219.1763,-14.4789,-14.7920,1.5833,3026.007,118.85,117.58
557389,325242,1193170.6968,280427.1080,1155278.1071,-298321.0699,-14.4790,-13.8356,1.8333,3037.917,117.09,115.67
559442,326442,1197566.6714,281460.2799,1159533.0714,-299425.5616,-14.4792,-14.8385,1.5833,3049.829,118.95,117.58
561500,327642,1201972.6042,282495.7923,1163799.0714,-300527.1459,-14.4792,-15.2316,1.5833,3061.621,122.31,120.97
563557,328842,1206376.8666,283530.9120,1168065.0714,-301622.0494,-14.4789,-14.7920,1.8333,3073.417,118.81,117.41
565612,330042,1210775.3543,284564.6746,1172321.3214,-302731.6135,-14.4794,-15.1148,1.6667,3085.341,118.75,117.42
567668,331242,1215177.9176,285599.3950,1176585.0714,-303828.4347,-14.4792,-14.1777,1.5833,3097.075,120.29,119.01
569725,332442,1219582.1801,286634.5148,1180851.0714,-304923.3383,-14.4789,-14.7920,1.5833,3108.993,114.99,113.72
571780,333642,1223980.6678,287668.2773,1185107.3214,-306032.9024,-14.4794,-14.4945,1.6667,3120.906,115.86,114.55
573836,334842,1228383.2311,288702.9978,1189371.0714,-307129.7236,-14.4792,-14.1777,1.5833,3132.856,120.22,118.89
575894,336042,1232789.1639,289738.5101,1193637.0714,-308231.3079,-14.4792,-15.2316,1.5833,3144.637,119.61,118.28
577951,337242,1237192.5701,290773.4286,1197902.1071,-309326.5207,-14.4789,-14.8292,1.8333,3156.207,113.27,111.85
580004,338442,1241588.5446,291806.6005,1202157.0714,-310431.0124,-14.4792,-14.8385,1.5833,3167.780,117.26,115.98
582062,339642,1245994.4774,292842.1129,1206423.0714,-311532.5967,-14.4792,-15.2316,1.5833,3179.387,115.63,114.32
584119,340842,1250398.7399,293877.2327,1210689.0714,-312627.5003,-14.4789,-14.7920,1.8333,3191.005,115.61,114.23
586174,342042,1254797.2275,294910.9952,1214945.3214,-313737.0644,-14.4793,-15.1148,1.6667,3202.561,114.72,113.40
588230,343242,1259199.7909,295945.7156,1219209.0714,-314833.8855,-14.4791,-14.1777,1.5833,3214.294,122.67,121.37
590287,344442,1263604.0533,296980.8354,1223475.0714,-315928.7891,-14.4788,-14.7920,1.5833,3226.118,117.98,116.71
592345,345642,1268009.1298,298016.1465,1227740.1071,-317030.6827,-14.4789,-13.8356,1.8333,3238.075,118.13,116.75
594398,346842,1272405.1043,299049.3184,1231995.0714,-318135.1744,-14.4791,-14.8385,1.5833,3249.994,122.46,121.13
596456,348042,1276811.0372,300084.8308,1236261.0714,-319236.7587,-14.4791,-15.2316,1.5833,3261.985,123.20,121.86
598513,349242,1281215.2996,301119.9505,1240527.0714,-320331.6622,-14.4788,-14.7920,1.8333,3273.961,116.79,115.43
600566,350442,1285610.4178,302152.9212,1244781.0714,-321436.4632,-14.4791,-14.8385,1.5833,3285.858,122.27,120.94
602624,351642,1290016.3506,303188.4335,1249047.0714,-322538.0475,-14.4791,-14.1777,1.5833,3297.807,122.94,121.60
604681,352842,1294420.6131,304223.5533,1253313.0714,-323632.9511,-14.4788,-14.7920,1.5833,3309.709,113.62,112.37
606736,354042,1298819.1007,305257.3158,1257569.3214,-324742.5152,-14.4793,-14.4945,1.6667,3321.600,115.79,114.51
608792,355242,1303221.6641,306292.0363,1261833.0714,-325839.3364,-14.4791,-14.1777,1.5833,3333.512,121.54,120.20
610849,356442,1307625.9266,307327.1561,1266099.0714,-326934.2399,-14.4788,-14.7920,1.5833,3345.416,118.43,117.15
612907,357642,1312031.0031,308362.4671,1270364.1071,-328036.1335,-14.4788,-14.8292,1.8333,3357.329,118.31,116.92
614960,358842,1316426.9776,309395.6390,1274619.0714,-329140.6252,-14.4791,-14.8385,1.5833,3369.242,120.85,119.55
617018,360042,1320832.9104,310431.1514,1278885.0714,-330242.2095,-14.4791,-15.2316,1.5833,3381.154,121.84,120.49
619075,361242,1325237.1729,311466.2712,1283151.0714,-331337.1131,-14.4788,-14.7920,1.8333,3393.046,118.63,117.23
621130,362442,1329635.6605,312500.0337,1287407.3214,-332446.6772,-14.4792,-15.1148,1.6667,3404.966,118.76,117.44
623186,363642,1334038.2239,313534.7542,1291671.0714,-333543.4984,-14.4791,-14.1777,1.5833,3416.918,120.58,119.25
625243,364842,1338442.4863,314569.8739,1295937.0714,-334638.4019,-14.4788,-14.7920,1.5833,3428.848,118.92,117.60
627301,366042,1342847.5628,315605.1850,1300202.1071,-335740.2955,-14.4788,-13.8356,1.8333,3440.757,118.08,116.70
629354,367242,1347243.5373,316638.3569,1304457.0714,-336844.7872,-14.4790,-14.8385,1.5833,3452.681,122.26,120.90
631412,368442,1351649.4701,317673.8693,1308723.0714,-337946.3715,-14.4790,-15.2316,1.5833,3464.588,122.72,121.39
633469,369642,1356052.8763,318708.7878,1312988.1071,-339041.5844,-14.4788,-14.8292,1.8333,3476.532,118.19,116.79
635522,370842,1360448.8508,319741.9597,1317243.0714,-340146.0761,-14.4790,-14.8385,1.5833,3488.419,121.10,119.78
637580,372042,1364854.7836,320777.4720,1321509.0714,-341247.6604,-14.4790,-14.1777,1.5833,3500.357,121.01,119.69
639637,373242,1369259.0461,321812.5918,1325775.0714,-342342.5639,-14.4787,-14.7920,1.5833,3512.275,118.34,117.07
641692,374442,1373657.5337,322846.3543,1330031.3214,-343452.1280,-14.4792,-14.4945,1.6667,3524.158,113.20,111.92
643748,375642,1378060.0971,323881.0748,1334295.0714,-344548.9492,-14.4790,-14.1777,1.5833,3536.096,122.75,121.38
645805,376842,1382464.3596,324916.1946,1338561.0714,-345643.8527,-14.4787,-14.7920,1.5833,3548.006,119.14,117.86
647863,378042,1386869.4360,325951.5057,1342826.1071,-346745.7464,-14.4788,-14.8292,1.8333,3559.957,118.35,116.96
649916,379242,1391265.4106,326984.6775,1347081.0714,-347850.2380,-14.4790,-14.8385,1.5833,3571.908,123.40,122.07
651974,380442,1395671.3434,328020.1899,1351347.0714,-348951.8224,-14.4790,-15.2316,1.5833,3583.887,122.40,121.05
654031,381642,1400075.6059,329055.3097,1355613.0714,-350046.7259,-14.4787,-14.7920,1.8333,3595.826,119.60,118.21
656086,382842,1404474.0935,330089.0722,1359869.3214,-351156.2900,-14.4791,-15.1148,1.6667,3607.730,118.64,117.32
658142,384042,1408876.6568,331123.7927,1364133.0714,-352253.1112,-14.4790,-14.1777,1.5833,3619.650,120.76,119.46
660199,385242,1413280.9193,332158.9124,1368399.0714,-353348.0147,-14.4787,-14.7920,1.5833,3631.598,118.93,117.65
662257,386442,1417685.9958,333194.2235,1372664.1071,-354449.9083,-14.4787,-13.8356,1.8333,3643.520,118.09,116.66
664310,387642,1422081.9703,334227.3954,1376919.0714,-355554.4000,-14.4790,-14.8385,1.5833,3655.441,121.91,120.59
666368,388842,1426487.9031,335262.9078,1381185.0714,-356655.9843,-14.4790,-15.2316,1.5833,3667.375,121.91,120.56
668425,390042,1430891.3093,336297.8263,1385450.1071,-357751.1972,-14.4787,-14.8292,1.8333,3679.268,119.08,117.67
670478,391242,1435287.2838,337330.9982,1389705.0714,-358855.6889,-14.4789,-14.8385,1.5833,3691.179,121.63,120.32
672536,392442,1439693.2166,338366.5105,1393971.0714,-359957.2732,-14.4789,-15.2316,1.5833,3703.110,122.78,121.43
674593,393642,1444097.4791,339401.6303,1398237.0714,-361052.1767,-14.4787,-14.7920,1.8333,3715.015,118.71,117.30
676648,394842,1448495.9667,340435.3928,1402493.3214,-362161.7409,-14.4791,-14.4945,1.6667,3726.879,117.76,116.43
678704,396042,1452898.5301,341470.1133,1406757.0714,-363258.5620,-14.4789,-14.1777,1.5833,3738.817,122.72,121.39
680761,397242,1457302.7926,342505.2331,1411023.0714,-364353.4656,-14.4787,-14.7920,1.5833,3750.741,118.63,117.30
