generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
1536,840,2434.4717,766.9403,-751.9784,2314.0938,107.9529,107.8106,1.7500,6.341,95.14,94.01
1558,852,2468.8246,777.7626,-763.7688,2346.3844,107.9822,107.7902,1.8333,6.433,92.31,91.18
1578,864,2501.0209,787.9055,-770.9820,2377.8912,107.9165,107.6840,1.6667,6.528,94.42,93.40
1599,876,2533.9937,798.2930,-785.2544,2407.9262,108.0147,108.3191,1.7500,6.624,95.83,94.73
1622,888,2570.3664,809.7517,-795.3764,2442.8819,107.9883,108.0088,1.9167,6.717,92.89,91.73
1642,900,2601.8475,819.6693,-805.1318,2472.8134,107.9890,108.0240,1.6667,6.810,93.51,92.47
1664,912,2636.9145,830.7166,-814.3801,2506.6792,107.9529,107.6114,1.8333,6.906,95.77,94.63
1687,924,2672.3675,841.8855,-828.8266,2539.2632,108.0322,108.2193,1.9167,6.998,92.21,91.07
1708,936,2707.6335,852.9954,-837.5156,2573.5212,107.9827,108.2666,1.7500,7.092,94.05,92.95
1731,949,2743.0570,864.1550,-852.4220,2605.9222,108.0699,108.1290,1.7692,7.184,91.62,90.45
1752,961,2775.7192,874.4447,-856.6053,2638.9066,107.9408,107.7438,1.7500,7.279,95.53,94.42
1774,973,2811.6215,885.7551,-869.7573,2672.3847,107.9856,107.7459,1.8333,7.374,94.61,93.51
1795,985,2844.5990,896.1441,-884.0297,2702.4196,108.0722,108.6891,1.7500,7.468,94.49,93.40
1816,997,2877.2607,906.4337,-888.2130,2735.4040,107.9477,107.7638,1.7500,7.565,96.58,95.49
1839,1009,2912.4809,917.5292,-905.3993,2766.8510,108.0787,108.4548,1.9167,7.662,96.59,95.37
1860,1021,2947.9634,928.7074,-911.3633,2802.2243,107.9755,107.7459,1.7500,7.760,98.82,97.74
1883,1033,2983.8571,940.0151,-924.4891,2835.7005,108.0169,108.2749,1.9167,7.858,97.91,96.76
1904,1045,3017.1512,950.5039,-933.6066,2867.7455,107.9933,108.0580,1.7500,7.956,97.85,96.69
1925,1057,3050.1153,960.8887,-948.6589,2897.5114,108.0895,108.0741,1.7500,8.052,96.08,94.97
1946,1069,3083.6812,971.4631,-952.1408,2931.6762,107.9539,107.9578,1.7500,8.150,97.33,96.26
1969,1081,3119.5741,982.7705,-965.2666,2965.1524,107.9937,108.0375,1.9167,8.248,98.02,96.87
1991,1093,3153.4776,993.4513,-980.0722,2995.9871,108.0765,108.6897,1.8333,8.346,98.12,96.95
2012,1105,3188.3193,1004.4276,-985.2224,3030.9510,107.9695,107.7947,1.7500,8.444,98.83,97.65
2035,1117,3223.5620,1015.5302,-997.5083,3064.0158,107.9959,108.0261,1.9167,8.542,97.69,96.38
2056,1129,3259.0387,1026.7065,-1008.3579,3097.7929,107.9939,108.0131,1.7500,8.639,96.98,95.86
2079,1142,3294.4624,1037.8662,-1023.2643,3130.1939,108.0664,108.5214,1.7692,8.735,95.66,94.52
2099,1154,3326.6540,1048.0077,-1030.4776,3161.7007,108.0162,107.9508,1.6667,8.831,95.82,94.79
2120,1166,3360.3709,1058.6296,-1037.8050,3194.7712,107.9606,107.8692,1.7500,8.927,95.92,94.85
2143,1178,3396.0044,1069.8553,-1054.8720,3226.6914,108.0685,108.0626,1.9167,9.023,96.54,95.34
2164,1190,3428.6654,1080.1447,-1059.0554,3259.6757,107.9640,108.0626,1.7500,9.121,97.75,96.61
2186,1202,3463.0184,1090.9670,-1070.8457,3291.9664,107.9848,107.9811,1.8333,9.217,96.56,95.44
2208,1214,3498.7439,1102.2218,-1081.3772,3326.1083,107.9762,107.5584,1.8333,9.316,98.67,97.47
2231,1226,3533.2711,1113.0990,-1097.0111,3357.3307,108.0611,108.5583,1.9167,9.415,99.00,97.81
2252,1238,3567.4797,1123.8758,-1101.3068,3391.9050,107.9545,107.4023,1.7500,9.514,98.79,97.67
2275,1250,3603.3409,1135.1733,-1119.3068,3423.7614,108.0706,108.4984,1.9167,9.613,99.22,98.02
2296,1262,3638.1826,1146.1496,-1124.4570,3458.7253,107.9769,107.7947,1.7500,9.712,98.65,97.52
2319,1274,3673.4254,1157.2523,-1136.7429,3491.7901,108.0000,108.0309,1.9167,9.810,97.88,96.68
2340,1286,3708.6924,1168.3626,-1145.4319,3526.0481,107.9642,107.3835,1.7500,9.906,95.98,94.89
2363,1299,3744.3257,1179.5883,-1162.4989,3557.9682,108.0619,108.5661,1.7692,10.002,95.95,94.79
2384,1311,3776.9869,1189.8776,-1166.6823,3590.9526,107.9671,107.8409,1.7500,10.100,98.65,97.50
2406,1323,3812.8900,1201.1883,-1179.8342,3624.4307,107.9999,107.6338,1.8333,10.199,98.85,97.71
2429,1335,3848.7844,1212.4963,-1192.9600,3657.9069,108.0318,108.3323,1.9167,10.299,99.66,98.46
2452,1347,3884.9624,1223.8935,-1200.4763,3693.5047,107.9747,107.8710,1.9167,10.398,99.13,97.99
2475,1359,3920.2052,1234.9962,-1212.7622,3726.5696,107.9963,108.0084,1.9167,10.496,97.89,96.74
2496,1371,3955.6818,1246.1725,-1223.6118,3760.3467,107.9947,107.6373,1.7500,10.592,96.10,95.04
2519,1384,3991.1051,1257.3320,-1238.5182,3792.7477,108.0545,108.2461,1.7692,10.689,96.94,95.77
2540,1396,4023.7668,1267.6216,-1242.7015,3825.7321,107.9656,107.9905,1.7500,10.787,98.35,97.28
2562,1408,4059.6698,1278.9322,-1255.8535,3859.2101,107.9964,107.6275,1.8333,10.886,98.42,97.28
2583,1420,4092.6471,1289.3212,-1270.1258,3889.2451,108.0565,108.5343,1.7500,10.981,95.70,94.59
2603,1432,4124.8390,1299.4627,-1277.3391,3920.7519,108.0161,108.1802,1.6667,11.078,96.52,95.45
2624,1444,4158.5556,1310.0846,-1284.6666,3953.8224,107.9712,107.9449,1.7500,11.173,95.69,94.63
2647,1456,4194.1891,1321.3103,-1301.7335,3985.7425,108.0584,108.0444,1.9167,11.270,96.95,95.77
2668,1468,4226.8501,1331.5996,-1305.9169,4018.7269,107.9738,108.0780,1.7500,11.369,98.90,97.78
2690,1480,4261.2034,1342.4221,-1317.7073,4051.0175,107.9906,107.5521,1.8333,11.466,96.82,95.68
2712,1492,4296.9288,1353.6768,-1328.2387,4085.1595,107.9835,108.0199,1.8333,11.566,100.05,98.95
2735,1504,4331.4559,1364.5540,-1343.8727,4116.3819,108.0527,108.3468,1.9167,11.667,100.79,99.60
2756,1516,4365.6644,1375.3308,-1348.1683,4150.9562,107.9657,107.9744,1.7500,11.770,103.25,102.09
2779,1528,4401.5256,1386.6283,-1366.1683,4182.8126,108.0607,108.0535,1.9167,11.874,103.47,102.26
2800,1540,4436.3674,1397.6046,-1371.3186,4217.7764,107.9839,108.0801,1.7500,11.978,104.28,103.08
2822,1552,4470.7293,1408.4298,-1383.5522,4249.9319,108.0058,108.0398,1.8333,12.083,104.79,103.58
2844,1564,4506.8772,1419.8176,-1392.2935,4285.0993,107.9733,107.6312,1.8333,12.183,100.61,99.42
2867,1577,4542.5105,1431.0433,-1409.3605,4317.0194,108.0538,108.5214,1.7692,12.286,102.18,101.01
2887,1589,4574.7025,1441.1848,-1416.5738,4348.5262,108.0174,108.1437,1.6667,12.387,101.78,100.67
2908,1601,4606.8309,1451.3063,-1425.9196,4379.2715,108.0097,108.1010,1.7500,12.492,104.26,103.11
2930,1613,4642.5379,1462.5552,-1435.9817,4413.5467,107.9970,107.6448,1.8333,12.596,104.72,103.52
2953,1625,4675.5337,1472.9500,-1450.7235,4443.4484,108.0556,108.6114,1.9167,12.700,103.26,102.03
2972,1637,4708.6129,1483.3711,-1456.7659,4476.2689,108.0017,108.0351,1.5833,12.802,102.41,101.34
2994,1649,4744.0797,1494.5443,-1467.5894,4510.0442,108.0000,107.6448,1.8333,12.906,104.06,102.89
3017,1661,4778.8933,1505.5117,-1481.2222,4542.2187,108.0362,108.1630,1.9167,13.008,101.73,100.58
3038,1673,4812.6085,1516.1332,-1488.5496,4575.2893,107.9973,108.1630,1.7500,13.109,101.10,99.95
3058,1685,4844.8033,1526.2756,-1495.7629,4606.7960,107.9633,107.3498,1.6667,13.211,102.04,100.95
3079,1697,4877.7778,1536.6637,-1510.0353,4636.8310,108.0139,108.2749,1.7500,13.316,105.20,104.09
3102,1709,4915.7005,1548.6106,-1521.5189,4672.9741,108.0110,108.1437,1.9167,13.420,103.87,102.59
3125,1721,4950.9441,1559.7135,-1533.8048,4706.0390,108.0279,108.3191,1.9167,13.526,105.81,104.60
3147,1733,4986.0098,1570.7604,-1543.0531,4739.9048,108.0085,107.7157,1.8333,13.629,102.86,101.65
3170,1745,5021.9482,1582.0822,-1551.3308,4775.0026,107.9745,108.0330,1.9167,13.734,105.65,104.39
3192,1757,5056.9345,1593.1041,-1564.3928,4807.5458,108.0015,107.6040,1.8333,13.837,102.37,101.20
3214,1769,5092.4013,1604.2773,-1575.2163,4841.3210,107.9999,108.1076,1.8333,13.941,103.89,102.74
3237,1781,5127.2148,1615.2447,-1588.8491,4873.4956,108.0336,108.2232,1.9167,14.043,102.76,101.56
3258,1793,5160.9301,1625.8662,-1596.1765,4906.5661,107.9973,108.1630,1.7500,14.146,102.29,101.14
3278,1805,5193.1248,1636.0086,-1603.3898,4938.0729,107.9656,107.3498,1.6667,14.247,101.55,100.46
3301,1818,5229.4244,1647.4442,-1620.0691,4970.8215,108.0288,108.1081,1.7692,14.348,101.33,100.14
3324,1830,5266.4682,1659.1142,-1629.7798,5006.6170,108.0087,108.0019,1.9167,14.452,103.92,102.72
3347,1842,5302.3628,1670.4222,-1642.9056,5040.0932,108.0318,108.2764,1.9167,14.558,105.18,103.97
3368,1854,5335.9168,1680.9929,-1647.1674,5073.9889,107.9626,107.3043,1.7500,14.660,102.10,100.97
3389,1866,5368.8911,1691.3809,-1661.4398,5104.0239,108.0087,108.0581,1.7500,14.765,104.94,103.81
3410,1878,5402.1852,1701.8696,-1670.5573,5136.0689,107.9955,107.9636,1.7500,14.870,105.09,103.89
3433,1890,5438.7043,1713.3744,-1684.5116,5169.9329,108.0251,107.9449,1.9167,14.974,104.60,103.36
3456,1902,5474.8983,1724.7767,-1692.0131,5205.5524,107.9844,107.8913,1.9167,15.080,105.28,104.04
3478,1914,5509.2517,1735.5992,-1703.8035,5237.8430,107.9974,108.2461,1.8333,15.182,102.57,101.42
3499,1926,5541.5817,1745.7842,-1718.4853,5267.0642,108.0484,108.3017,1.7500,15.287,104.86,103.73
3520,1938,5576.4400,1756.7657,-1723.6208,5302.0498,107.9872,107.8106,1.7500,15.392,104.54,103.41
3542,1950,5610.7935,1767.5882,-1735.4111,5334.3404,107.9999,107.7902,1.8333,15.494,102.78,101.63
3562,1962,5642.9880,1777.7306,-1742.6244,5365.8472,107.9707,107.6840,1.6667,15.596,101.35,100.25
3583,1974,5675.9628,1788.1188,-1756.8968,5395.8822,108.0142,108.3191,1.7500,15.701,104.97,103.85
3606,1986,5712.3353,1799.5773,-1767.0188,5430.8379,108.0023,108.0088,1.9167,15.803,102.81,101.58
3626,1998,5743.8165,1809.4950,-1776.7742,5460.7694,108.0026,108.0240,1.6667,15.907,103.95,102.84
3648,2010,5778.8829,1820.5420,-1786.0225,5494.6352,107.9860,107.6114,1.8333,16.012,104.53,103.32
3671,2022,5814.3366,1831.7111,-1800.4690,5527.2192,108.0223,108.2193,1.9167,16.115,102.83,101.65
3692,2034,5849.6025,1842.8211,-1809.1580,5561.4772,107.9994,108.2666,1.7500,16.219,104.03,102.90
3715,2047,5885.0254,1853.9805,-1824.0644,5593.8782,108.0399,108.1290,1.7692,16.321,102.72,101.50
3736,2059,5917.6871,1864.2700,-1828.2477,5626.8626,107.9796,107.7438,1.7500,16.426,104.18,103.07
3758,2071,5953.5904,1875.5808,-1841.3997,5660.3407,108.0005,107.7459,1.8333,16.530,104.75,103.54
3779,2083,5986.5674,1885.9696,-1855.6721,5690.3756,108.0416,108.6891,1.7500,16.632,101.53,100.40
3800,2095,6019.2288,1896.2591,-1859.8554,5723.3600,107.9822,107.7638,1.7500,16.737,105.27,104.11
3823,2107,6054.4491,1907.3546,-1877.0417,5754.8070,108.0450,108.4548,1.9167,16.841,103.42,102.23
3844,2119,6089.9322,1918.5330,-1883.0057,5790.1803,107.9953,107.7459,1.7500,16.944,103.39,102.27
3867,2131,6125.8263,1929.8408,-1896.1314,5823.6565,108.0153,108.2749,1.9167,17.050,105.75,104.53
3888,2143,6159.1202,1940.3295,-1905.2490,5855.7015,108.0038,108.0580,1.7500,17.155,104.89,103.69
3909,2155,6192.0831,1950.7140,-1920.3013,5885.4674,108.0511,108.0741,1.7500,17.257,102.75,101.64
3930,2167,6225.6495,1961.2885,-1923.7832,5919.6322,107.9841,107.9578,1.7500,17.362,104.18,103.02
3953,2179,6261.5431,1972.5962,-1936.9090,5953.1084,108.0038,108.0375,1.9167,17.466,103.92,102.72
3975,2191,6295.4457,1983.2767,-1951.7146,5983.9431,108.0452,108.6897,1.8333,17.570,104.74,103.59
3996,2203,6330.2880,1994.2531,-1956.8648,6018.9070,107.9915,107.7947,1.7500,17.676,105.43,104.29
4019,2215,6365.5311,2005.3559,-1969.1507,6051.9718,108.0048,108.0261,1.9167,17.778,102.54,101.32
4040,2227,6401.0077,2016.5322,-1980.0003,6085.7489,108.0037,108.0131,1.7500,17.881,102.74,101.64
4063,2240,6436.4308,2027.6917,-1994.9067,6118.1499,108.0407,108.5214,1.7692,17.983,102.08,100.89
4083,2252,6468.6232,2037.8334,-2002.1200,6149.6567,108.0150,107.9508,1.6667,18.086,102.72,101.62
4104,2264,6502.3393,2048.4551,-2009.4474,6182.7272,107.9863,107.8692,1.7500,18.188,102.64,101.55
4127,2276,6537.9728,2059.6808,-2026.5144,6214.6474,108.0422,108.0626,1.9167,18.291,102.21,101.00
4148,2288,6570.6339,2069.9702,-2030.6978,6247.6317,107.9878,108.0626,1.7500,18.397,105.92,104.76
4170,2300,6604.9874,2080.7927,-2042.4881,6279.9224,107.9986,107.9811,1.8333,18.499,102.12,100.97
4192,2312,6640.7127,2092.0474,-2053.0196,6314.0643,107.9940,107.5584,1.8333,18.603,104.71,103.51
4215,2324,6675.2397,2102.9245,-2068.6535,6345.2867,108.0388,108.5583,1.9167,18.708,105.02,103.80
4236,2336,6709.4480,2113.7013,-2072.9492,6379.8610,107.9823,107.4023,1.7500,18.813,104.84,103.73
4259,2348,6745.3092,2124.9988,-2090.9492,6411.7174,108.0442,108.4984,1.9167,18.917,104.07,102.87
4280,2360,6780.1513,2135.9752,-2096.0994,6446.6813,107.9940,107.7947,1.7500,19.022,104.90,103.76
4303,2372,6815.3945,2147.0780,-2108.3853,6479.7461,108.0064,108.0309,1.9167,19.125,102.43,101.18
4324,2384,6850.6609,2158.1881,-2117.0743,6514.0041,107.9869,107.3835,1.7500,19.226,101.59,100.46
4347,2397,6886.2943,2169.4138,-2134.1413,6545.9242,108.0400,108.5661,1.7692,19.328,101.68,100.48
4368,2409,6918.9555,2179.7032,-2138.3247,6578.9086,107.9883,107.8409,1.7500,19.432,103.86,102.70
4390,2421,6954.8591,2191.0140,-2151.4766,6612.3867,108.0062,107.6338,1.8333,19.536,104.15,102.94
4413,2433,6990.7535,2202.3219,-2164.6024,6645.8629,108.0237,108.3323,1.9167,19.641,105.09,103.88
4436,2445,7026.9311,2213.7191,-2172.1187,6681.4607,107.9922,107.8710,1.9167,19.747,105.67,104.47
4459,2457,7062.1742,2224.8219,-2184.4046,6714.5256,108.0041,108.0084,1.9167,19.849,102.49,101.30
4480,2469,7097.6509,2235.9982,-2195.2542,6748.3027,108.0031,107.6373,1.7500,19.952,103.13,102.00
4503,2482,7133.0738,2247.1576,-2210.1606,6780.7037,108.0366,108.2461,1.7692,20.055,102.88,101.66
4524,2494,7165.7353,2257.4471,-2214.3439,6813.6881,107.9867,107.9905,1.7500,20.159,104.36,103.25
4546,2506,7201.6388,2268.7579,-2227.4959,6847.1661,108.0040,107.6275,1.8333,20.264,104.23,103.05
4567,2518,7234.6158,2279.1467,-2241.7682,6877.2011,108.0380,108.5343,1.7500,20.365,101.55,100.40
4587,2530,7266.8082,2289.2884,-2248.9815,6908.7079,108.0151,108.1802,1.6667,20.468,102.40,101.29
4608,2542,7300.5243,2299.9101,-2256.3090,6941.7784,107.9895,107.9449,1.7500,20.570,102.80,101.64
4631,2554,7336.1577,2311.1359,-2273.3759,6973.6985,108.0393,108.0444,1.9167,20.672,101.87,100.69
4652,2566,7368.8188,2321.4252,-2277.5593,7006.6829,107.9908,108.0780,1.7500,20.777,104.23,103.02
4674,2578,7403.1723,2332.2477,-2289.3497,7038.9735,108.0004,107.5521,1.8333,20.879,102.41,101.23
4696,2590,7438.8977,2343.5024,-2299.8811,7073.1155,107.9963,108.0199,1.8333,20.983,104.23,103.06
4719,2602,7473.4246,2354.3796,-2315.5151,7104.3379,108.0364,108.3468,1.9167,21.084,100.88,99.66
4740,2614,7507.6329,2365.1563,-2319.8107,7138.9122,107.9858,107.9744,1.7500,21.186,102.37,101.21
4763,2626,7543.4941,2376.4538,-2337.8107,7170.7686,108.0412,108.0535,1.9167,21.288,101.45,100.24
4784,2638,7578.3363,2387.4303,-2342.9610,7205.7324,107.9963,108.0801,1.7500,21.389,101.04,99.88
4806,2650,7612.6984,2398.2555,-2355.1946,7237.8879,108.0091,108.0398,1.8333,21.487,98.23,97.05
4828,2662,7648.8458,2409.6431,-2363.9359,7273.0553,107.9899,107.6312,1.8333,21.584,96.52,95.37
4851,2675,7684.4792,2420.8688,-2381.0029,7304.9754,108.0375,108.5214,1.7692,21.680,96.21,95.03
4871,2687,7716.6716,2431.0105,-2388.2162,7336.4822,108.0160,108.1437,1.6667,21.776,96.00,94.96
4892,2699,7748.8001,2441.1321,-2397.5620,7367.2275,108.0114,108.1010,1.7500,21.873,97.33,96.28
4914,2711,7784.5069,2452.3809,-2407.6241,7401.5027,108.0038,107.6448,1.8333,21.971,97.91,96.77
4937,2723,7817.5024,2462.7756,-2422.3659,7431.4044,108.0388,108.6114,1.9167,22.068,97.14,95.99
4956,2735,7850.5820,2473.1968,-2428.4083,7464.2249,108.0066,108.0351,1.5833,22.162,93.99,93.01
4978,2747,7886.0488,2484.3700,-2439.2318,7498.0002,108.0055,107.6448,1.8333,22.260,97.33,96.21
5001,2759,7920.8622,2495.3374,-2452.8646,7530.1747,108.0273,108.1630,1.9167,22.354,94.60,93.48
5022,2771,7954.5776,2505.9589,-2460.1920,7563.2453,108.0038,108.1630,1.7500,22.450,95.56,94.46
5042,2783,7986.7717,2516.1011,-2467.4053,7594.7520,107.9832,107.3498,1.6667,22.546,95.75,94.73
5063,2795,8019.7469,2526.4894,-2481.6777,7624.7870,108.0139,108.2749,1.7500,22.644,98.69,97.59
5086,2807,8057.6697,2538.4363,-2493.1613,7660.9301,108.0121,108.1437,1.9167,22.740,96.04,94.84
5109,2819,8092.9132,2549.5392,-2505.4472,7693.9950,108.0224,108.3191,1.9167,22.837,97.18,96.03
5131,2831,8127.9789,2560.5861,-2514.6955,7727.8608,108.0105,107.7157,1.8333,22.935,97.07,95.97
5154,2843,8163.9169,2571.9078,-2522.9732,7762.9586,107.9896,108.0330,1.9167,23.032,97.68,96.52
5176,2855,8198.9036,2582.9298,-2536.0352,7795.5018,108.0062,107.6040,1.8333,23.126,93.86,92.77
5198,2867,8234.3704,2594.1030,-2546.8587,7829.2770,108.0052,108.1076,1.8333,23.223,96.59,95.48
5221,2879,8269.1838,2605.0704,-2560.4915,7861.4516,108.0261,108.2232,1.9167,23.319,96.32,95.14
5242,2891,8302.8992,2615.6919,-2567.8189,7894.5221,108.0036,108.1630,1.7500,23.415,95.67,94.57
5262,2903,8335.0932,2625.8341,-2575.0322,7926.0289,107.9838,107.3498,1.6667,23.510,95.58,94.55
5285,2916,8371.3935,2637.2699,-2591.7115,7958.7775,108.0232,108.1081,1.7692,23.603,92.99,91.88
5308,2928,8408.4373,2648.9399,-2601.4222,7994.5730,108.0106,108.0019,1.9167,23.699,96.19,95.07
5331,2940,8444.3318,2660.2479,-2614.5480,8028.0492,108.0251,108.2764,1.9167,23.798,98.12,96.98
5352,2952,8477.8852,2670.8183,-2618.8098,8061.9449,107.9816,107.3043,1.7500,23.895,97.51,96.36
5373,2964,8510.8602,2681.2066,-2633.0822,8091.9799,108.0106,108.0581,1.7500,23.996,100.62,99.54
5394,2976,8544.1542,2691.6953,-2642.1997,8124.0249,108.0023,107.9636,1.7500,24.095,99.36,98.27
