generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
1093,627,2306.6460,538.9456,-2228.3214,585.1239,165.3243,165.8811,1.8333,3.973,78.40,77.22
1112,639,2349.2161,548.8920,-2267.3214,604.1764,165.1158,165.4870,1.5833,4.053,80.34,79.25
1134,651,2396.3707,559.9097,-2313.0714,615.6203,165.1323,165.3161,1.8333,4.134,81.11,79.93
1155,663,2439.7750,570.0510,-2357.3214,618.0328,165.3442,166.1103,1.7500,4.214,79.69,78.51
1172,675,2478.2993,579.0522,-2391.6786,638.8175,165.0803,165.1244,1.4167,4.293,78.96,77.96
1193,688,2520.4959,588.9114,-2435.3214,638.8175,165.3357,165.5055,1.6154,4.371,78.73,77.62
1212,700,2563.6137,598.9858,-2475.0714,657.1896,165.1634,165.5639,1.5833,4.452,80.15,79.09
1234,712,2610.2180,609.8749,-2520.0714,669.3139,165.1591,165.5055,1.8333,4.532,80.59,79.37
1254,724,2653.4788,619.9827,-2562.0714,679.7062,165.1744,164.9335,1.6667,4.612,80.30,79.17
1275,736,2699.1985,630.6651,-2607.0714,688.3665,165.2412,165.9237,1.7500,4.691,78.87,77.72
1296,748,2743.3441,640.9797,-2649.0714,702.2229,165.1848,164.9790,1.7500,4.772,80.55,79.42
1317,760,2789.0643,651.6621,-2694.0714,710.8831,165.2492,165.7099,1.7500,4.851,79.12,77.95
1339,772,2833.3577,662.0112,-2738.3214,716.7597,165.3621,166.1103,1.8333,4.930,78.75,77.59
1358,784,2875.9194,671.9557,-2777.3214,735.8123,165.1912,165.4870,1.5833,5.009,79.19,78.12
1380,796,2923.0748,682.9736,-2823.0714,747.2562,165.2035,165.3161,1.8333,5.088,79.27,78.06
1401,808,2968.2805,693.5358,-2867.9286,754.4318,165.2907,165.8054,1.7500,5.167,78.76,77.54
1423,820,3013.0904,704.0056,-2912.3214,761.7931,165.3697,165.8811,1.8333,5.245,77.61,76.40
1442,832,3055.6502,713.9497,-2951.3214,780.8456,165.2087,165.4870,1.5833,5.324,79.67,78.60
1462,844,3098.4521,723.9503,-2993.1071,790.2482,165.2379,165.2867,1.6667,5.404,79.82,78.67
1484,856,3145.5157,734.9467,-3038.3214,803.3623,165.2167,164.9209,1.8333,5.484,79.88,78.68
1504,868,3188.3178,744.9473,-3080.1071,812.7648,165.2450,165.6066,1.6667,5.565,80.94,79.78
1526,880,3235.3813,755.9437,-3125.3214,825.8789,165.2243,165.4870,1.8333,5.646,81.52,80.28
1546,892,3278.6429,766.0517,-3167.3214,836.2712,165.2359,164.9209,1.6667,5.726,79.94,78.85
1566,904,3321.9047,776.1598,-3209.3214,846.6636,165.2472,165.7374,1.6667,5.807,80.58,79.39
1588,916,3368.5086,787.0487,-3254.3214,858.7879,165.2427,164.9661,1.8333,5.887,80.58,79.38
1608,928,3411.7705,797.1568,-3296.3214,869.1802,165.2536,165.5261,1.6667,5.967,79.41,78.31
1628,940,3454.3268,807.1001,-3336.6786,883.0366,165.2017,165.3335,1.6667,6.045,78.60,77.52
1649,952,3499.3432,817.6181,-3381.8929,888.1091,165.3105,165.7372,1.7500,6.125,79.75,78.63
1670,964,3544.1922,828.0970,-3423.6786,905.5533,165.2090,165.1063,1.7500,6.204,78.68,77.54
1691,976,3589.2094,838.6152,-3468.8929,910.6257,165.3150,165.7372,1.7500,6.285,80.62,79.50
1712,988,3634.0577,849.0940,-3510.6786,928.0699,165.2159,165.1063,1.7500,6.363,78.07,76.93
1731,1000,3672.9329,858.1772,-3551.3214,926.3379,165.4038,165.5448,1.5833,6.442,78.94,77.91
1748,1012,3711.4367,867.1735,-3585.6786,947.1225,165.2270,165.3503,1.4167,6.519,77.27,76.29
1769,1025,3753.6533,877.0374,-3629.3214,947.1225,165.3969,166.0773,1.6154,6.598,78.82,77.67
1788,1037,3796.7592,887.1091,-3669.0714,965.4946,165.2798,165.2407,1.5833,6.678,79.93,78.85
1809,1049,3842.4840,897.7926,-3714.0714,974.1549,165.3254,165.1646,1.7500,6.755,77.77,76.61
1830,1061,3886.6251,908.1062,-3756.0714,988.0113,165.2847,165.5639,1.7500,6.835,79.24,78.11
1851,1073,3932.3502,918.7898,-3801.0714,996.6715,165.3292,165.6683,1.7500,6.911,76.64,75.48
1872,1085,3976.4912,929.1033,-3843.0714,1010.5279,165.2893,165.5639,1.7500,6.990,78.33,77.16
1893,1097,4022.2164,939.7869,-3888.0714,1019.1882,165.3327,165.6683,1.7500,7.066,76.74,75.58
1915,1109,4066.5161,950.1375,-3932.3214,1025.0648,165.4105,166.1352,1.8333,7.145,78.75,77.53
1934,1121,4109.0668,960.0794,-3971.3214,1044.1173,165.2904,165.5055,1.5833,7.225,80.38,79.29
1956,1133,4156.2232,971.0975,-4017.0714,1055.5612,165.2979,165.5000,1.8333,7.306,80.66,79.48
1977,1145,4201.4352,981.6612,-4061.9286,1062.7369,165.3585,165.8271,1.7500,7.387,80.44,79.27
1999,1157,4246.2491,992.1319,-4106.3214,1070.0981,165.4139,166.0691,1.8333,7.466,79.15,77.95
2018,1169,4288.7989,1002.0737,-4145.3214,1089.1507,165.2987,165.7004,1.5833,7.545,79.61,78.54
2038,1181,4331.6031,1012.0748,-4187.1071,1098.5532,165.3187,165.3533,1.6667,7.626,80.28,79.15
2060,1193,4378.6650,1023.0708,-4232.3214,1111.6673,165.3027,165.7004,1.8333,7.706,80.02,78.84
2080,1205,4421.9274,1033.1790,-4274.3214,1122.0596,165.3105,165.2911,1.6667,7.785,79.70,78.57
2100,1217,4465.1900,1043.2872,-4316.3214,1132.4519,165.3181,165.7650,1.6667,7.865,79.32,78.21
2122,1229,4511.7936,1054.1761,-4361.3214,1144.5763,165.3140,164.9209,1.8333,7.944,79.26,78.05
2142,1241,4555.0561,1064.2844,-4403.3214,1154.9686,165.3215,165.7374,1.6667,8.021,77.24,76.12
2164,1253,4601.6597,1075.1733,-4448.3214,1167.0929,165.3175,164.9661,1.8333,8.099,77.48,76.31
2184,1265,4644.9223,1085.2815,-4490.3214,1177.4853,165.3248,165.5261,1.6667,8.177,78.55,77.42
2204,1277,4687.4744,1095.2238,-4530.6786,1191.3417,165.2859,165.1063,1.6667,8.254,77.09,75.96
2225,1289,4732.4988,1105.7437,-4575.8929,1196.4141,165.3655,165.7372,1.7500,8.333,79.06,77.94
2246,1301,4777.3404,1116.2209,-4617.6786,1213.8583,165.2897,165.1063,1.7500,8.409,76.10,75.00
2267,1313,4822.3652,1126.7409,-4662.8929,1218.9308,165.3679,165.7372,1.7500,8.488,78.38,77.27
2288,1325,4867.2064,1137.2180,-4704.6786,1236.3750,165.2934,165.1063,1.7500,8.565,77.31,76.14
2307,1337,4906.0927,1146.3037,-4745.3214,1234.6429,165.4335,165.5448,1.5833,8.643,78.42,77.33
2324,1349,4944.5862,1155.2977,-4779.6786,1255.4275,165.3005,165.3503,1.4167,8.720,76.98,75.98
2345,1362,4986.8129,1165.1639,-4823.3214,1255.4275,165.4278,166.0773,1.6154,8.798,77.88,76.69
2364,1374,5029.9127,1175.2342,-4863.0714,1273.7997,165.3391,165.2407,1.5833,8.878,79.65,78.57
2385,1386,5075.6403,1185.9184,-4908.0714,1282.4599,165.3731,165.1646,1.7500,8.957,78.62,77.49
2406,1398,5119.7789,1196.2313,-4950.0714,1296.3163,165.3418,165.5639,1.7500,9.036,79.71,78.59
2427,1410,5165.5067,1206.9156,-4995.0714,1304.9766,165.3751,165.6683,1.7500,9.115,78.71,77.57
2448,1422,5209.6452,1217.2285,-5037.0714,1318.8330,165.3443,165.5639,1.7500,9.195,79.79,78.65
2469,1434,5255.3730,1227.9128,-5082.0714,1327.4932,165.3771,165.7306,1.7500,9.274,79.06,77.90
2491,1446,5299.6761,1238.2641,-5126.3214,1333.3698,165.4364,166.0691,1.8333,9.354,79.71,78.54
2510,1458,5342.2209,1248.2047,-5165.3214,1352.4224,165.3438,165.5055,1.5833,9.433,79.42,78.39
2532,1470,5389.3778,1259.2228,-5211.0714,1363.8663,165.3492,165.5000,1.8333,9.513,80.09,78.93
2553,1482,5432.8064,1269.3699,-5255.3214,1366.2788,165.4426,166.1352,1.7500,9.593,79.92,78.75
2570,1494,5471.2968,1278.3631,-5289.6786,1387.0634,165.3223,165.3087,1.4167,9.673,80.29,79.28
2591,1507,5513.5265,1288.2301,-5333.3214,1387.0634,165.4373,166.2961,1.6154,9.757,83.72,82.56
2610,1519,5556.6244,1298.2998,-5373.0714,1405.4355,165.3570,165.3077,1.5833,9.842,85.37,84.24
2632,1531,5603.2278,1309.1887,-5418.0714,1417.5599,165.3533,165.7212,1.8333,9.928,85.35,84.12
2652,1543,5646.4908,1319.2970,-5460.0714,1427.9522,165.3591,165.3077,1.6667,10.013,84.85,83.74
2673,1555,5692.2193,1329.9815,-5505.0714,1436.6124,165.3892,165.9544,1.7500,10.095,82.56,81.38
2694,1567,5736.3571,1340.2942,-5547.0714,1450.4688,165.3611,164.9335,1.7500,10.180,85.22,84.06
2715,1579,5782.0857,1350.9787,-5592.0714,1459.1291,165.3908,165.9237,1.7500,10.266,85.14,83.94
2736,1591,5826.2234,1361.2914,-5634.0714,1472.9855,165.3631,164.9790,1.7500,10.353,87.83,86.63
2757,1603,5871.9522,1371.9759,-5679.0714,1481.6457,165.3923,165.7099,1.7500,10.441,87.68,86.47
2779,1615,5916.2564,1382.3275,-5723.3214,1487.5223,165.4453,165.8811,1.8333,10.530,88.99,87.75
2798,1627,5958.7991,1392.2676,-5762.3214,1506.5749,165.3622,165.4870,1.5833,10.620,89.87,88.72
2820,1639,6005.9562,1403.2858,-5808.0714,1518.0188,165.3669,165.3161,1.8333,10.710,90.45,89.18
2841,1651,6049.3868,1413.4333,-5852.3214,1520.4313,165.4507,166.1103,1.7500,10.799,88.90,87.66
2858,1663,6087.8743,1422.4259,-5886.6786,1541.2159,165.3425,165.1244,1.4167,10.887,87.77,86.69
2879,1676,6130.1068,1432.2934,-5930.3214,1541.2159,165.4458,165.5055,1.6154,10.975,88.40,87.22
2898,1688,6173.2030,1442.3628,-5970.0714,1559.5880,165.3734,165.5639,1.5833,11.064,89.04,87.91
2920,1700,6219.8063,1453.2516,-6015.0714,1571.7124,165.3700,165.5055,1.8333,11.154,89.05,87.75
2940,1712,6263.0694,1463.3600,-6057.0714,1582.1047,165.3751,164.9335,1.6667,11.243,89.86,88.70
2961,1724,6308.7987,1474.0446,-6102.0714,1590.7649,165.4022,165.9237,1.7500,11.333,89.68,88.48
2982,1736,6352.9358,1484.3572,-6144.0714,1604.6214,165.3767,164.9790,1.7500,11.423,90.37,89.15
3003,1748,6398.6652,1495.0418,-6189.0714,1613.2816,165.4034,165.7099,1.7500,11.511,87.75,86.52
3024,1760,6442.8022,1505.3544,-6231.0714,1627.1380,165.3783,165.5448,1.7500,11.601,89.98,88.77
3045,1772,6488.0194,1515.9194,-6275.9286,1634.3137,165.4170,165.8054,1.7500,11.690,88.66,87.41
3067,1784,6532.8368,1526.3909,-6320.3214,1641.6749,165.4525,165.8811,1.8333,11.779,89.17,87.92
3086,1796,6575.3778,1536.3306,-6359.3214,1660.7274,165.3772,165.4870,1.5833,11.869,89.97,88.81
3108,1808,6622.5350,1547.3488,-6405.0714,1672.1713,165.3813,165.3161,1.8333,11.960,90.73,89.46
3129,1820,6665.9672,1557.4967,-6449.3214,1674.5838,165.4572,166.1103,1.7500,12.049,88.90,87.67
3146,1832,6704.4525,1566.4887,-6483.6786,1695.3684,165.3590,165.1244,1.4167,12.136,87.60,86.54
3167,1845,6746.6872,1576.3568,-6527.3214,1695.3684,165.4527,165.5055,1.6154,12.224,88.18,86.97
3186,1857,6789.7820,1586.4259,-6567.0714,1713.7406,165.3869,165.5639,1.5833,12.314,89.66,88.51
3208,1869,6836.3852,1597.3147,-6612.0714,1725.8649,165.3837,165.5055,1.8333,12.403,89.21,87.95
3228,1881,6879.6485,1607.4231,-6654.0714,1736.2572,165.3882,164.9335,1.6667,12.493,90.12,88.94
3249,1893,6925.3784,1618.1079,-6699.0714,1744.9175,165.4128,165.9237,1.7500,12.582,88.21,86.98
3270,1905,6969.5149,1628.4203,-6741.0714,1758.7739,165.3895,164.9790,1.7500,12.672,90.00,88.78
3291,1917,7015.2449,1639.1051,-6786.0714,1767.4341,165.4138,165.7099,1.7500,12.760,88.83,87.60
3313,1929,7059.5507,1649.4571,-6830.3214,1773.3107,165.4581,166.1103,1.8333,12.849,88.53,87.30
3332,1941,7102.0905,1659.3965,-6869.3214,1792.3633,165.3883,165.4870,1.5833,12.937,87.67,86.49
3354,1953,7149.2478,1670.4147,-6915.0714,1803.8072,165.3921,165.3161,1.8333,13.022,85.46,84.21
3375,1965,7194.4659,1680.9799,-6959.9286,1810.9828,165.4269,165.8054,1.7500,13.108,85.78,84.59
3397,1977,7239.2839,1691.4516,-7004.3214,1818.3441,165.4589,165.8811,1.8333,13.193,85.18,83.97
3416,1989,7281.8234,1701.3909,-7043.3214,1837.3966,165.3908,165.4870,1.5833,13.280,86.60,85.49
3436,2001,7324.6298,1711.3926,-7085.1071,1846.7992,165.4021,165.2867,1.6667,13.366,86.27,85.08
3458,2013,7371.6898,1722.3881,-7130.3214,1859.9133,165.3920,164.9209,1.8333,13.450,84.58,83.36
3478,2025,7414.4962,1732.3898,-7172.1071,1869.3158,165.4031,165.6066,1.6667,13.535,84.37,83.24
3500,2037,7461.5562,1743.3853,-7217.3214,1882.4299,165.3932,165.4870,1.8333,13.617,82.25,81.03
3520,2049,7504.8195,1753.4937,-7259.3214,1892.8222,165.3973,164.9209,1.6667,13.699,81.44,80.32
3540,2061,7548.0829,1763.6022,-7301.3214,1903.2145,165.4013,165.7374,1.6667,13.778,79.92,78.76
3562,2073,7594.6860,1774.4909,-7346.3214,1915.3389,165.3984,164.9661,1.8333,13.859,80.43,79.28
3582,2085,7637.9494,1784.5994,-7388.3214,1925.7312,165.4024,165.5261,1.6667,13.939,80.57,79.41
3602,2097,7680.4967,1794.5405,-7428.6786,1939.5876,165.3782,165.3335,1.6667,14.018,78.20,77.07
3623,2109,7725.5298,1805.0625,-7473.8929,1944.6600,165.4265,165.7372,1.7500,14.097,79.76,78.69
3644,2121,7770.3631,1815.5377,-7515.6786,1962.1043,165.3795,165.1063,1.7500,14.176,78.35,77.25
3665,2133,7815.3963,1826.0597,-7560.8929,1967.1767,165.4272,165.7372,1.7500,14.256,79.92,78.79
3686,2145,7860.2295,1836.5349,-7602.6786,1984.6209,165.3807,165.1063,1.7500,14.334,78.01,76.86
3705,2157,7899.1284,1845.6236,-7643.3214,1982.8889,165.4673,165.5448,1.5833,14.412,78.81,77.70
3722,2169,7937.6101,1854.6148,-7677.6786,2003.6735,165.3843,165.3503,1.4167,14.491,78.27,77.25
3743,2182,7979.8483,1864.4837,-7721.3214,2003.6735,165.4634,166.0773,1.6154,14.570,78.99,77.89
3762,2194,8022.9409,1874.5523,-7761.0714,2022.0456,165.4076,165.2407,1.5833,14.650,80.33,79.26
3783,2206,8068.6718,1885.2372,-7806.0714,2030.7059,165.4286,165.1646,1.7500,14.730,80.28,79.13
3804,2218,8112.8074,1895.5495,-7848.0714,2044.5623,165.4085,165.5639,1.7500,14.814,84.02,82.88
3825,2230,8158.5383,1906.2345,-7893.0714,2053.2225,165.4293,165.6683,1.7500,14.899,84.66,83.47
3846,2242,8202.6739,1916.5467,-7935.0714,2067.0789,165.4094,165.5639,1.7500,14.985,85.67,84.48
3867,2254,8248.4048,1927.2317,-7980.0714,2075.7392,165.4300,165.6683,1.7500,15.068,83.49,82.26
3889,2266,8292.7119,1937.5840,-8024.3214,2081.6158,165.4676,166.1352,1.8333,15.152,83.35,82.16
3908,2278,8335.2494,1947.5228,-8063.3214,2100.6683,165.4081,165.5055,1.5833,15.233,81.29,80.20
3930,2290,8382.4069,1958.5411,-8109.0714,2112.1122,165.4111,165.5000,1.8333,15.314,81.29,80.12
3951,2302,8427.6263,1969.1066,-8153.9286,2119.2879,165.4407,165.8271,1.7500,15.395,80.66,79.54
3973,2314,8472.4450,1979.5785,-8198.3214,2126.6491,165.4680,166.0691,1.8333,15.475,79.84,78.64
3992,2326,8514.9824,1989.5173,-8237.3214,2145.7017,165.4098,165.7004,1.5833,15.555,80.24,79.18
4012,2338,8557.7893,1999.5191,-8279.1071,2155.1042,165.4193,165.3533,1.6667,15.635,80.19,79.06
4034,2350,8604.8489,2010.5145,-8324.3214,2168.2183,165.4106,165.7004,1.8333,15.715,80.32,79.17
4054,2362,8648.1123,2020.6230,-8366.3214,2178.6106,165.4141,165.2911,1.6667,15.796,80.34,79.26
4074,2374,8691.3759,2030.7314,-8408.3214,2189.0029,165.4175,165.7650,1.6667,15.878,81.90,80.75
4096,2386,8737.9788,2041.6202,-8453.3214,2201.1273,165.4149,164.9209,1.8333,15.962,83.94,82.75
4116,2398,8781.2424,2051.7287,-8495.3214,2211.5196,165.4182,165.7374,1.6667,16.047,84.98,83.86
4138,2410,8827.8453,2062.6174,-8540.3214,2223.6439,165.4156,164.9661,1.8333,16.132,85.75,84.51
4158,2422,8871.1089,2072.7259,-8582.3214,2234.0362,165.4190,165.5261,1.6667,16.217,85.20,84.04
4178,2434,8913.6551,2082.6668,-8622.6786,2247.8927,165.3981,165.1063,1.6667,16.300,82.28,81.13
4199,2446,8958.6901,2093.1892,-8667.8929,2252.9651,165.4396,165.7372,1.7500,16.385,85.67,84.53
4220,2458,9003.5216,2103.6640,-8709.6786,2270.4093,165.3990,165.1063,1.7500,16.469,83.33,82.14
4241,2470,9048.5567,2114.1864,-8754.8929,2275.4817,165.4401,165.7372,1.7500,16.556,87.32,86.14
4262,2482,9093.3880,2124.6612,-8796.6786,2292.9260,165.3999,165.1063,1.7500,16.639,83.21,82.03
4281,2494,9132.2897,2133.7505,-8837.3214,2291.1939,165.4747,165.5448,1.5833,16.722,82.87,81.77
4298,2506,9170.7688,2142.7411,-8871.6786,2311.9785,165.4028,165.3503,1.4167,16.801,79.01,77.98
4319,2519,9213.0095,2152.6106,-8915.3214,2311.9785,165.4712,166.0773,1.6154,16.879,78.19,77.09
4338,2531,9256.1006,2162.6788,-8955.0714,2330.3506,165.4228,165.2407,1.5833,16.960,80.30,79.21
4359,2543,9301.8321,2173.3640,-9000.0714,2339.0109,165.4410,165.1646,1.7500,17.039,79.23,78.08
4380,2555,9345.9671,2183.6760,-9042.0714,2352.8673,165.4235,165.5639,1.7500,17.119,80.48,79.38
4401,2567,9391.6987,2194.3612,-9087.0714,2361.5276,165.4414,165.6683,1.7500,17.198,78.74,77.61
4422,2579,9435.8336,2204.6733,-9129.0714,2375.3840,165.4241,165.5639,1.7500,17.279,81.21,80.05
4443,2591,9481.5652,2215.3584,-9174.0714,2384.0442,165.4419,165.7306,1.7500,17.358,79.14,77.98
4465,2603,9525.8732,2225.7109,-9218.3214,2389.9208,165.4746,166.0691,1.8333,17.438,79.13,77.95
4484,2615,9568.4091,2235.6494,-9257.3214,2408.9734,165.4227,165.5055,1.5833,17.517,79.73,78.68
4506,2627,9615.5666,2246.6677,-9303.0714,2420.4173,165.4253,165.5000,1.8333,17.598,80.27,79.10
4527,2639,9659.0038,2256.8168,-9347.3214,2422.8298,165.4775,166.1352,1.7500,17.677,79.71,78.56
4544,2651,9697.4820,2265.8071,-9381.6786,2443.6144,165.4096,165.3087,1.4167,17.757,79.74,78.69
4565,2664,9739.7236,2275.6769,-9425.3214,2443.6144,165.4742,166.2961,1.6154,17.840,83.28,82.15
4584,2676,9782.8141,2285.7449,-9465.0714,2461.9865,165.4285,165.3077,1.5833,17.927,86.19,85.07
4606,2688,9829.4170,2296.6336,-9510.0714,2474.1109,165.4261,165.7212,1.8333,18.012,85.67,84.43
4626,2700,9872.6806,2306.7421,-9552.0714,2484.5032,165.4290,165.3077,1.6667,18.097,84.73,83.58
4647,2712,9918.4125,2317.4273,-9597.0714,2493.1634,165.4460,165.9544,1.7500,18.179,82.41,81.26
4668,2724,9962.5472,2327.7394,-9639.0714,2507.0198,165.4296,164.9335,1.7500,18.266,87.01,85.83
4689,2736,10008.2790,2338.4246,-9684.0714,2515.6801,165.4464,165.9237,1.7500,18.351,84.79,83.60
4710,2748,10052.4137,2348.7366,-9726.0714,2529.5365,165.4301,164.9790,1.7500,18.439,87.44,86.27
4731,2760,10098.1456,2359.4218,-9771.0714,2538.1967,165.4468,165.7099,1.7500,18.526,87.51,86.31
4753,2772,10142.4539,2369.7744,-9815.3214,2544.0733,165.4775,165.8811,1.8333,18.616,89.47,88.24
4772,2784,10184.9891,2379.7127,-9854.3214,2563.1259,165.4287,165.4870,1.5833,18.705,89.42,88.22
4794,2796,10232.1467,2390.7310,-9900.0714,2574.5698,165.4311,165.3161,1.8333,18.795,90.42,89.11
4815,2808,10275.5845,2400.8802,-9944.3214,2576.9823,165.4802,166.1103,1.7500,18.885,89.28,88.03
4832,2820,10314.0618,2409.8704,-9978.6786,2597.7669,165.4163,165.1244,1.4167,18.972,87.70,86.64
4853,2833,10356.3043,2419.7403,-10022.3214,2597.7669,165.4771,165.5055,1.6154,19.061,88.52,87.33
4872,2845,10399.3942,2429.8083,-10062.0714,2616.1390,165.4340,165.5639,1.5833,19.151,89.83,88.68
4894,2857,10445.9971,2440.6970,-10107.0714,2628.2634,165.4317,165.5055,1.8333,19.240,89.23,87.97
4914,2869,10489.2608,2450.8055,-10149.0714,2638.6557,165.4345,164.9335,1.6667,19.330,89.90,88.69
4935,2881,10534.9929,2461.4907,-10194.0714,2647.3159,165.4504,165.9237,1.7500,19.418,88.62,87.39
4956,2893,10579.1273,2471.8027,-10236.0714,2661.1723,165.4349,164.9790,1.7500,19.509,90.61,89.39
4977,2905,10624.8594,2482.4880,-10281.0714,2669.8326,165.4508,165.7099,1.7500,19.597,88.06,86.83
4998,2917,10668.9938,2492.7999,-10323.0714,2683.6890,165.4354,165.5448,1.7500,19.688,90.72,89.47
5019,2929,10714.2148,2503.3658,-10367.9286,2690.8646,165.4586,165.8054,1.7500,19.776,88.35,87.10
5041,2941,10759.0346,2513.8379,-10412.3214,2698.2259,165.4800,165.8811,1.8333,19.866,89.37,88.13
5060,2953,10801.5693,2523.7761,-10451.3214,2717.2784,165.4340,165.4870,1.5833,19.956,90.18,89.03
5082,2965,10848.7269,2534.7944,-10497.0714,2728.7223,165.4363,165.3161,1.8333,20.046,90.67,89.43
