generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
519,290,1088.1047,254.4643,312.6786,-1042.3853,-73.4688,-74.4793,1.6667,1.629,70.17,69.12
541,302,1132.4434,264.8334,324.0714,-1085.2535,-73.5333,-74.4793,1.8333,1.700,70.20,69.13
561,314,1177.9575,275.4773,336.6786,-1128.9878,-73.5482,-74.4793,1.6667,1.769,69.06,68.08
583,326,1222.2978,285.8468,348.0714,-1171.8561,-73.6051,-74.4793,1.8333,1.839,70.20,69.11
603,338,1267.8123,296.4908,360.6786,-1215.5904,-73.6164,-74.4793,1.6667,1.910,71.12,70.09
623,350,1311.2902,306.6585,371.3214,-1257.7782,-73.6902,-74.4793,1.6667,1.980,70.03,69.02
645,362,1357.6687,317.5046,384.6786,-1302.1929,-73.6756,-74.4793,1.8333,2.051,70.94,69.86
665,374,1401.1481,327.6727,395.3214,-1344.3807,-73.7428,-74.4793,1.6667,2.121,70.21,69.19
687,386,1446.6630,338.3168,407.9286,-1388.1150,-73.7484,-74.5157,1.8333,2.192,71.18,69.96
707,398,1491.0071,348.6871,419.3214,-1430.9833,-73.7891,-74.4793,1.6667,2.263,70.57,69.55
729,410,1536.5221,359.3313,431.9286,-1474.7175,-73.7930,-74.4793,1.8333,2.333,70.30,69.17
749,422,1580.8669,369.7018,443.3214,-1517.5858,-73.8301,-74.4793,1.6667,2.403,69.48,68.49
771,434,1626.3820,380.3459,455.9286,-1561.3201,-73.8326,-74.4793,1.8333,2.473,70.45,69.37
791,446,1670.7275,390.7166,467.3214,-1604.1883,-73.8667,-74.4793,1.6667,2.545,71.95,70.90
813,458,1714.8563,401.0365,480.0714,-1646.4380,-73.8497,-74.4793,1.8333,2.615,70.03,68.96
833,470,1760.3714,411.6807,492.6786,-1690.1723,-73.8515,-74.3803,1.6667,2.685,69.46,68.46
855,482,1804.7172,422.0514,504.0714,-1733.0406,-73.8826,-74.4793,1.8333,2.755,69.91,68.84
875,494,1850.2323,432.6956,516.6786,-1776.7748,-73.8835,-74.4793,1.6667,2.824,69.25,68.24
897,506,1894.5786,443.0664,528.0714,-1819.6431,-73.9124,-74.4793,1.8333,2.894,69.99,68.93
917,518,1940.0937,453.7106,540.6786,-1863.3774,-73.9126,-74.4793,1.6667,2.964,70.21,69.21
939,530,1984.4405,464.0815,552.0714,-1906.2456,-73.9395,-74.4793,1.8333,3.035,70.83,69.76
959,542,2029.9556,474.7257,564.6786,-1949.9799,-73.9390,-74.4793,1.6667,3.106,71.45,70.41
979,554,2073.4417,484.8954,575.3214,-1992.1677,-73.9790,-74.5157,1.6667,3.180,73.94,72.85
1001,566,2119.8179,495.7409,588.6786,-2036.5825,-73.9633,-74.4793,1.8333,3.255,75.11,74.00
1021,578,2163.3046,505.9107,599.3214,-2078.7703,-74.0010,-74.4793,1.6667,3.331,75.65,74.62
1043,590,2209.6805,516.7562,612.6786,-2123.1850,-73.9855,-74.4793,1.8333,3.408,77.49,76.40
1063,602,2253.1677,526.9261,623.3214,-2165.3728,-74.0214,-74.4793,1.6667,3.488,79.25,78.17
1085,614,2298.6828,537.5703,635.9286,-2209.1071,-74.0193,-74.4793,1.8333,3.569,81.16,79.97
1105,626,2343.0311,547.9416,647.3214,-2251.9753,-74.0401,-74.4793,1.6667,3.650,80.85,79.79
1127,638,2388.5462,558.5858,659.9286,-2295.7096,-74.0378,-74.4793,1.8333,3.731,80.92,79.78
1147,650,2432.8948,568.9571,671.3214,-2338.5779,-74.0575,-74.4793,1.6667,3.812,80.92,79.83
1169,662,2477.0216,579.2766,684.0714,-2380.8276,-74.0423,-74.4433,1.8333,3.892,80.72,79.60
1189,674,2522.5366,589.9208,696.6786,-2424.5618,-74.0401,-74.3803,1.6667,3.974,81.57,80.49
1211,686,2566.8853,600.2922,708.0714,-2467.4301,-74.0587,-74.4793,1.8333,4.055,81.24,80.09
1231,698,2612.4003,610.9363,720.6786,-2511.1644,-74.0563,-74.4793,1.6667,4.136,80.69,79.54
1253,710,2656.7491,621.3077,732.0714,-2554.0326,-74.0740,-74.4793,1.8333,4.216,80.16,79.01
1273,722,2702.2641,631.9519,744.6786,-2597.7669,-74.0714,-74.4793,1.6667,4.295,79.41,78.30
1295,734,2746.6132,642.3234,756.0714,-2640.6352,-74.0883,-74.4793,1.8333,4.373,77.99,76.86
1315,746,2792.1281,652.9675,768.6786,-2684.3695,-74.0855,-74.4793,1.6667,4.448,75.18,74.14
1337,758,2836.4774,663.3390,780.0714,-2727.2377,-74.1017,-74.4793,1.8333,4.522,73.69,72.59
1357,770,2881.9923,673.9831,792.6786,-2770.9720,-74.0988,-74.4793,1.6667,4.595,72.83,71.79
1377,782,2925.4820,684.1537,803.3214,-2813.1598,-74.1247,-74.4793,1.6667,4.666,71.00,69.98
1399,794,2971.8566,694.9988,816.6786,-2857.5745,-74.1112,-74.4793,1.8333,4.736,69.96,68.92
1419,806,3015.3466,705.1694,827.3214,-2899.7623,-74.1362,-74.4793,1.6667,4.807,71.22,70.22
1441,818,3060.8614,715.8135,839.9286,-2943.4966,-74.1330,-74.5157,1.8333,4.880,72.33,71.26
1461,830,3105.2113,726.1852,851.3214,-2986.3649,-74.1470,-74.4793,1.6667,4.953,73.56,72.55
1483,842,3150.7261,736.8293,863.9286,-3030.0992,-74.1437,-74.4793,1.8333,5.028,75.21,74.10
1503,854,3195.0761,747.2010,875.3214,-3072.9674,-74.1572,-74.4793,1.6667,5.104,75.58,74.53
1525,866,3240.5909,757.8451,887.9286,-3116.7017,-74.1539,-74.4793,1.8333,5.177,73.50,72.38
1545,878,3284.9411,768.2168,899.3214,-3159.5700,-74.1669,-74.4793,1.6667,5.251,73.80,72.73
1567,890,3329.0665,778.5360,912.0714,-3201.8196,-74.1542,-74.4793,1.8333,5.326,74.73,73.61
1587,902,3374.5813,789.1801,924.6786,-3245.5539,-74.1510,-74.4793,1.6667,5.401,75.48,74.45
1609,914,3418.9314,799.5518,936.0714,-3288.4222,-74.1636,-74.4793,1.8333,5.478,76.14,75.05
1629,926,3464.4461,810.1959,948.6786,-3332.1565,-74.1603,-74.4793,1.6667,5.552,74.68,73.63
1651,938,3508.7964,820.5676,960.0714,-3375.0247,-74.1724,-74.4793,1.8333,5.626,73.97,72.83
1671,950,3554.3111,831.2117,972.6786,-3418.7590,-74.1692,-74.4793,1.6667,5.699,72.96,71.92
1693,962,3598.6614,841.5835,984.0714,-3461.6273,-74.1809,-74.4793,1.8333,5.769,70.25,69.19
1713,974,3644.1761,852.2276,996.6786,-3505.3615,-74.1776,-74.4793,1.6667,5.841,71.23,70.23
1733,986,3687.6675,862.3985,1007.3214,-3547.5493,-74.1972,-74.5157,1.6667,5.914,73.10,72.08
1755,998,3734.0412,873.2434,1020.6786,-3591.9641,-74.1856,-74.4793,1.8333,5.988,74.73,73.63
1775,1010,3777.5328,883.4144,1031.3214,-3634.1519,-74.2047,-74.4793,1.6667,6.065,76.21,75.16
1797,1022,3823.9063,894.2593,1044.6786,-3678.5666,-74.1933,-74.4793,1.8333,6.143,78.09,76.96
1817,1034,3867.3981,904.4303,1055.3214,-3720.7544,-74.2118,-74.4793,1.6667,6.222,78.91,77.85
1839,1046,3912.9126,915.0743,1067.9286,-3764.4887,-74.2084,-74.4793,1.8333,6.302,79.99,78.87
1859,1058,3957.2635,925.4462,1079.3214,-3807.3570,-74.2186,-74.4793,1.6667,6.382,80.73,79.68
1881,1070,4002.7780,936.0902,1091.9286,-3851.0913,-74.2152,-74.4793,1.8333,6.463,80.98,79.85
1901,1082,4047.1289,946.4622,1103.3214,-3893.9595,-74.2251,-74.4793,1.6667,6.544,80.67,79.61
1923,1094,4091.2536,956.7812,1116.0714,-3936.2092,-74.2141,-74.4433,1.8333,6.626,82.03,80.88
1943,1106,4136.7681,967.4252,1128.6786,-3979.9435,-74.2108,-74.3803,1.6667,6.708,82.00,80.86
1965,1118,4181.1190,977.7971,1140.0714,-4022.8117,-74.2205,-74.4793,1.8333,6.789,80.65,79.47
1985,1130,4226.6335,988.4411,1152.6786,-4066.5460,-74.2172,-74.4793,1.6667,6.869,80.72,79.54
2007,1142,4270.9844,998.8130,1164.0714,-4109.4143,-74.2266,-74.4793,1.8333,6.952,82.10,80.90
2027,1154,4316.4989,1009.4571,1176.6786,-4153.1485,-74.2233,-74.4793,1.6667,7.032,80.80,79.73
2049,1166,4360.8499,1019.8290,1188.0714,-4196.0168,-74.2324,-74.4793,1.8333,7.114,81.60,80.46
2069,1178,4406.3644,1030.4730,1200.6786,-4239.7511,-74.2292,-74.4793,1.6667,7.195,80.90,79.83
2091,1190,4450.7154,1040.8450,1212.0714,-4282.6193,-74.2380,-74.4793,1.8333,7.275,80.47,79.33
2111,1202,4496.2299,1051.4890,1224.6786,-4326.3536,-74.2348,-74.4793,1.6667,7.355,80.15,79.09
2131,1214,4539.7225,1061.6602,1235.3214,-4368.5414,-74.2502,-74.4793,1.6667,7.436,80.46,79.31
2153,1226,4586.0954,1072.5049,1248.6786,-4412.9562,-74.2402,-74.4793,1.8333,7.517,81.60,80.41
2173,1238,4629.5882,1082.6762,1259.3214,-4455.1440,-74.2552,-74.4793,1.6667,7.599,81.35,80.25
2195,1250,4675.1025,1093.3202,1271.9286,-4498.8783,-74.2520,-74.5157,1.8333,7.679,80.61,79.44
2215,1262,4719.4539,1103.6922,1283.3214,-4541.7465,-74.2601,-74.4793,1.6667,7.761,81.43,80.33
2237,1274,4764.9682,1114.3362,1295.9286,-4585.4808,-74.2568,-74.4793,1.8333,7.842,81.52,80.40
2257,1286,4809.3196,1124.7082,1307.3214,-4628.3491,-74.2648,-74.4793,1.6667,7.923,81.08,79.99
2279,1298,4854.8339,1135.3522,1319.9286,-4672.0833,-74.2615,-74.4793,1.8333,8.004,80.70,79.55
2299,1310,4899.1853,1145.7242,1331.3214,-4714.9516,-74.2693,-74.4793,1.6667,8.086,81.59,80.52
2321,1322,4943.3094,1156.0431,1344.0714,-4757.2013,-74.2598,-74.4793,1.8333,8.168,81.78,80.63
2341,1334,4988.8238,1166.6871,1356.6786,-4800.9355,-74.2567,-74.4793,1.6667,8.248,80.65,79.58
2363,1346,5033.1751,1177.0591,1368.0714,-4843.8038,-74.2643,-74.4793,1.8333,8.329,80.46,79.35
2383,1358,5078.6895,1187.7031,1380.6786,-4887.5381,-74.2612,-74.4793,1.6667,8.409,80.65,79.58
2405,1370,5123.0409,1198.0751,1392.0714,-4930.4063,-74.2686,-74.4793,1.8333,8.490,80.74,79.60
2425,1382,5168.5552,1208.7191,1404.6786,-4974.1406,-74.2655,-74.4793,1.6667,8.570,80.44,79.35
2447,1394,5212.9067,1219.0911,1416.0714,-5017.0089,-74.2728,-74.4793,1.8333,8.653,82.32,81.13
2467,1406,5258.4210,1229.7351,1428.6786,-5060.7432,-74.2697,-74.4793,1.6667,8.733,80.34,79.26
2487,1418,5301.9143,1239.9064,1439.3214,-5102.9310,-74.2826,-74.5157,1.6667,8.813,80.25,79.19
2509,1430,5348.2867,1250.7511,1452.6786,-5147.3457,-74.2738,-74.4793,1.8333,8.895,81.52,80.36
2529,1442,5391.7801,1260.9225,1463.3214,-5189.5335,-74.2864,-74.4793,1.6667,8.977,82.21,81.11
2551,1454,5438.1526,1271.7672,1476.6786,-5233.9482,-74.2777,-74.4793,1.8333,9.059,81.80,80.64
2571,1466,5481.6460,1281.9385,1487.3214,-5276.1361,-74.2901,-74.4793,1.6667,9.142,83.11,82.01
2593,1478,5527.1602,1292.5825,1499.9286,-5319.8703,-74.2870,-74.4793,1.8333,9.226,83.81,82.62
2613,1490,5571.5120,1302.9546,1511.3214,-5362.7386,-74.2936,-74.4793,1.6667,9.308,82.31,81.17
2635,1502,5617.0261,1313.5986,1523.9286,-5406.4729,-74.2906,-74.4793,1.8333,9.390,82.12,80.94
2655,1514,5661.3779,1323.9707,1535.3214,-5449.3411,-74.2971,-74.4793,1.6667,9.472,82.17,80.97
2677,1526,5705.5016,1334.2894,1548.0714,-5491.5908,-74.2886,-74.4433,1.8333,9.554,81.86,80.69
2697,1538,5751.0158,1344.9334,1560.6786,-5535.3251,-74.2857,-74.3803,1.6667,9.637,82.61,81.53
2719,1550,5795.3675,1355.3055,1572.0714,-5578.1933,-74.2921,-74.4793,1.8333,9.718,81.30,80.14
2739,1562,5840.8816,1365.9494,1584.6786,-5621.9276,-74.2892,-74.4793,1.6667,9.799,81.10,79.97
2761,1574,5885.2334,1376.3215,1596.0714,-5664.7959,-74.2954,-74.4793,1.8333,9.882,82.98,81.84
2781,1586,5930.7475,1386.9655,1608.6786,-5708.5302,-74.2925,-74.4793,1.6667,9.964,81.77,80.65
2803,1598,5975.0993,1397.3376,1620.0714,-5751.3984,-74.2987,-74.4793,1.8333,10.045,80.95,79.80
2823,1610,6020.6135,1407.9815,1632.6786,-5795.1327,-74.2958,-74.4793,1.6667,10.127,81.90,80.81
2845,1622,6064.9653,1418.3537,1644.0714,-5838.0010,-74.3018,-74.4793,1.8333,10.208,80.96,79.83
2865,1634,6110.4794,1428.9976,1656.6786,-5881.7352,-74.2989,-74.4793,1.6667,10.289,80.64,79.56
2885,1646,6153.9733,1439.1691,1667.3214,-5923.9231,-74.3098,-74.4793,1.6667,10.369,80.76,79.66
2907,1658,6200.3454,1450.0137,1680.6786,-5968.3378,-74.3020,-74.4793,1.8333,10.450,80.60,79.44
2927,1670,6243.8394,1460.1852,1691.3214,-6010.5256,-74.3127,-74.4793,1.6667,10.531,81.58,80.49
2949,1682,6289.3534,1470.8291,1703.9286,-6054.2599,-74.3099,-74.5157,1.8333,10.613,81.43,80.22
2969,1694,6333.7054,1481.2013,1715.3214,-6097.1281,-74.3155,-74.4793,1.6667,10.694,80.86,79.73
2991,1706,6379.2195,1491.8452,1727.9286,-6140.8624,-74.3127,-74.4793,1.8333,10.775,81.33,79.98
3011,1718,6423.5714,1502.2174,1739.3214,-6183.7307,-74.3183,-74.4793,1.6667,10.858,82.44,81.33
3033,1730,6469.0855,1512.8613,1751.9286,-6227.4650,-74.3155,-74.4793,1.8333,10.940,82.45,81.27
3053,1742,6513.4375,1523.2335,1763.3214,-6270.3332,-74.3209,-74.4793,1.6667,11.021,81.12,80.04
3075,1754,6557.5608,1533.5521,1776.0714,-6312.5829,-74.3134,-74.4793,1.8333,11.102,81.37,80.19
3095,1766,6603.0749,1544.1961,1788.6786,-6356.3172,-74.3107,-74.4793,1.6667,11.183,80.99,79.90
3117,1778,6647.4269,1554.5682,1800.0714,-6399.1854,-74.3161,-74.4793,1.8333,11.266,82.52,81.37
3137,1790,6692.9409,1565.2121,1812.6786,-6442.9197,-74.3134,-74.4793,1.6667,11.348,82.36,81.27
3159,1802,6737.2929,1575.5843,1824.0714,-6485.7880,-74.3187,-74.4793,1.8333,11.430,81.30,80.16
3179,1814,6782.8070,1586.2282,1836.6786,-6529.5222,-74.3160,-74.4793,1.6667,11.511,80.97,79.87
3201,1826,6827.1590,1596.6004,1848.0714,-6572.3905,-74.3212,-74.4793,1.8333,11.592,81.00,79.82
3221,1838,6872.6730,1607.2443,1860.6786,-6616.1248,-74.3185,-74.4793,1.6667,11.674,82.57,81.45
3241,1850,6916.1673,1617.4159,1871.3214,-6658.3126,-74.3281,-74.5157,1.6667,11.756,81.50,80.34
3263,1862,6962.5391,1628.2604,1884.6786,-6702.7273,-74.3210,-74.4793,1.8333,11.839,82.89,81.70
3283,1874,7006.0334,1638.4320,1895.3214,-6744.9151,-74.3305,-74.4793,1.6667,11.921,82.04,80.91
3305,1886,7052.4052,1649.2765,1908.6786,-6789.3299,-74.3234,-74.4793,1.8333,12.003,81.99,80.83
3325,1898,7095.8996,1659.4481,1919.3214,-6831.5177,-74.3327,-74.4793,1.6667,12.084,81.35,80.26
3347,1910,7141.4135,1670.0920,1931.9286,-6875.2520,-74.3301,-74.4793,1.8333,12.166,81.80,80.64
3367,1922,7185.7657,1680.4642,1943.3214,-6918.1202,-74.3350,-74.4793,1.6667,12.248,81.87,80.79
3389,1934,7231.2796,1691.1081,1955.9286,-6961.8545,-74.3323,-74.4793,1.8333,12.330,81.94,80.75
3409,1946,7275.6319,1701.4803,1967.3214,-7004.7228,-74.3371,-74.4793,1.6667,12.411,81.33,80.21
3431,1958,7319.7549,1711.7990,1980.0714,-7046.9724,-74.3303,-74.4433,1.8333,12.493,82.14,80.98
3451,1970,7365.2689,1722.4429,1992.6786,-7090.7067,-74.3278,-74.3803,1.6667,12.574,81.50,80.41
3473,1982,7409.6210,1732.8151,2004.0714,-7133.5750,-74.3325,-74.4793,1.8333,12.656,81.97,80.81
3493,1994,7455.1350,1743.4590,2016.6786,-7177.3093,-74.3300,-74.4793,1.6667,12.739,82.88,81.76
3515,2006,7499.4872,1753.8312,2028.0714,-7220.1775,-74.3346,-74.4793,1.8333,12.821,81.41,80.25
3535,2018,7545.0011,1764.4751,2040.6786,-7263.9118,-74.3321,-74.4793,1.6667,12.902,81.64,80.52
3557,2030,7589.3533,1774.8473,2052.0714,-7306.7800,-74.3367,-74.4793,1.8333,12.983,80.69,79.53
3577,2042,7634.8673,1785.4912,2064.6786,-7350.5143,-74.3342,-74.4793,1.6667,13.063,80.02,78.97
3599,2054,7679.2195,1795.8634,2076.0714,-7393.3826,-74.3387,-74.4793,1.8333,13.143,79.85,78.73
3619,2066,7724.7334,1806.5073,2088.6786,-7437.1169,-74.3363,-74.4793,1.6667,13.223,80.16,79.10
3639,2078,7768.2280,1816.6789,2099.3214,-7479.3047,-74.3447,-74.4793,1.6667,13.304,80.56,79.48
3661,2090,7814.5996,1827.5234,2112.6786,-7523.7194,-74.3383,-74.4793,1.8333,13.386,81.86,80.70
3681,2102,7858.0942,1837.6951,2123.3214,-7565.9072,-74.3466,-74.4793,1.6667,13.467,81.19,80.13
3703,2114,7903.6081,1848.3390,2135.9286,-7609.6415,-74.3441,-74.5157,1.8333,13.548,80.83,79.69
3723,2126,7947.9604,1858.7112,2147.3214,-7652.5098,-74.3485,-74.4793,1.6667,13.628,80.73,79.65
3745,2138,7993.4743,1869.3551,2159.9286,-7696.2440,-74.3460,-74.4793,1.8333,13.711,82.79,81.62
3765,2150,8037.8267,1879.7273,2171.3214,-7739.1123,-74.3503,-74.4793,1.6667,13.792,81.41,80.28
3787,2162,8083.3405,1890.3712,2183.9286,-7782.8466,-74.3478,-74.4793,1.8333,13.875,82.78,81.53
3807,2174,8127.6929,1900.7434,2195.3214,-7825.7148,-74.3520,-74.4793,1.6667,13.957,81.75,80.64
3829,2186,8171.8157,1911.0620,2208.0714,-7867.9645,-74.3459,-74.4793,1.8333,14.039,82.02,80.87
3849,2198,8217.3296,1921.7059,2220.6786,-7911.6988,-74.3435,-74.4793,1.6667,14.120,81.20,80.11
3871,2210,8261.6819,1932.0781,2232.0714,-7954.5671,-74.3476,-74.4793,1.8333,14.203,82.31,81.13
3891,2222,8307.1958,1942.7220,2244.6786,-7998.3013,-74.3453,-74.4793,1.6667,14.286,83.14,82.02
3913,2234,8351.5481,1953.0943,2256.0714,-8041.1696,-74.3494,-74.4793,1.8333,14.368,81.99,80.81
3933,2246,8397.0620,1963.7381,2268.6786,-8084.9039,-74.3471,-74.4793,1.6667,14.450,82.32,81.20
3955,2258,8441.4143,1974.1104,2280.0714,-8127.7721,-74.3511,-74.4793,1.8333,14.531,81.30,80.10
3975,2270,8486.9282,1984.7543,2292.6786,-8171.5064,-74.3488,-74.4793,1.6667,14.612,80.87,79.76
3995,2282,8530.4231,1994.9260,2303.3214,-8213.6942,-74.3564,-74.5157,1.6667,14.694,81.60,80.52
4017,2294,8576.7944,2005.7704,2316.6786,-8258.1090,-74.3505,-74.4793,1.8333,14.775,80.80,79.65
4037,2306,8620.2893,2015.9421,2327.3214,-8300.2968,-74.3580,-74.4793,1.6667,14.856,81.71,80.60
4059,2318,8666.6606,2026.7865,2340.6786,-8344.7115,-74.3522,-74.4793,1.8333,14.937,80.54,79.38
4079,2330,8710.1556,2036.9583,2351.3214,-8386.8993,-74.3596,-74.4793,1.6667,15.019,81.77,80.65
4101,2342,8755.6694,2047.6021,2363.9286,-8430.6336,-74.3573,-74.4793,1.8333,15.100,80.97,79.82
4121,2354,8800.0218,2057.9744,2375.3214,-8473.5018,-74.3611,-74.4793,1.6667,15.181,81.53,80.43
4143,2366,8845.5356,2068.6183,2387.9286,-8517.2361,-74.3589,-74.4793,1.8333,15.263,81.75,80.59
4163,2378,8889.8881,2078.9905,2399.3214,-8560.1044,-74.3626,-74.4793,1.6667,15.345,81.75,80.67
4185,2390,8934.0107,2089.3091,2412.0714,-8602.3541,-74.3569,-74.4433,1.8333,15.426,81.20,80.06
4205,2402,8979.5246,2099.9529,2424.6786,-8646.0883,-74.3547,-74.3803,1.6667,15.506,80.62,79.54
4227,2414,9023.8770,2110.3252,2436.0714,-8688.9566,-74.3585,-74.4793,1.8333,15.586,79.74,78.60
4247,2426,9069.3908,2120.9691,2448.6786,-8732.6909,-74.3563,-74.4793,1.6667,15.666,80.29,79.23
4269,2438,9113.7432,2131.3413,2460.0714,-8775.5591,-74.3600,-74.4793,1.8333,15.745,78.33,77.17
4289,2450,9159.2570,2141.9852,2472.6786,-8819.2934,-74.3578,-74.4793,1.6667,15.824,78.92,77.82
4311,2462,9203.6095,2152.3575,2484.0714,-8862.1617,-74.3614,-74.4793,1.8333,15.902,78.69,77.54
4331,2474,9249.1233,2163.0013,2496.6786,-8905.8960,-74.3593,-74.4793,1.6667,15.981,78.71,77.61
4353,2486,9293.4758,2173.3736,2508.0714,-8948.7642,-74.3629,-74.4793,1.8333,16.059,77.82,76.67
4373,2498,9338.9896,2184.0175,2520.6786,-8992.4985,-74.3607,-74.4793,1.6667,16.136,76.62,75.59
4393,2510,9382.4847,2194.1892,2531.3214,-9034.6863,-74.3676,-74.4793,1.6667,16.213,77.27,76.22
4415,2522,9428.8558,2205.0336,2544.6786,-9079.1010,-74.3621,-74.4793,1.8333,16.290,77.32,76.21
4435,2534,9472.3509,2215.2054,2555.3214,-9121.2888,-74.3689,-74.4793,1.6667,16.367,76.99,75.95
4457,2546,9517.8647,2225.8492,2567.9286,-9165.0231,-74.3668,-74.5157,1.8333,16.445,77.84,76.72
4477,2558,9562.2172,2236.2215,2579.3214,-9207.8914,-74.3703,-74.4793,1.6667,16.523,78.48,77.41
4499,2570,9607.7310,2246.8654,2591.9286,-9251.6257,-74.3681,-74.4793,1.8333,16.604,80.37,79.21
4519,2582,9652.0835,2257.2377,2603.3214,-9294.4939,-74.3716,-74.4793,1.6667,16.684,80.68,79.59
4541,2594,9697.5973,2267.8815,2615.9286,-9338.2282,-74.3694,-74.4793,1.8333,16.765,80.45,79.30
4561,2606,9741.9499,2278.2538,2627.3214,-9381.0965,-74.3728,-74.4793,1.6667,16.846,80.69,79.61
4583,2618,9786.0723,2288.5723,2640.0714,-9423.3461,-74.3676,-74.4793,1.8333,16.927,81.23,80.08
4603,2630,9831.5861,2299.2162,2652.6786,-9467.0804,-74.3655,-74.4793,1.6667,17.009,81.91,80.80
4625,2642,9875.9386,2309.5885,2664.0714,-9509.9487,-74.3689,-74.4793,1.8333,17.091,82.18,80.97
4645,2654,9921.4524,2320.2323,2676.6786,-9553.6830,-74.3668,-74.4793,1.6667,17.171,80.13,79.04
4667,2666,9965.8049,2330.6046,2688.0714,-9596.5512,-74.3702,-74.4793,1.8333,17.252,81.00,79.84
4687,2678,10011.3187,2341.2484,2700.6786,-9640.2855,-74.3681,-74.4793,1.6667,17.333,80.94,79.84
4709,2690,10055.6712,2351.6207,2712.0714,-9683.1538,-74.3714,-74.4793,1.8333,17.414,80.85,79.68
4729,2702,10101.1850,2362.2646,2724.6786,-9726.8880,-74.3694,-74.4793,1.6667,17.494,80.40,79.27
4749,2714,10144.6802,2372.4364,2735.3214,-9769.0758,-74.3757,-74.5157,1.6667,17.576,81.86,80.76
4771,2726,10191.0513,2383.2807,2748.6786,-9813.4906,-74.3706,-74.4793,1.8333,17.656,79.88,78.73
4791,2738,10234.5465,2393.4526,2759.3214,-9855.6784,-74.3769,-74.4793,1.6667,17.737,80.91,79.77
4813,2750,10280.9176,2404.2969,2772.6786,-9900.0931,-74.3719,-74.4793,1.8333,17.817,79.70,78.55
4833,2762,10324.4129,2414.4687,2783.3214,-9942.2809,-74.3780,-74.4793,1.6667,17.897,80.90,79.82
4855,2774,10369.9266,2425.1125,2795.9286,-9986.0152,-74.3760,-74.4793,1.8333,17.980,82.33,81.15
4875,2786,10414.2792,2435.4849,2807.3214,-10028.8835,-74.3792,-74.4793,1.6667,18.062,82.55,81.42
4897,2798,10459.7929,2446.1287,2819.9286,-10072.6178,-74.3772,-74.4793,1.8333,18.144,81.21,80.04
4917,2810,10504.1455,2456.5010,2831.3214,-10115.4860,-74.3803,-74.4793,1.6667,18.226,82.19,81.09
4939,2822,10548.2679,2466.8195,2844.0714,-10157.7357,-74.3754,-74.4433,1.8333,18.307,80.97,79.82
4959,2834,10593.7816,2477.4633,2856.6786,-10201.4700,-74.3734,-74.3803,1.6667,18.388,81.51,80.42
4981,2846,10638.1342,2487.8356,2868.0714,-10244.3382,-74.3765,-74.4793,1.8333,18.470,81.61,80.44
